,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
10,Caramel Cream Sandwich Cookies,10510,As kids we would pull these apart like Oreos and lick off the frosting! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F967625.jpg,24,181.6,13,4.3,22.3,0.3,13.1,9.9,6.1,0.0348,0.0126,0.0006,0.0036,0.027100000000000003,0.0648,"1 cup butter #¾ cup packed brown sugar #1 egg yolk #2 ¼ cups all-purpose flour, sifted #2 tablespoons butter #1 ¼ cups sifted confectioners' sugar #½ teaspoon vanilla extract #4 tablespoons heavy cream "
11,White Chocolate Macadamia Cranberry Dreams,10511,"A rich buttery, cookie that is sure to remind you of Cape Cod! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2F4e188d87cf3bc66ad727291395251b0d%2F164470185820220212_153207.jpg,36,202,333,4.7,25.7,0.8,12.5,10.2,5.2,0.023899999999999998,0.0129,0.0007,0.008199999999999999,0.038799999999999994,0.13119999999999998,"3 cups all-purpose flour #¾ teaspoon baking soda #¾ teaspoon salt #¾ cup white sugar #1 cup packed light brown sugar #1 cup butter, softened #2 eggs, slightly beaten #1 tablespoon vanilla extract #1 cup vanilla baking chips #1 cup chopped macadamia nuts #1 cup dried cranberries "
12,Pineapple Brownies,10512,A moist variation for the usual brownies. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5838373.jpg,36,108.4,4,3.1,14.2,0.5,10.8,5.7,2.9,0.0197,0.0106,0.0006,0.0095,0.0332,0.0772,"½ cup butter #2 (1 ounce) squares unsweetened chocolate #1 cup white sugar #2 eggs #½ cup crushed pineapple, drained #1 cup all-purpose flour #½ teaspoon vanilla extract #¼ teaspoon baking soda #½ teaspoon baking powder #½ teaspoon salt #½ cup chopped walnuts #1 ½ cups confectioners' sugar #3 tablespoons butter "
13,Sugar Free Cinnamon Nut Balls,10513,"A good, sugar free cookie. You can substitute pecans or other chopped nut for the walnuts. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4939104.jpg,6,336.8,8,2.7,22.4,1.8,0.7,22.6,3.5,0.031,0.0767,0.0019,0.0238,0.09620000000000001,0.3196,1 ¼ cups all-purpose flour #1 teaspoon baking powder #⅛ teaspoon salt #½ cup margarine #3 tablespoons granulated artificial sweetener #1 egg #1 teaspoon vanilla extract #2 teaspoons ground cinnamon #½ cup chopped walnuts 
14,Sugar Free Kaiser Cookies,10514,"This cookie is fried on a griddle. It's great with fresh fruit! You can use skim milk instead of the water in this recipe, if you like. ",0,8,42.7,2,3.3,12.1,0.4,0.2,4.7,0.9,0.0233,0.0072,0.0009,0.0044,0.028,0.055799999999999995,3 tablespoons margarine #1 teaspoon artificial sweetener #1 teaspoon vanilla extract #1 egg #1 cup all-purpose flour #⅔ cup water 
15,Sugar Free Peanut Butter Balls,10515,Sugar free peanut cookies. ,0,27,113.9,7,2.6,7.8,0.5,0.2,8.1,1.4,0.0,0.0055,0.0005,0.0072,0.0335,0.08059999999999999,1 cup margarine #2 tablespoons granulated artificial sweetener #1 teaspoon vanilla extract #2 tablespoons water #2 cups all-purpose flour #1 egg white #½ cup chopped peanuts 
16,Sugar Free Nut Macaroons,10516,"This recipe is great! Pecans are ideal, but you can use any nuts you wish. ",0,18,102.3,10,3.7,6.6,1.2,0.3,7.1,0.9,0.0103,0.008400000000000001,0.0005,0.0165,0.0496,0.037200000000000004,2 cups quick cooking oats #2 tablespoons granulated artificial sweetener #¼ teaspoon salt #2 teaspoons vanilla extract #⅓ cup vegetable oil #1 egg #½ cup chopped pecans 
17,Cookie Pralines,10517,Delicious pecan cookies. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F801522.jpg,12,199.9,28,4.5,21.1,1.8,18.6,13.1,1.1,0.0,0.028300000000000002,0.0006,0.0241,0.1046,0.0582,1 cup packed dark brown sugar #1 tablespoon all-purpose flour #¼ teaspoon salt #1 egg white #1 teaspoon vanilla extract #2 cups chopped pecans 
18,Thimble Cookies,10518,Another old favorite of my mother's. A neighbour was making these when I was a child and I never got enough of them. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4685703.jpg,12,262.2,35,4.7,32.0,0.9,21.4,14.5,5.6,0.037399999999999996,0.0155,0.0008,0.0183,0.0637,0.060200000000000004,"½ cup butter #¼ cup white sugar #1 egg yolk, beaten #2 teaspoons lemon juice #1 cup all-purpose flour #1 egg white #1 cup finely chopped walnuts #1 cup (approx.) raspberry jam or jelly "
19,Bachelor Buttons I,10519,An old favorite of my mother's. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2197817.jpg,18,207.4,2,3.5,26.3,0.4,14.5,10.8,6.7,0.038,0.0747,0.0008,0.0047,0.0324,0.2526,2 cups all-purpose flour #½ teaspoon salt #4 teaspoons baking powder #4 tablespoons white sugar #1 egg #1 teaspoon vanilla extract #1 cup butter #½ cup milk #1 cup raspberry preserves 
20,Banana Tea Slice,10520,Good for teas with friends. ,0,24,130.8,2,3.5,15.2,0.7,10.2,7.8,4.1,0.0212,0.0072,0.0003,0.0083,0.0545,0.06459999999999999,"½ cup butter, softened #½ cup confectioners' sugar #1 egg yolk #½ cup maraschino cherries, chopped #½ cup mashed bananas #½ cup chopped walnuts #1 teaspoon lemon juice #1 cup shredded coconut #6 graham crackers #2 tablespoons butter #1 cup confectioners' sugar #¼ teaspoon almond extract #2 tablespoons maraschino cherry juice "
21,Apple Butter Bars,10521,Moist bars drizzled with icing. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8584480.jpg,18,192.6,76,4.4,34.9,0.8,24.3,5.6,3.4,0.024,0.0178,0.0008,0.0066,0.0986,0.0805,½ cup butter #1 ½ cups all-purpose flour #½ cup packed brown sugar #¼ cup white sugar #1 egg #¾ cup apple butter #½ teaspoon baking soda #½ teaspoon apple pie spice #1 cup raisins #1 cup confectioners' sugar #¼ teaspoon vanilla extract #2 tablespoons milk 
22,Fudge Crackles,10522,"Fudgey cookie, crackly on the outside and moist inside. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3500329.jpg,18,227.6,6,4.2,28.7,2.2,21.9,12.8,6.3,0.0361,0.022699999999999998,0.0019,0.028300000000000002,0.09209999999999999,0.0731,"7 (1 ounce) squares semisweet chocolate #2 (1 ounce) squares unsweetened chocolate #3 tablespoons butter, softened #1 cup white sugar #3 eggs #1 teaspoon vanilla extract #¾ cup all-purpose flour #½ teaspoon baking powder #¼ teaspoon salt #1 cup semisweet chocolate chips #½ cup chopped walnuts "
23,Coriander Cakes,10523,Rich cookies with ground coriander seeds. ,0,30,136.9,1,2.0,19.7,0.5,6.9,5.4,3.1,0.031100000000000003,0.0123,0.0009,0.0048,0.032100000000000004,0.0522,"¾ cup butter, softened #1 cup white sugar #3 eggs #4 cups all-purpose flour #¼ teaspoon baking soda #2 teaspoons ground coriander seed #½ cup milk "
24,Toffee Chocolate Chip Cookies,10524,"Very, very good!! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F229396.jpg,18,346.1,100,4.5,44.3,1.7,30.1,18.8,8.6,0.025,0.0315,0.0015,0.0308,0.12290000000000001,0.2039,"1 cup packed brown sugar #½ cup butter, softened #½ cup shortening #¼ cup white sugar #1 egg #2 cups all-purpose flour #1 teaspoon baking soda #½ teaspoon baking powder #¼ teaspoon salt #2 cups mini semi-sweet chocolate chips #1 (6 ounce) package almond brickle chips #1 teaspoon vanilla extract "
25,Mincemeat Crumb Bars,10525,Good at holiday time - good any time. Mincemeat filling can be replaced with any flavor canned pie filling. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2999696.jpg,48,148.8,28,4.7,22.4,1.1,13.7,6.4,3.9,0.015300000000000001,0.011,0.0005,0.0081,0.0337,0.0757,2 ½ cups all-purpose flour #2 ½ cups quick cooking oats #1 ½ cups packed brown sugar #¼ teaspoon baking soda #1 ½ cups butter #2 cups prepared mincemeat pie filling #1 teaspoon orange zest #1 cup confectioners' sugar #¼ teaspoon vanilla extract #1 tablespoon milk 
26,Sweet Pretzel Stacks,10526,"Easy! The hardest part is sharing them! For a nuttier confection, use 1/2 cup of peanuts. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5803825.jpg,18,133.4,20,4.0,20.0,0.7,11.8,5.1,2.8,0.0039,0.0381,0.0006,0.0152,0.095,0.1805,2 cups crushed pretzels #¼ cup peanuts #⅔ cup sweetened condensed milk #½ cup semisweet chocolate chips #½ cup butterscotch chips #¼ teaspoon vanilla extract 
27,Peanut Butter No-Bakes,10527,"Easy, nutritious, and no baking. You may substitute granola for the rice cereal if you wish. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6515573.jpg,18,84.2,27,3.0,11.1,0.5,7.2,3.9,0.9,0.001,0.0175,0.0015,0.013300000000000001,0.0695,0.068,½ cup packed brown sugar #½ cup peanut butter #¼ cup evaporated milk #2 ½ cups crispy rice cereal 
28,Raspberry Dream Bars,10528,Bar cookies with raspberry filling. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F975163.jpg,18,278.9,8,3.7,33.4,1.0,21.2,15.5,10.0,0.0649,0.0111,0.0009,0.0075,0.0523,0.12029999999999999,1 cup butter #1 cup white sugar #2 cups all-purpose flour #1 egg #⅔ cup raspberry preserves #¼ cup melted butter #2 eggs #1 ½ cups flaked coconut #1 teaspoon white sugar 
29,Pizza Pan Oatmeal Cookie,10529,Jumbo oatmeal cookie suitable for decorating like a cake. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8224785.jpg,12,144.7,19,4.2,21.1,0.7,11.6,5.9,3.4,0.0291,0.024,0.0007,0.01,0.0426,0.09090000000000001,¾ cup all-purpose flour #¾ cup rolled oats #½ teaspoon baking powder #¼ teaspoon baking soda #⅓ cup butter #⅓ cup white sugar #⅓ cup packed brown sugar #1 egg #1 teaspoon vanilla extract 
30,CheckerBoard Cookies I,10530,An oldie but goodie! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6403078.jpg,72,47.9,8,3.8,6.3,0.1,3.0,2.2,1.3,0.0103,0.0048,0.0002,0.0012,0.0087,0.036899999999999995,"1 (1 ounce) square bittersweet chocolate, chopped #2 ½ cups all-purpose flour #¾ teaspoon baking powder #½ teaspoon salt #¾ cup butter, softened #1 cup white sugar #2 eggs #1 teaspoon vanilla extract "
31,Apple Half Moons,10531,Short Cut - try using chunky applesauce in place of apples. Or go wild with fruit preserves! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F675322.jpg,24,114,2,4.0,11.6,0.6,4.8,7.2,4.4,0.0265,0.0103,0.0004,0.0034,0.0405,0.0469,"⅓ cup sour cream #1 egg yolk, beaten #1 teaspoon vanilla extract #1 ½ cups all-purpose flour #¼ cup white sugar #¾ cup butter #1 tablespoon butter #2 apple - peeled, cored, and chopped #¼ cup raisins #1 tablespoon brown sugar #1 teaspoon apple pie spice "
32,Peanut Butter Kisses I,10532,Sort of peanut butter divinity. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2349811.jpg,18,72.6,56,4.4,8.8,0.4,8.1,3.6,0.8,0.0,0.0034,0.0001,0.0114,0.056100000000000004,0.0391,2 egg whites #⅛ teaspoon cream of tartar #⅔ cup white sugar #½ cup creamy peanut butter 
33,Honey Bars,10533,These bars are made without butter. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8046728.jpg,48,63.9,4,3.4,12.0,0.6,8.7,1.5,0.2,0.0155,0.0149,0.0004,0.008199999999999999,0.0475,0.0285,"1 ⅓ cups all-purpose flour #1 teaspoon baking powder #¼ teaspoon salt #4 eggs #1 cup honey #2 teaspoons almond extract #1 cup dates, pitted and chopped #1 cup chopped almonds #⅓ cup confectioners' sugar for decoration "
34,Coffee Shortbread Cookies,10534,Something different. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6125528.jpg,30,94,9,4.1,9.7,0.4,5.3,5.9,3.0,0.012199999999999999,0.0083,0.0004,0.0083,0.030199999999999998,0.0329,"½ cup finely ground almonds #1 ¼ cups sifted all-purpose flour #¾ cup confectioners' sugar #2 tablespoons instant coffee powder #¾ cup butter, softened #⅓ cup granulated sugar for decoration "
35,Festive Shortbread,10535,Great for the holidays. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F914597.jpg,30,205.2,50,4.4,21.6,0.5,7.2,12.5,7.8,0.0325,0.0065,0.0009,0.0044,0.0238,0.0876,"2 cups butter, softened #1 ¾ cups sifted confectioners' sugar #4 ½ cups sifted all-purpose flour "
36,Tender Shortbread,10536,These are great shortbreads for the holidays. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F584528.jpg,12,242.1,4,3.7,24.2,0.6,7.8,15.5,9.7,0.0407,0.0077,0.001,0.005,0.027,0.1095,"1 cup butter, softened #2 cups sifted all-purpose flour #½ cup fructose (fruit sugar) "
37,Shortbread Cookies III,10537,Great for Christmas. Rich and buttery. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F100772.jpg,24,179.4,64,4.2,17.8,0.3,4.9,11.6,7.3,0.0305,0.0050999999999999995,0.0005,0.0027,0.0148,0.1067,"1 ½ cups butter, softened #2 cups all-purpose flour #1 cup confectioners' sugar #1 cup cornstarch #¼ teaspoon salt "
38,Fraser Shortbread,10538,This is a Scottish Shortbread that I have created by trial and error. It is a favorite of my family and friends. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F584546.jpg,60,126.3,4,3.0,16.3,0.3,5.0,6.3,3.9,0.016300000000000002,0.0038,0.0008,0.0027,0.0162,0.0439,2 cups butter #3 cups all-purpose flour #3 cups cake flour #1 ½ cups white sugar #½ cup cornstarch 
39,Almond Shortbread I,10539,Melt-in-your-mouth shortbread. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F227387.jpg,18,190.8,150,4.2,22.5,0.5,9.3,10.4,6.5,0.027100000000000003,0.0057,0.0008,0.0040999999999999995,0.0218,0.073,"1 cup butter, room temperature #½ cup white sugar #2 teaspoons almond extract #2 ½ cups sifted all-purpose flour #⅓ cup granulated sugar for decoration "
40,Aunty Laura's Shortbread,10540,This is my aunt's shortbread recipe. It sticks to your teeth and tastes GREAT with milk. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1923939.jpg,24,247.3,6,4.9,25.5,0.6,7.8,15.6,9.8,0.0407,0.0076,0.0008,0.0060999999999999995,0.0264,0.10940000000000001,2 cups butter #1 cup fructose (fruit sugar) #1 cup white rice flour #3 cups all-purpose flour 
41,Lemon Butter Cookies,10541,"Crisp, lemony cookies. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2502755.jpg,12,185.2,75,3.9,26.1,0.4,14.0,8.2,5.0,0.0358,0.018600000000000002,0.0008,0.0044,0.028300000000000002,0.1052,"½ cup butter, softened #½ cup white sugar #1 egg #1 ½ cups all-purpose flour #2 tablespoons fresh lemon juice #1 teaspoon lemon zest #½ teaspoon baking powder #⅛ teaspoon salt #⅓ cup granulated sugar for decoration "
42,Mom's Raisin Oatmeal Cookies,10542,Soft cake-like cookie studded with plump raisins and sweetened with brown sugar - a childhood favorite. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7860209.jpg,36,98.1,78,3.8,15.6,0.6,8.5,3.6,0.5,0.0054,0.0145,0.0005,0.008199999999999999,0.0633,0.0879,1 ½ cups all-purpose flour #½ teaspoon baking soda #1 teaspoon salt #¼ teaspoon ground cinnamon #1 ½ cups quick cooking oats #1 egg #1 cup packed brown sugar #½ cup vegetable oil #½ cup milk #1 teaspoon vanilla extract #1 cup raisins 
43,Lemonade Cookies,10543,Lemonade concentrate makes these simple cookies a tart treat! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F30365.jpg,36,122.3,29,3.9,17.1,0.3,9.0,5.5,3.3,0.023899999999999998,0.005,0.0006,0.0031,0.0206,0.0756,"1 cup butter #1 cup white sugar #2 eggs #3 cups sifted all-purpose flour #1 teaspoon baking soda #1 (6 ounce) can frozen lemonade concentrate, thawed #2 tablespoons white sugar "
44,Cyclops Cookies (Vegan),10544,"Here's lookin' at you. To ensure that your finished product is vegan, make sure that you use margarine containing no animal products. ",0,36,103.6,10,3.2,11.3,0.8,5.3,6.2,1.6,0.0,0.004900000000000001,0.0004,0.0067,0.0378,0.0148,2 cups all-purpose flour #¼ teaspoon ground cinnamon #¼ cup shortening #¼ cup margarine #¾ cup confectioners' sugar #1 cup chopped walnuts #1 cup semisweet chocolate chips 
45,Aunt Mamie's,10545,A cookie that is rolled around a nut filling and cut AFTER baking. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3201414.jpg,60,82.7,3,4.5,7.9,0.4,4.2,5.4,2.0,0.0083,0.0094,0.0003,0.0073,0.0282,0.022699999999999998,"1 (8 ounce) package cream cheese, softened #½ cup butter, softened #2 cups all-purpose flour #1 cup white sugar #⅓ cup milk #½ pound ground walnuts #⅓ cup confectioners' sugar for decoration "
46,Butterscotch Lace Cookies,10546,"These need to stand overnight. Do not make them in hot, humid weather as the cookies absorb moisture from the air and become limp. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4357713.jpg,36,105.5,26,4.2,13.4,0.5,9.3,5.6,3.3,0.018699999999999998,0.013800000000000002,0.0004,0.0096,0.0429,0.0737,"2 ¼ cups rolled oats #1 cup butter, melted #1 ½ cups packed brown sugar #½ teaspoon salt #1 tablespoon molasses #3 tablespoons all-purpose flour #1 egg, lightly beaten #1 teaspoon vanilla extract "
47,Afghans,10547,"This cookie is chocolate-y, chewy, and sweet. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F573088.jpg,48,50.2,6,3.2,5.1,0.3,1.8,3.3,0.8,0.0,0.0070999999999999995,0.0005,0.0033,0.0218,0.0188,"⅓ cup dates, pitted and chopped #½ cup boiling water #1 cup all-purpose flour #¼ cup unsweetened cocoa powder #1 teaspoon baking powder #¾ cup shortening #¼ cup white sugar #1 teaspoon vanilla extract #2 cups cornflakes cereal "
48,Crisp Chocolate Rolls,10548,Cookies rolled around a pencil or dowel and filled with chocolate. ,0,24,82.5,2,3.0,8.9,0.3,6.0,5.0,3.1,0.010199999999999999,0.0019,0.0003,0.0012,0.009699999999999999,0.0319,"½ cup butter, softened #½ cup white sugar #1 teaspoon vanilla extract #2 egg whites #⅔ cup all-purpose flour #3 (1 ounce) squares semisweet chocolate #¼ teaspoon vegetable oil "
49,Best Brownies,10549,These brownies always turn out! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2Fcaa5058d49e66d0b430c12be35608231%2F1649493890image.jpg,16,182.7,10100,4.1,25.7,1.0,21.1,9.0,5.4,0.0442,0.0144,0.0007,0.0159,0.0595,0.1097,"½ cup butter #1 cup white sugar #2 eggs #1 teaspoon vanilla extract #⅓ cup unsweetened cocoa powder #½ cup all-purpose flour #¼ teaspoon salt #¼ teaspoon baking powder #3 tablespoons butter, softened #3 tablespoons unsweetened cocoa powder #1 tablespoon honey #1 teaspoon vanilla extract #1 cup confectioners' sugar "
50,Ginger Snap Cookies,10550,These use fresh ginger and candied ginger. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7532418.jpg,48,148.4,63,4.7,22.3,0.3,11.5,6.1,3.7,0.023,0.0237,0.0012,0.0125,0.132,0.1623,1 ½ cups unsalted butter #2 cups packed brown sugar #½ cup molasses #2 eggs #4 ½ cups unbleached all-purpose flour #4 teaspoons ground ginger #4 teaspoons baking soda #1 teaspoon salt #3 tablespoons grated fresh ginger #1 cup chopped crystallized ginger 
