,name,id,calories,sugars,fat,saturated fat,sodium
0,Lemongrass and Citrus Poached Salmon,36200,319,9.5,12.8,2.5,0.6882999999999999
1,Parmesan Crusted Salmon,36201,677,4.7,28.4,7.8,1.414
2,Black Beans with Bacon,36203,381,2.9,24.4,6.8,0.3386
3,Rockin' Beef Rub,36267,256,2.6,17.1,6.8,0.4769
4,Blazing Glory Raspberry Chicken Breasts,36273,186,12.7,1.5,0.4,0.5383
5,Chicken Caesar Salad,36274,431,1.4,23.0,3.4,0.49560000000000004
6,Crispy Jalapeno Honey Chicken with Tomato-Corn Confetti,36275,401,12.2,13.4,2.8,0.9073
7,Grilled Chicken in Pita Pockets,36276,449,2.5,20.2,7.3,0.5901000000000001
8,Grilled Chicken Pasta Salad,36277,364,3.6,5.6,0.8,1.0194
9,Grilled Chicken Salad Supreme,36278,435,3.6,30.4,4.7,0.634
10,Grilled Rosemary Beef Tenderloin,36279,417,0.0,36.5,12.1,0.2393
11,Honey Ginger Grilled Salmon,36280,335,19.8,10.1,2.1,1.275
12,Key West Marinated Chicken,36281,255,0.8,16.3,2.7,0.5832999999999999
13,Lazy Day Citrus Southwest Chicken,36282,229,2.0,10.4,1.6,0.5018
14,Mediterranean Marinated Chicken,36283,292,0.5,19.6,3.2,0.092
15,Old Bay® Maryland Crab Soup,36284,102,3.1,0.9,0.2,0.5871000000000001
16,Old Bay® All Purpose Seasoned Butter,36285,103,0.1,11.5,7.3,0.1839
17,Old Bay® Catfish Fry,36286,358,0.3,23.6,4.9,0.7958999999999999
18,Old Bay® Party Dip,36287,107,0.1,11.3,3.6,0.085
19,Peachy Time Tenderloin,36288,283,25.5,8.9,2.5,0.6102000000000001
20,Six Spice Maple Cornish Hens,36289,458,16.1,27.7,7.1,0.11090000000000001
21,Southwestern Beef Salad,36290,378,3.1,27.7,8.5,0.5347999999999999
22,Southwestern Cinnamon Steak Rub,36291,457,2.4,17.8,6.8,0.42719999999999997
23,Supreme Pasta Salad,36292,263,5.8,9.2,1.9,0.6111
24,Texas Grilled Steak,36293,152,0.1,10.4,3.8,0.07490000000000001
25,The Works Steak Burger,36294,475,3.0,26.7,12.2,0.9937999999999999
26,Orange Roughy with Montreal Salsa,36295,154,0.8,7.7,1.1,0.2054
27,Zesty Beef Pockets,36297,482,2.4,25.4,9.5,0.6752999999999999
