,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
10,Mixed Vegetable Casserole,18911,"Vegetables in a creamy, cheesy sauce. Everyone wants the recipe after they have tried it! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8115675.jpg,6,589.3,98,4.4,35.4,5.1,8.8,42.9,10.2,0.038700000000000005,0.2765,0.0028,0.037899999999999996,0.7352000000000001,1.4347,"2 (15 ounce) cans mixed vegetables, drained #1 small onion, diced #1 (10.75 ounce) can condensed cream of chicken soup #1 cup mayonnaise #1 cup shredded white Cheddar cheese #36 buttery round crackers, crushed "
11,Slow Cooker Sweet Potato Casserole,18913,This recipe is very easy to make and very yummy! Goes great with any chicken or turkey dish! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fstatic.onecms.io%2Fwp-content%2Fuploads%2Fsites%2F43%2F2020%2F10%2F26%2Fslow-cooker-sweet-potato-casserole74-2000.jpg,8,406,174,4.5,66.1,4.1,35.1,13.8,6.4,0.0772,0.1119,0.0016,0.053,0.8479,0.1032,"2 (29 ounce) cans sweet potatoes, drained and mashed #⅓ cup butter, melted #2 tablespoons white sugar #2 tablespoons brown sugar #1 tablespoon orange juice #2 eggs, beaten #½ cup milk #⅓ cup chopped pecans #⅓ cup brown sugar #2 tablespoons all-purpose flour #2 teaspoons butter, melted "
12,Red Beans,18914,"Beans with pure Latin flavor. Accented with potatoes, pumpkin, ham, garlic, and cilantro, this side dish could steal the show! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F705295.jpg,8,117.7,13,4.5,18.0,5.6,2.0,2.7,0.5,0.0048,0.030600000000000002,0.0012,0.0329,0.5556,0.4649,"1 small onion, chopped #1 small green bell pepper, chopped #2 cloves garlic, chopped #1 tablespoon fresh cilantro leaves #1 teaspoon annatto or achiote powder #1 tablespoon olive oil #½ cup diced ham #1 (16.5 ounce) can red beans, drained #1 cup peeled and diced potatoes #½ cup peeled and diced pumpkin #1 cup water #1 teaspoon salt "
13,Hal's Wine Mustard,18915,A simple recipe for extraordinary homemade white wine mustard. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1121341.jpg,48,31.7,12,4.3,3.7,0.1,3.2,1.2,0.1,0.0087,0.0074,0.0002,0.0006,0.0062,0.0048,"¾ cup white sugar #¾ cup ground dry mustard #½ cup distilled white vinegar #½ cup dry white wine #3 eggs, beaten "
14,Escabeche,18916,"This is an old Spanish recipe for zesty marinated vegetables that can be prepared with fish, poultry, or even with sliced up cooked green bananas. I like it best with chicken gizzards. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4003974.jpg,4,753.2,5,3.5,12.3,2.6,2.8,61.8,8.5,0.4724,0.09129999999999999,0.0064,0.0257,0.4627,0.6657000000000001,"2 pounds chicken gizzards #1 large onion, diced #1 large green bell pepper, diced #1 medium head garlic, chopped #1 ½ cups white wine vinegar #1 cup corn oil #3 bay leaves #2 tablespoons black peppercorns #½ cup pimento-stuffed green olives # salt to taste "
15,Absolute Stress,18917,One is enough to relieve most stress levels! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F640622.jpg,1,265.5,65,4.3,20.8,0.1,18.5,0.2,0.0,0.0,0.0045,0.0001,0.004200000000000001,0.0718,0.0034,1 fluid ounce vodka #1 fluid ounce dark rum #1 fluid ounce peach schnapps #1 fluid ounce orange juice #1 fluid ounce cranberry juice 
16,Amaretto Smoothie,18918,The ice cream masks the liquor flavor in this delicious creamy concoction. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F969971.jpg,4,235.8,10,4.3,28.3,0.2,25.9,4.6,2.8,0.0179,0.0916,0.0001,0.0099,0.135,0.046299999999999994,4 (1.5 fluid ounce) jiggers amaretto liqueur #4 (1.5 fluid ounce) jiggers milk #1 cup vanilla ice cream 
17,Awesome Apple Martinis,18919,"This is a wonderful libation for summertime, or year round. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6996849.jpg,1,184.8,31,4.5,16.9,0.0,15.5,0.1,0.0,0.0,0.0023,0.0001,0.0014,0.0417,0.0032,1 fluid ounce apple schnapps #1 fluid ounce vodka #1 fluid ounce apple juice 
18,Bahama Mama I,18920,"Refreshing alcoholic drink with rum and tropical flavors. Maybe you can't be in the Bahamas, but at least you can pretend with one of these! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1445056.jpg,1,143.7,5,3.2,19.2,0.3,15.3,0.2,0.0,0.0,0.016300000000000002,0.0004,0.015099999999999999,0.16419999999999998,0.0032,"¼ fluid ounce coffee-flavored liqueur #½ fluid ounce dark rum #½ fluid ounce coconut liqueur #¼ fluid ounce 151 proof rum #½ lemon, juiced #4 fluid ounces pineapple juice #1 maraschino cherry "
19,Banana Blast II,18921,This banana smoothie is a very nice drink on a nice summer day. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F72782.jpg,4,108.8,133,4.3,23.0,1.5,16.7,1.4,0.8,0.004900000000000001,0.08170000000000001,0.0002,0.0238,0.3123,0.0292,2 bananas #1 cup milk #¼ cup water #2 tablespoons brown sugar #8 cubes ice 
20,Big Apple Martini,18922,I discovered this recipe on the Upper West Side at a swanky bar. This will be the new 'in' drink! A Lady apple makes a great garnish if you can find one. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F656393.jpg,2,234.1,3,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0033,0.0,0.0011,0.0023,0.0043,1 cup crushed ice #6 fluid ounces vodka #1 fluid ounce apple jack #1 dash Calvados 
21,Blue Sky Martini,18923,A vodka martini with vermouth and a splash of blue curacao. Looks cool in a martini glass. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F423577.jpg,1,102,9,2.9,4.3,0.0,3.6,0.0,0.0,0.0,0.0006,0.0,0.0007,0.0079,0.0014,1 fluid ounce vodka #¼ fluid ounce sweet vermouth #¼ fluid ounce Blue Curacao #3 stuffed green olives 
22,Bourbolicious,18924,"This great recipe for Bourbon slush is originally from my friend's Kentucky cousins, and was renamed at a recent dinner party. It is especially good made with citrus herbal tea! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets-ucg.meredithcorp.io%2Fc216c04d3055ed339cd0d355f5d4a7f2%2F3391533.jpg,8,345.3,19,4.6,61.1,0.3,59.6,0.2,0.0,0.0,0.0179,0.0005,0.0156,0.2439,0.0107,"1 (12 fluid ounce) can frozen lemonade concentrate, thawed #1 (6 ounce) can frozen orange juice concentrate #1 cup white sugar #1 ½ cups bourbon whiskey #2 ¼ cups brewed tea #6 cups water "
23,Cappuccino in a Jar,18925,Cappuccino mix that can be placed in a jar. It makes a great gift to go along with cookies in a jar! It could also be used in a fundraiser. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F26600.jpg,16,80.6,144,4.6,14.7,0.3,13.6,2.3,2.0,0.0,0.0067,0.0003,0.0107,0.1367,0.0215,⅔ cup instant coffee granules #1 cup powdered non-dairy creamer #1 cup powdered chocolate drink mix #½ cup white sugar #¾ teaspoon ground cinnamon #⅜ teaspoon ground nutmeg 
24,Casa Marina,18926,This is a delicious cocktail which tastes just like summer in a glass! Its also pretty lethal because it tastes so innocently alcohol free! You can make up a big bowl of it by just chucking a bottle of each spirit and a carton of each juice into a punch bowl. Adding a bottle of sparkling wine gives it some fizz u002du002d and an extra kick! ,0,2,253.6,3,5.0,30.0,0.3,23.8,0.3,0.0,0.0,0.0107,0.0002,0.0074,0.1278,0.0081,"1 fluid ounce melon liqueur #1 fluid ounce peach schnapps #1 fluid ounce coconut flavored rum #2 fluid ounces white rum #3 ⅔ fluid ounces orange juice #3 ⅔ fluid ounces cranberry juice #2 twists lime zest, garnish "
25,Chocolate Buzz Milkshake,18927,A chocolate espresso milkshake! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F666351.jpg,2,231.3,14,3.7,34.1,1.2,29.3,8.2,5.1,0.026600000000000002,0.2047,0.0009,0.054,0.3841,0.1182,1 cup milk #5 cubes ice #1 fluid ounce espresso coffee #¾ cup chocolate ice cream #2 teaspoons instant hot chocolate mix #2 tablespoons chocolate syrup 
26,Diamond,18928,This is an alcoholic drink I enjoyed at the Oriental Hotel in Bangkok during my honeymoon. It's made with rum and banana liqueur. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2829152.jpg,1,166.2,2,3.5,4.3,0.0,3.6,0.0,0.0,0.0,0.0006,0.0001,0.0006,0.0076,0.0017,2 fluid ounces white rum #¼ fluid ounce dry vermouth #¼ fluid ounce banana liqueur 
27,Chocolate Strawberry Banana Milkshake,18929,"A wonderful milkshake that can easily be adapted for low-sugar diets. My mother got me started on this 20 years ago. I rarely add sugar or sweetener, but I realize that some people enjoy a bit more sweetness. You can substitute orange juice for milk if you like. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9086.jpg,2,139.4,51,4.5,24.6,1.8,19.4,2.7,1.7,0.009800000000000001,0.1522,0.0005,0.0304,0.3745,0.0615,1 cup low-fat milk #½ cup frozen unsweetened strawberries #½ ripe banana #2 tablespoons powdered chocolate drink mix #½ teaspoon vanilla extract #2 teaspoons white sugar 
28,Chocolate Strawberry Smoothie,18930,"This strawberry, banana chocolate yogurt shake makes a wonderful treat for any occasion. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9205764.jpg,2,247.7,36,4.4,51.2,4.3,34.1,2.5,1.5,0.0074,0.2387,0.0011,0.069,0.8062999999999999,0.1012,"2 bananas, frozen and chunked #½ cup frozen strawberries #2 tablespoons chocolate syrup #1 cup plain yogurt "
29,Orange Cream Drink,18931,This is a great easy recipe which could be a delicious refresher or a breakfast meal! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F630215.jpg,2,263.1,7,3.9,63.6,1.9,54.2,0.6,0.1,0.0015,0.1166,0.0008,0.0405,0.684,0.0453,"1 cup orange juice #½ cup apple juice #3 tablespoons honey #½ teaspoon vanilla extract #2 tablespoons nonfat dry milk powder #1 banana, sliced #2 cubes ice "
30,Colorful Beverage,18932,"Want to impress your friends? Try this colorful drink that has as much color in it as flavor! Not only does this look fun, it gets even better when the ice cubes melt! Try it also with strawberry, cherry or grape juice. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F202281.jpg,16,110.9,14,4.6,26.8,0.2,22.7,0.3,0.0,0.0,0.0157,0.0003,0.0134,0.2397,0.0034,1 (64 fluid ounce) bottle orange juice #1 (64 fluid ounce) bottle cranberry juice 
31,Dana's Tropical Fruit Smoothie,18933,"A favorite summertime breakfast of ours. Fruity and refreshing, and low fat!! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets-ucg.meredithcorp.io%2F0c5018fb90eed7de6c1e6f7d7991d1c4%2F7330.jpg,2,311.5,29,4.2,68.0,3.5,56.6,2.5,1.3,0.0074,0.2727,0.0011,0.08059999999999999,1.0029,0.0922,1 (15 ounce) can crushed pineapple with juice #1 cup plain yogurt #1 banana #8 cubes ice #1 cup orange juice 
32,Cubacrany,18934,This is a refreshing summer drink you can enjoy all year long. My husband and I love to have one every day after working out at the gym! Be sure to use fresh lemon juice! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F641927.jpg,2,179.6,8,4.1,12.8,0.0,11.3,0.1,0.0,0.0,0.0040999999999999995,0.0002,0.0014,0.0148,0.0037,"4 fluid ounces Puerto Rican white rum #½ lemon, juiced #6 fluid ounces cranberry juice #4 cubes ice "
33,Easy Punch,18935,I served this at my grandmother's 90th birthday and everyone wanted the recipe. Use any flavor of drink mix. One variation is to freeze the punch overnight and then set it out an hour before the event. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F835885.jpg,50,89,133,4.7,22.4,0.1,20.8,0.1,0.0,0.0,0.0094,0.0002,0.0073,0.0713,0.0154,4 (0.13 ounce) packages unsweetened strawberry-flavored drink mix powder #2 (46 fluid ounce) cans pineapple juice #3 cups white sugar #4 quarts water #2 liters ginger ale 
34,Gene's Long Island Iced Tea,18936,"Be careful with this one. For the un-initiated, this drink tastes great and will creep up on you before you know it. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets-ucg.meredithcorp.io%2F3e335e241d3ef6cada27c8bec9652418%2F715260.jpg,1,459.3,13,3.8,51.7,0.0,50.6,0.1,0.0,0.0,0.011300000000000001,0.0002,0.004200000000000001,0.009,0.0179,1 fluid ounce vodka #1 fluid ounce gin #1 fluid ounce triple sec liqueur #1 fluid ounce rum #1 (12 fluid ounce) can or bottle cola-flavored carbonated beverage 
35,Ginger Lemonade,18937,"What a great twist on lemonade. Freeze some of this into ice cubes to use in the drinks, so it won't be diluted! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1012494.jpg,20,131.6,60,4.6,35.6,0.7,31.2,0.0,0.0,0.0,0.0162,0.0001,0.0067,0.0845,0.0067,"3 cups white sugar #4 quarts water #14 slices fresh ginger root #4 cups fresh lemon juice #2 lemons, sliced "
36,Godfather,18938,This is a pre-dinner drink is also popular as a nightcap. The almond flavor of Amaretto softens the bite of the scotch. A wonderful night summer Australian drink! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F233342.jpg,1,181.3,13,4.6,14.0,0.0,12.8,0.1,0.0,0.0,0.0002,0.0,0.0005,0.005,0.0021000000000000003,1 fluid ounce Scotch whiskey #1 fluid ounce amaretto liqueur 
37,Grandmother's Punch,18939,"My Grandmother found this recipe and makes it every year at Christmas. It is a family favorite, and kids love it. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F714397.jpg,20,198.5,56,4.6,49.9,0.9,49.0,0.1,0.0,0.0,0.0312,0.0003,0.0192,0.2935,0.0221,"2 (0.13 ounce) packages unsweetened strawberry-flavored drink mix powder #2 ½ cups white sugar #4 quarts cold water #2 (6 ounce) cans frozen orange juice concentrate #2 (6 ounce) cans frozen pineapple juice concentrate #3 oranges, sliced into rounds #1 liter ginger ale #½ gallon orange sherbet "
38,Green Punch,18940,This is a green colored punch that tastes wonderful. Great for Saint Patrick's Day or whenever you feel like drinking something green! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F158856.jpg,20,231.9,111,4.5,57.3,0.4,55.1,0.2,0.0,0.0,0.0212,0.0003,0.02,0.3153,0.054,"2 (3 ounce) packages lime flavored Jell-O® mix #1 quart hot water #1 (46 fluid ounce) can pineapple juice #2 (12 fluid ounce) cans frozen orange juice concentrate, thawed #2 cups white sugar #4 ½ cups cold water #2 liters ginger ale "
39,Hailey's Smoothie,18941,"A healthy drink with kiwis, bananas, blueberries and yogurt. Quick and satisfying for breakfast or any time of day! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets-ucg.meredithcorp.io%2Fc9dd9a539881a08e32c94a2903159d96%2F208612.jpg,4,194.3,35,4.5,44.2,4.1,33.1,1.6,0.7,0.0037,0.137,0.0005,0.038299999999999994,0.5638,0.0461,"3 kiwis, peeled and chopped #2 frozen bananas, peeled and chopped #1 cup blueberries #1 cup plain yogurt #1 ½ cups crushed ice #3 tablespoons honey #¼ teaspoon almond extract "
40,Hot Spiked Cider,18942,A 'spiked' version of the traditional hot cider - great for fall or holiday gatherings. This can be made in large quantities and kept warm in an electric coffee server. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F46469.jpg,6,259.1,111,4.4,29.0,0.0,27.3,1.9,1.2,0.0050999999999999995,0.0205,0.0002,0.0033,0.027600000000000003,0.0332,1 quart water #3 orange spice tea bags #½ cup light brown sugar #2 cups apple cider #1 ½ cups light rum #8 cinnamon sticks #3 teaspoons butter 
41,Italian Cream Soda,18943,A watermelon and passion fruit flavored Italian cream soda. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F14155.jpg,1,189.9,38,4.6,41.8,0.0,38.4,3.5,2.2,0.0112,0.0427,0.0001,0.0073,0.0586,0.0464,8 fluid ounces carbonated water #¾ fluid ounce passion fruit flavored syrup #¾ fluid ounce watermelon flavored syrup #1 fluid ounce half-and-half cream 
42,Jet Ski Jolt,18944,This refreshing fruity drink is like tropical punch with a kick. A little umbrella in your glass would be a lot of fun. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F636570.jpg,1,381.3,8,4.8,59.4,0.0,36.2,0.0,0.0,0.0,0.0222,0.0002,0.0023,0.1809,0.0371,1 (1.5 fluid ounce) jigger vodka #1 (1.5 fluid ounce) jigger coconut flavored rum #1 (1.5 fluid ounce) jigger grenadine syrup #4 fluid ounces pineapple-orange-banana juice 
43,Larbo's Mango Margarita,18945,"This delicious fresh mango margarita is very refreshing. For an extra special twist, pour a thin layer of Grand Marnier over the top of the margarita. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F653471.jpg,2,184.2,6,3.2,6.6,0.0,6.0,0.0,0.0,0.0,0.0052,0.0,0.0019,0.0050999999999999995,0.0066,"4 fluid ounces tequila #1 fluid ounce triple sec liqueur #1 mango, peeled and seeded #2 fluid ounces water #2 cups crushed ice "
44,Leftover Lemonade Solution,18946,If you've ever made or bought a lemonade that was just too sour but didn't want to waste it. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets-ucg.meredithcorp.io%2F6aeafaee9d0340a2ca0cf08c42c2b1a9%2F966846.jpg,1,101.2,2,4.9,26.1,0.1,23.8,0.0,0.0,0.0,0.0108,0.0003,0.0055,0.033299999999999996,0.0108,4 ounces prepared lemonade #2 tablespoons frozen concentrated fruit punch #4 fluid ounces carbonated water 
45,Lime-Pineapple Delight,18947,"This punch is a special occasion family punch. Great to serve on Christmas, Thanksgiving and any time. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F431777.jpg,10,633.6,18,4.4,154.6,0.3,111.4,3.3,1.8,0.0094,0.1082,0.0008,0.0316,0.32980000000000004,0.1114,"8 cups crushed ice #3 (0.13 ounce) packages unsweetened lemon-lime flavored drink mix #3 cups white sugar #1 (46 fluid ounce) can pineapple juice, chilled #½ gallon lime sherbet #3 liters lemon-lime flavored carbonated beverage "
46,Limeade,18948,A delicious and refreshing drink made with limes. Serve over ice on a hot day. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F28429.jpg,8,72,49,3.6,19.3,0.7,17.1,0.1,0.0,0.0,0.0156,0.0002,0.0039,0.028300000000000002,0.0076,3 limes #⅔ cup white sugar #2 quarts cold water 
47,Marie's Summer Marvel,18949,A refreshing cocktail made with pink lemonade and vodka. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F655932.jpg,1,123.9,5,4.3,6.8,0.0,6.0,0.0,0.0,0.0,0.0016,0.0,0.0008,0.0128,0.0044,"1 (1.5 fluid ounce) jigger citron vodka #2 fluid ounces pink lemonade #¼ fluid ounce lime juice #½ fluid ounce cranberry juice #1 lime, sliced "
48,Melon Heaven,18950,My mom is Filipino and this is a drink that she makes often during the summer. It is very delicious and a great way to cool off in the summertime. ,0,6,122.9,3,3.6,30.5,2.8,27.3,0.6,0.2,0.0,0.0345,0.0006,0.040799999999999996,0.8518,0.0696,1 large ripe cantaloupe #2 quarts cold water #1 large honeydew melon 
