,name,id,calories,sugars,fat,saturated fat,sodium
0,Spanish Bar Cake,7500,291,24.1,12.5,2.6,0.1613
1,Coco-Cola Cake I,7501,335,34.2,14.3,8.8,0.2082
2,Coco-Cola Cake II,7502,454,53.5,20.7,10.5,0.1988
3,Sock it to Me Cake I,7503,505,36.5,31.0,6.1,0.3192
4,Sock it to Me Cake II,7504,467,45.7,26.1,9.0,0.32330000000000003
5,Sock it to Me Cake III,7505,416,37.6,21.4,5.4,0.3028
6,Caramel Frosting I,7506,93,18.9,2.0,1.3,0.0179
7,Caramel Frosting II,7507,309,51.0,11.9,7.5,0.0901
8,Strawberry Angels' Cake,7508,274,25.8,12.8,7.9,0.3306
9,Jamaica Cake,7509,552,37.0,33.4,4.2,0.2721
10,Fudgey Peanut Butter Chip Muffins,7510,290,29.5,10.5,8.4,0.1387
11,Butter Brickle Cake,7511,321,37.1,11.7,4.4,0.3162
12,Graham Cracker Cake II,7512,810,90.2,39.9,19.7,0.5444
13,Pistachio Nut Cake I,7513,520,37.6,31.1,6.1,0.4343
14,Microwave Mississippi Mud Cake I,7514,305,37.2,13.7,7.9,0.12079999999999999
15,Better Than Sex Cake II,7515,193,18.9,7.6,4.6,0.211
16,Best Chocolate Cake,7516,367,43.3,15.8,7.6,0.1464
17,Cherry Nut Cake II,7517,894,78.9,45.6,15.2,0.2917
18,Carrot and Walnut Cake,7518,387,14.3,24.0,3.5,0.2379
19,Daffodil Cake,7519,176,21.1,2.3,0.8,0.1475
20,Poppy Seed Cake I,7520,206,17.3,9.3,4.7,0.1265
21,Almond Custard Filling,7521,90,15.1,1.5,0.6,0.0295
22,Rum Cake II,7522,543,43.9,28.1,17.2,0.2882
23,Easter Lamb Cake I,7523,243,20.1,9.4,5.9,0.19640000000000002
24,Seven-Up® Cake II,7524,549,50.2,25.4,15.3,0.1951
25,Honey Cake II,7525,452,73.7,7.2,0.8,0.1832
26,Mocha Cake II,7526,538,49.3,17.1,8.5,0.4075
27,Easy Dump Cake,7527,521,46.9,27.3,7.9,0.5149
28,Blueberry Dump Cake,7528,210,21.2,8.6,3.7,0.22540000000000002
29,Poppy Seed Torte with Orange Glaze,7529,596,47.8,36.0,21.4,0.12329999999999999
30,Mississippi Mud Cake I,7530,400,43.7,19.0,9.3,0.1391
31,Mississippi Mud Cake II,7531,333,35.8,15.8,7.1,0.15830000000000002
32,New York Cheesecake I,7532,474,20.9,36.8,21.3,0.3356
33,New York Cheesecake II,7533,362,15.2,28.5,17.4,0.26280000000000003
34,Orange Cream Cake I,7534,224,28.0,6.7,3.4,0.30760000000000004
35,Chocolate Chip-Amaretto Pound Cake,7535,343,29.0,17.6,6.0,0.3365
36,Kelly's Apple Cocoa Cake,7536,418,39.6,19.1,11.5,0.2335
37,Butternut Spice Cake,7537,276,21.3,12.3,6.0,0.27
38,Mafioso Chocolate Cake,7538,340,40.2,12.7,7.9,0.1193
39,Heavenly Cake,7539,221,21.1,10.6,5.0,0.21930000000000002
40,Buttery Cinnamon Cake,7540,321,26.9,16.2,6.1,0.2843
41,Mini Cinnamon Cakes,7541,445,40.2,13.7,3.1,0.7157
42,Special Buttercream Frosting,7542,222,26.1,13.3,4.0,0.0345
43,Apple Chiffon Cake,7543,244,20.3,9.9,1.7,0.30069999999999997
