,name,id,calories,sugars,fat,saturated fat,sodium
52,Peanut Butter Logs,9452,178,16.6,9.6,2.0,0.10479999999999999
53,Cow Pies,9453,192,19.9,11.2,5.5,0.0007
54,Greek Baklava,9454,393,19.9,25.9,9.0,0.19640000000000002
55,Creme Fraiche,9455,103,0.1,11.0,6.9,0.013300000000000001
56,Sauerkraut Salad,9456,577,55.2,37.2,4.8,1.0573
57,Caramel Corn IV,9457,300,22.4,13.3,6.0,0.18469999999999998
58,Spiced Tea Mix,9458,116,15.8,0.2,0.0,0.0109
59,Unbeatable Pecan Pie,9459,582,37.0,38.3,10.6,0.38280000000000003
60,Banana Nut Bread III,9460,205,14.5,10.1,1.3,0.1625
61,Peppermint Brittle,9461,159,16.9,8.9,5.3,0.028300000000000002
62,Peanut Butter Marshmallow Squares,9462,318,19.5,22.6,10.5,0.1398
63,Mom's Peanut Brittle,9463,67,10.0,1.6,0.6,0.0585
64,Chocolate Chess Pie,9464,384,31.9,23.4,8.9,0.18819999999999998
65,Sweet Potatoes,9465,467,45.1,7.1,2.1,0.1916
66,Oklahoma Nut Candy,9466,200,30.1,8.7,4.5,0.0291
67,Stained Glass Candy I,9467,129,26.0,0.0,0.0,0.0096
68,Hard Rock Candy,9468,100,20.9,0.0,0.0,0.0064
69,Irish Cream Truffle Fudge,9469,383,42.0,20.3,9.9,0.037399999999999996
70,White Chocolate Gorp,9470,143,11.1,8.5,4.2,0.0969
71,Peanut Butter Cup Cookies,9471,122,9.2,6.5,2.7,0.1191
72,Coffee Liqueur I,9472,246,43.7,0.0,0.0,0.0025
73,Wassail Punch I,9473,128,29.0,0.1,0.0,0.0115
74,Cherry Surprises,9474,68,6.9,3.4,2.4,0.027100000000000003
75,Never Fail Fruit Cake,9475,451,53.5,21.7,10.3,0.1393
76,Vanilla and Chocolate Delight,9476,350,25.1,22.6,13.1,0.2635
77,Cappuccino Mix,9477,56,9.2,1.8,1.5,0.0324
78,Swedish Nuts I,9478,372,18.6,28.2,7.6,0.331
79,Peppermint Stick Dessert,9479,617,39.4,30.1,15.0,0.1731
80,Best Hot Fudge Sauce,9480,278,33.3,15.1,9.5,0.10529999999999999
81,Gingerbread Cookies,9481,264,25.2,5.3,1.5,0.1987
82,Scotch Eggs,9482,1489,7.7,87.6,24.5,4.2782
83,Fruitcake Truffles,9483,68,6.4,3.9,2.1,0.019600000000000003
84,Grandpa's Special Stuffing,9484,582,3.5,33.8,14.3,1.7852000000000001
85,New Orleans Fruitcake,9485,530,52.8,28.2,2.6,0.0575
86,Vegan Pumpkin Nog,9486,98,10.0,1.3,0.1,0.24730000000000002
87,Pecan Pie,9487,512,47.4,27.3,7.1,0.2727
88,Anytime Punch,9488,399,61.1,2.6,1.5,0.1061
89,White Chocolate Snack Mix,9489,240,15.8,12.7,5.3,0.26230000000000003
90,Brazil Nut Fruitcake,9490,527,42.3,31.9,6.2,0.0722
91,Best Ever Fudge,9491,346,37.8,20.5,11.1,0.06520000000000001
92,Wine Jelly,9492,106,22.7,0.0,0.0,0.0011
93,Prime Rib Roast,9493,893,5.8,78.2,31.6,0.29510000000000003
94,Roasted Chestnuts,9494,217,8.0,8.6,5.0,0.056
95,Chestnut Souffle,9495,259,22.5,8.4,3.9,0.0884
96,Mock Eggnog,9496,138,10.2,6.7,4.1,0.046299999999999994
97,Buckeye Balls I,9497,164,15.8,9.8,3.4,0.06709999999999999
98,Holly Christmas Cookies,9498,165,17.3,5.2,3.3,0.1082
99,Delicious Whole Wheat Fruitcake Cookies,9499,184,19.4,3.8,1.2,0.1326
