,name,id,calories,sugars,fat,saturated fat,sodium
27,Beet Surprise Cake,8128,414,49.9,16.2,9.8,0.3993
28,Chocolate Earthquake Cake II,8129,374,39.0,19.0,9.0,0.2968
29,Sour Cream Coffee Cake III,8130,306,28.3,14.9,9.2,0.1416
30,Cheesecake Chewies,8131,373,37.3,19.1,10.1,0.31439999999999996
31,Apple Walnut Pound Cake,8132,260,18.2,11.9,5.5,0.25939999999999996
32,Whipped Frosting I,8133,228,17.7,16.4,3.7,0.096
33,Aunt Mary's Chocolate Cake,8134,156,17.0,5.5,1.6,0.1829
34,Best Buttercream Frosting,8135,147,11.8,10.5,6.7,0.0783
35,Cherry Chocolate Cake,8136,159,12.6,4.6,2.7,0.2006
36,Boston Cream Pie I,8137,326,26.3,15.1,8.7,0.2225
37,Boston Cream Pie II,8138,318,34.4,13.2,5.7,0.2302
38,Gluten-Free Yellow Cake,8139,154,11.0,6.0,1.2,0.26589999999999997
39,Black Ice,8140,117,12.7,4.7,2.0,0.12390000000000001
40,Food For The Gods I,8141,857,129.4,28.3,4.4,0.48419999999999996
41,Taffy Apple Cake,8142,609,56.9,27.0,15.8,0.233
42,Jewish Apple Cake II,8143,435,44.2,17.5,2.5,0.2086
43,Mardi Gras King Cake,8144,418,30.7,13.4,6.2,0.3005
44,Chocolate Cakes with Liquid Centers,8145,475,25.4,37.1,21.9,0.2039
45,Maple Walnut Muffins,8146,265,17.7,12.2,5.6,0.39239999999999997
46,Oatmeal Cake II,8147,141,14.8,4.6,2.6,0.1366
47,Sticky Toffee Pudding Cake,8148,433,54.6,16.4,9.9,0.4768
48,Flourless Chocolate Cake I,8149,341,23.8,24.0,14.4,0.066
49,Persimmon Pudding Cake,8150,166,16.7,3.6,0.4,0.22740000000000002
50,Rave Reviews Coconut Cake,8151,693,68.6,34.9,15.5,0.5775
51,Caramel Frosting IV,8152,263,48.8,7.9,5.0,0.1115
52,Burnt Sugar Chiffon Cake,8153,361,41.9,11.9,2.1,0.3549
53,Orange Slice Cake II,8154,460,57.6,16.0,6.6,0.1422
54,Mexican Wedding Cake,8155,233,30.7,7.7,4.0,0.2068
55,Orange Cream Cake III,8156,156,18.0,5.1,2.5,0.218
56,Chocolate Mousse Cake I,8157,462,27.3,37.9,22.1,0.2017
57,Non-Dairy Chocolate Cake with German Chocolate Frosting,8158,884,72.3,38.3,14.3,0.2969
58,Hot Milk Sponge Cake II,8159,177,19.7,3.1,1.5,0.2308
59,Barbie Doll Cake,8160,508,67.3,17.5,3.0,0.42469999999999997
60,Philadelphia Style Butter Cake,8161,242,27.7,10.3,5.1,0.2057
61,Cherry Chip Cake,8162,385,20.4,19.1,4.6,0.15180000000000002
62,Amalgamation Cake I,8163,1286,125.7,59.6,28.3,0.4743
63,Moist Lemon Poppy Seed Cake,8164,447,32.3,23.9,13.6,0.2271
64,Persimmon Brunch Cake,8165,377,26.0,15.1,6.9,0.3867
65,Champagne Cake I,8166,313,25.3,10.5,6.5,0.4174
66,English Caraway Cake,8167,279,15.7,11.5,6.9,0.1351
67,Sicilian Ricotta Cheesecake,8168,198,11.6,8.5,4.5,0.154
68,Marble Swirl Pound Cake,8169,391,29.7,15.4,9.2,0.2154
69,Apple Spice Cake,8170,357,37.5,14.9,8.9,0.2879
70,Cream Cheese Coffee Cake I,8171,499,38.1,22.6,11.6,0.2993
71,Blueberry Snow,8172,450,39.6,19.9,15.0,0.3463
72,Cherry Cheesecake,8173,316,24.7,13.7,6.8,0.2057
73,Old Fashioned Cinnamon Nut Cake,8174,454,21.9,23.6,11.4,0.2847
74,Caramel Frosting V,8175,296,36.8,16.6,9.6,0.125
75,Peanut Butter Fudge Cake,8176,684,67.6,35.4,16.2,0.3931
76,Sweet Potato Cheesecake,8177,619,38.6,40.9,21.4,0.3433
77,Date Nut Mayonnaise Cake,8178,340,27.8,19.5,5.2,0.2506
78,Gumdrop Fruitcake,8179,329,39.0,10.4,4.8,0.1298
79,Seven-Up™ Cake III,8180,407,40.2,20.1,9.9,0.1159
80,Lemon Ice-Box Cake I,8181,169,21.7,6.1,3.3,0.12340000000000001
81,Cannoli Cake Roll,8182,248,0.0,12.3,6.6,0.116
82,Easy Eggless Chocolate Cake,8183,314,34.6,11.3,4.2,0.2626
83,Neapolitan Bundt Cake,8184,446,53.0,15.9,2.6,0.4624
84,Jama's Fancy Cakes,8185,153,6.6,9.6,5.0,0.129
85,Apple Kuchen,8186,350,35.6,14.2,4.9,0.3524
86,Dirty Snow Cake,8187,464,33.8,28.9,14.8,0.36210000000000003
87,Butter Tart Muffins with Raisins,8188,296,24.0,12.1,5.6,0.259
88,Port Wine Chocolate Cake,8189,470,20.6,37.6,20.1,0.1469
89,Old Fashioned Kentucky Nut Cake,8190,240,8.4,14.5,2.9,0.2012
90,Pina Colada Cake III,8191,385,38.1,15.6,6.1,0.3738
91,Magic Spice Cake,8192,291,17.8,14.5,3.7,0.353
92,Chocolate Butterschnapps Cake,8193,641,59.6,36.4,21.8,0.2415
93,Peanut Butter Tandycakes,8194,177,15.1,9.4,3.5,0.07659999999999999
94,Sinful Flourless Espresso Cake,8195,649,47.6,48.0,28.5,0.061700000000000005
95,Southern Praline Pecan Cake,8196,394,28.0,25.1,5.3,0.2511
96,Southern Comfort Cake,8197,448,25.8,25.6,3.5,0.42860000000000004
97,Boiled Chocolate Delight Cake,8198,328,26.9,13.3,6.3,0.1854
98,Blue Ribbon White Cake,8199,546,67.6,18.5,5.4,0.4495
