,name,id,calories,sugars,fat,saturated fat,sodium
45,Fluffy Boiled Icing,7645,81,19.2,0.0,0.0,0.0346
46,Chocolate Buttermilk Cake,7646,632,51.5,36.2,21.9,0.3173
47,Double Chocolate Cake II,7647,227,20.7,11.9,3.6,0.1225
48,Spice Cake I,7648,239,20.1,9.8,1.4,0.1971
49,Chocolate Buttercream,7649,358,31.2,24.6,15.3,0.0184
50,Dobos Torte,7650,242,33.9,3.7,1.3,0.0494
51,Poor Man's Cake I,7651,156,18.3,3.1,0.8,0.1711
52,Chocaroon Cake,7652,372,32.3,17.6,5.6,0.5385
53,Orange Pecan Cake,7653,316,27.3,15.1,6.9,0.1819
54,Almond Lemon Cake,7654,344,15.1,22.0,10.9,0.1928
55,Citrus Carrot Cake,7655,347,29.4,16.0,7.3,0.1968
56,Old Hermit Cake,7656,848,66.8,45.3,18.9,0.4131
57,Tomato Soup Cake II,7657,193,16.1,6.7,1.7,0.4091
58,Funnel Cakes I,7658,437,4.0,38.3,5.4,0.259
59,Deep Dark Chocolate Peppermint Cake,7659,363,41.5,10.4,6.2,0.30010000000000003
60,Butterfly Frosting,7660,291,61.5,4.8,3.0,0.0866
61,Chocolate Icebox Cake,7661,169,6.6,10.2,5.7,0.037399999999999996
62,Lord Baltimore Cake,7662,468,41.5,19.0,8.7,0.4688
63,Orange Cream Cake II,7663,303,19.9,18.5,11.0,0.2304
64,Thirty Minute Cocoa Cake With Quick Cocoa Frosting,7664,408,46.9,18.7,10.4,0.1968
65,Lemon Pudding Cake I,7665,165,26.7,3.3,1.5,0.1397
66,Queen Elizabeth Cake I,7666,372,38.8,16.9,9.3,0.3399
67,Chocolate Mocha Cake I,7667,318,34.5,11.0,2.0,0.38189999999999996
68,Praline Cheesecake,7668,450,32.7,30.6,15.9,0.2241
69,Apricot Nectar Cake I,7669,308,31.8,13.7,3.0,0.2849
70,Funnel Cakes II,7670,195,6.8,10.0,1.6,0.1701
71,Sourdough Chocolate Cake,7671,223,19.0,9.1,2.4,0.21130000000000002
72,Very Moist Gumdrop Cake,7672,642,95.0,13.2,6.5,0.4773
73,Crushed Pineapple Fruitcake,7673,400,40.1,11.0,6.5,0.324
74,Coffee Icing,7674,226,39.3,7.7,4.9,0.0551
75,Hummingbird Cake II,7675,893,78.8,49.7,13.6,0.42769999999999997
76,Minnehaha Cake,7676,295,36.8,8.9,3.8,0.1494
77,Royal Icing,7677,159,39.3,0.0,0.0,0.009699999999999999
78,Scripture Cake,7678,252,28.6,8.3,3.7,0.1554
79,Nutmeg Cake,7679,410,49.9,14.7,8.8,0.31930000000000003
80,Boiled Raisin Cake II,7680,284,22.8,15.7,9.8,0.0511
81,Midnight Moon Cake,7681,294,35.8,10.0,2.7,0.2554
82,Cassata Cake,7682,601,63.6,23.6,14.0,0.1742
83,Cassata Cake Ricotta Cheese Filling,7683,271,30.6,11.3,7.1,0.0722
84,Whippee Ripple Strawberry Cake,7684,186,12.1,4.7,2.8,0.1452
85,Wacky Cake II,7685,287,33.7,10.7,3.6,0.3297
86,Wonderful Banana Cake,7686,102,10.5,2.5,0.4,0.1941
87,Coconut Layer Cake,7687,233,21.0,8.4,2.9,0.21459999999999999
88,Angel Icing,7688,76,12.6,0.0,0.0,0.058
89,Grandma's Marshmallow Cake,7689,130,12.8,4.5,1.1,0.0846
90,Cherry Almond Cake,7690,424,31.4,19.7,10.5,0.3318
91,Fabulous Fudge Ribbon Cake,7691,253,23.3,13.6,7.2,0.1935
92,Pineapple Mandarin Cake,7692,744,89.4,26.6,10.9,0.485
93,Mocha Magic Torte,7693,692,58.2,40.6,17.9,0.404
94,Johnny Cake,7694,224,9.9,10.1,2.7,0.31760000000000005
95,Maple Ginger Cake,7695,200,16.6,8.2,3.0,0.1335
96,Bertha's Big Bourbon Bundt Cake,7696,648,49.5,36.1,18.5,0.2646
97,Rose Petal Pound Cake,7697,359,28.6,18.0,10.4,0.2356
98,Pecan Torte,7698,346,14.0,27.7,10.9,0.047
99,Mocha Cream,7699,109,1.6,11.0,6.9,0.0114
