,name,id,calories,sugars,fat,saturated fat,sodium
0,Swiss Christmas Bread,7100,212,8.6,5.2,1.3,0.18680000000000002
1,Pistachio Bread,7101,172,13.4,7.7,2.2,0.21719999999999998
2,Grill Dough,7102,93,0.2,1.4,0.2,0.09809999999999999
3,German Rye Bread,7103,144,5.7,1.7,0.9,0.1135
4,Spelt Bread I,7104,120,1.7,0.6,0.0,0.2921
5,Easter Bread Ring,7105,655,34.9,20.8,6.1,0.5642
6,Essene Bread,7106,163,0.0,1.0,0.0,0.0001
7,Sticky Buns I,7107,270,14.8,11.6,3.7,0.3471
8,Apple Bran Cheddar Muffins,7108,166,7.7,7.6,1.5,0.2815
9,Restaurant-Quality Maple Oatmeal Scones,7109,167,10.0,6.3,3.8,0.1286
10,Quick and Easy Monkey Bread,7110,389,30.9,14.5,5.9,0.48369999999999996
11,Brunch Cream Cheese Muffins,7111,386,19.5,20.6,5.6,0.3972
12,Spiced Apple Muffins,7112,105,8.1,0.5,0.2,0.16469999999999999
13,Banana Chip Muffins II,7113,161,19.2,2.3,1.3,0.1381
14,Mocha Muffins,7114,149,17.0,0.9,0.3,0.2221
15,Peanut Butter and Jelly Bread,7115,153,10.6,7.3,1.4,0.2439
16,Banana Bread - Quick Bread for Machines,7116,221,18.0,5.4,0.9,0.1264
17,Dark Rye Bread,7117,159,5.3,1.6,0.2,0.1971
18,Steamed Black Bread,7118,133,7.6,1.4,0.2,0.15480000000000002
19,Mediterranean Black Olive Bread,7119,138,1.8,3.7,0.5,0.1973
20,Italian Herb Bread II,7120,24,1.1,1.8,0.4,0.26189999999999997
21,Batter White Bread,7121,151,2.2,3.4,1.2,0.3961
22,Authentic Mexican Tortillas,7122,227,0.1,13.1,3.3,0.4699
23,Johnnycakes,7123,144,1.3,6.3,3.5,0.2516
24,Julia's Hot Cross Buns,7124,92,13.9,3.3,0.7,0.19619999999999999
25,Polish Doughnuts,7125,218,6.7,10.0,3.6,0.037399999999999996
26,Pain Perdu I,7126,360,12.5,19.1,10.8,0.2741
27,High Flavor Bran Bread,7127,146,4.8,2.4,0.3,0.2545
28,Malasadas,7128,89,6.3,3.3,0.9,0.04
29,Oat Bran Bread,7129,136,3.0,2.4,0.4,0.2155
30,Oatmeal Bread III,7130,195,13.3,6.7,0.8,0.326
31,Blueberry Bread II,7131,302,10.6,4.8,1.0,0.6872
32,Sour Cream and Chive Rolls,7132,77,2.1,3.2,1.9,0.068
33,Pear-a-dise Muffins,7133,140,9.4,4.8,1.0,0.2665
34,Basic Sourdough Bread,7134,167,1.7,1.6,0.2,0.2007
35,Bread Pudding with Lemon Sauce I,7135,264,30.3,10.8,6.2,0.2586
36,Fondue Bread,7136,321,2.0,19.6,9.8,0.5827
37,Taralli,7137,94,0.3,0.8,0.1,0.0798
38,Southern Butter Rolls,7138,120,2.1,3.0,0.6,0.2435
