,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
11,Cherry Icebox Cookies,11611,"If you like cherries, this is the cookie for you ! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F316724.jpg,24,237.8,19,3.5,29.6,1.1,8.6,12.8,4.0,0.0179,0.0233,0.0009,0.0123,0.0725,0.0995,"½ cup butter #½ cup butter flavored shortening #1 cup white sugar #1 egg #1 teaspoon vanilla extract #2 ¾ cups all-purpose flour #1 teaspoon baking powder #½ teaspoon salt #2 (10 ounce) jars maraschino cherries, drained and chopped #1 ¼ cups chopped pecans #1 (2.25 ounce) jar red decorator sugar "
12,Crispy Golden Macaroons,11612,"At holiday time, stick a candied cherry in the center of each cookie. These sweet chewy cookies are low in fat, too. ",0,12,95.8,3,2.3,16.7,0.5,12.3,2.0,1.7,0.0022,0.045200000000000004,0.0015,0.0031,0.0211,0.06559999999999999,⅔ cup low-fat sweetened condensed milk #1 cup cornflakes cereal #1 cup crisp rice cereal #¾ cup flaked coconut 
13,Applesauce Cookies I,11613,These chewy cookies are delicious. They make an excellent after school snack. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4523483.jpg,24,173.5,33,3.9,23.7,0.8,13.1,8.3,1.8,0.0078,0.016800000000000002,0.0008,0.0096,0.0877,0.08120000000000001,¾ cup shortening #1 cup packed brown sugar #1 egg #½ cup applesauce #2 ¼ cups all-purpose flour #½ teaspoon baking soda #½ teaspoon salt #¾ teaspoon ground cinnamon #1 cup raisins #½ cup chopped walnuts 
14,Pet Cookies,11614,Cookies for dogs and cats. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F725072.jpg,12,92.1,77,4.5,9.9,2.5,0.0,3.3,0.7,0.0108,0.0189,0.0014,0.048100000000000004,0.196,0.0107,2 cups wheat germ #3 (2.5 ounce) jars strained chicken baby food #1 tablespoon water 
15,Chrusciki I,11615,This is the Polish version of angel wings. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4313080.jpg,40,255.8,16,4.9,9.8,0.2,3.6,23.5,3.4,0.06609999999999999,0.0083,0.0005,0.0021000000000000003,0.0157,0.0625,"12 egg yolks #1 egg #2 tablespoons white sugar #1 teaspoon salt #1 teaspoon vanilla extract #1 tablespoon whiskey (Optional)#2 ½ cups all-purpose flour, divided #1 quart vegetable oil for frying #1 cup confectioners' sugar for dusting "
16,Whoopie Pies V,11616,Chocolate cookie sandwich with rich cream filling. No one can resist these. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3245194.jpg,24,191.5,15,2.3,27.4,0.7,18.7,8.6,5.2,0.0366,0.019600000000000003,0.0007,0.009800000000000001,0.0523,0.1135,"½ cup butter, softened #1 cup white sugar #2 eggs #1 teaspoon vanilla extract #2 cups all-purpose flour #5 tablespoons unsweetened cocoa powder #½ teaspoon salt #1 cup milk #½ cup butter #2 cups confectioners' sugar #1 teaspoon vanilla extract #1 pinch salt "
17,Apple Pie Bars,11617,Easy and delicious. Great for a party or just as a snack. A wonderful way to use apples. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F556722.jpg,18,272.1,33,4.6,42.1,2.0,25.5,11.0,6.7,0.039200000000000006,0.0238,0.0014,0.0085,0.1017,0.22130000000000002,"2 ½ cups all-purpose flour #1 teaspoon salt #1 cup butter, chilled #1 egg yolk #⅔ cup milk #1 cup crushed cornflakes cereal #8 cups thinly sliced apples #1 cup white sugar #1 ½ teaspoons ground cinnamon #½ teaspoon ground nutmeg #1 egg white #2 tablespoons white sugar #½ teaspoon ground cinnamon #1 cup confectioners' sugar #1 ½ teaspoons milk #½ teaspoon vanilla extract "
18,Pumpkin Cookies I,11618,Yummy pumpkin cookies with spices and butterscotch morsels. Moist and delicious. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F24490.jpg,36,115.3,227,4.5,16.1,0.4,10.4,5.0,2.5,0.0,0.011,0.0004,0.0032,0.0353,0.0888,½ cup shortening #1 cup white sugar #1 cup pumpkin puree #1 teaspoon vanilla extract #2 cups all-purpose flour #¼ teaspoon salt #1 teaspoon baking soda #1 teaspoon baking powder #1 teaspoon ground cinnamon #1 ½ cups butterscotch chips 
19,Skillet Cookies II,11619,A chewy healthy no-fuss cookie! Great for kids. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6370344.jpg,12,214.6,6,4.7,34.1,1.3,28.4,9.1,5.8,0.0358,0.0101,0.0018,0.0086,0.10540000000000001,0.105,"½ cup butter #1 cup white sugar #1 cup dates, pitted and chopped #1 egg, beaten #2 cups crisp rice cereal #½ cup flaked coconut #1 teaspoon vanilla extract #¼ cup confectioners' sugar "
20,Oatmeal Raisin Cookies IV,11620,These are the best oatmeal cookies. The secret is in the soaking of the raisins! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1582850.jpg,36,178,889,4.5,24.9,1.2,14.1,8.1,3.6,0.0291,0.0173,0.0009,0.0143,0.0839,0.1147,"3 eggs, beaten #1 cup raisins #1 teaspoon vanilla extract #1 cup butter #1 cup packed brown sugar #1 cup white sugar #2 ½ cups all-purpose flour #1 teaspoon ground cinnamon #2 teaspoons baking soda #2 cups rolled oats #1 cup chopped pecans "
21,Oatmeal Raisin Cookies V,11621,These oatmeal raisin cookies are chewy and spicy. Great for snacks. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F974458.jpg,24,192.7,20,3.6,30.8,1.3,15.3,6.8,3.9,0.0308,0.018699999999999998,0.0011,0.0145,0.081,0.11059999999999999,"¾ cup raisins #¾ cup water #¾ cup butter, melted #1 ½ cups white sugar #1 teaspoon vanilla extract #2 eggs #2 ½ cups all-purpose flour #½ teaspoon baking powder #1 teaspoon baking soda #1 teaspoon ground cinnamon #½ teaspoon ground cloves #2 cups rolled oats "
22,Pumpkin Raisin Cookies,11622,A wonderful cakelike pumpkin cookie that fills your kitchen with a heavenly smell and uses up leftover pumpkin. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F510185.jpg,6,687.6,28,4.3,112.6,4.3,71.4,25.0,5.3,0.031,0.0844,0.0038,0.0474,0.4214,0.4315,½ cup shortening #1 cup packed brown sugar #1 egg #1 teaspoon vanilla extract #1 cup solid pack pumpkin puree #2 cups all-purpose flour #1 teaspoon baking soda #¼ teaspoon salt #2 ½ teaspoons pumpkin pie spice #1 teaspoon ground cinnamon #½ cup chopped walnuts #1 cup raisins #1 cup confectioners' sugar #2 tablespoons warm water #½ teaspoon ground cinnamon 
23,Grandma's Chew Bread,11623,A southern style bar cookie loaded with brown sugar and pecans. Relax in the afternoon and chew on some of these. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2508978.jpg,18,204.8,21,4.3,36.3,1.0,24.9,5.6,0.7,0.041299999999999996,0.0332,0.0012,0.014,0.0885,0.0875,1 pound brown sugar #4 eggs #2 cups all-purpose flour #½ teaspoon salt #1 teaspoon vanilla extract #1 cup chopped pecans 
24,Snickerdoodles I,11624,This is a wonderful and easy cookie that my mother prepared for at least 50 years. Every time I take them somewhere everyone wants the recipe. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9350995.jpg,36,124.8,762,4.7,16.5,0.3,9.1,6.1,1.5,0.0103,0.0043,0.0005,0.0025,0.0422,0.0714,1 cup shortening #1 ½ cups white sugar #2 eggs #2 ¾ cups all-purpose flour #1 teaspoon baking soda #2 teaspoons cream of tartar #½ teaspoon salt #2 tablespoons white sugar #2 teaspoons ground cinnamon 
25,Moonbeams,11625,"A great recipe for kids to make. No baking! These cookies are so nutritious, kids can eat as many as they want. Just don't tell them. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F276856.jpg,48,105.9,25,4.2,10.9,1.1,8.4,5.9,1.4,0.0005,0.0375,0.0004,0.0256,0.1424,0.0655,2 cups peanut butter #1 cup wheat germ #1 cup dry milk powder #1 cup honey #½ cup flaked coconut 
26,Nitey Night Cookies,11626,"These are called Nitey Night Cookies because you put them in a preheated - but turned-off oven - overnight, and when you wake up, they're ready to eat! My mom used to make them for me as a kid and I thought it was great fun. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6871851.jpg,6,361.7,34,4.2,45.3,3.4,41.0,21.5,6.1,0.0,0.022699999999999998,0.0013,0.0554,0.1953,0.0216,2 egg whites #¾ cup white sugar #1 cup chopped pecans #1 cup semisweet chocolate chips 
27,Chocolate Chip Dream,11627,This is what my husband got when his grades were good in school-back in the 70's. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F367256.jpg,24,168.2,23,4.5,22.0,1.0,15.5,8.8,5.5,0.0157,0.052899999999999996,0.0005,0.016399999999999998,0.1186,0.08940000000000001,"½ cup butter #1 ½ cups graham cracker crumbs #1 cup semisweet chocolate chips #1 cup maraschino cherries, chopped #1 cup flaked coconut #1 (14 ounce) can sweetened condensed milk "
28,Black Gold,11628,"This is the chocolatiest chocolate cookie ever made. If chocolate is your life, you can't live without these cookies! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4478477.jpg,18,136.6,7,3.8,13.9,1.3,10.4,9.0,5.3,0.0308,0.015300000000000001,0.0013,0.0116,0.0381,0.114,"6 tablespoons all-purpose flour #½ teaspoon baking powder #½ teaspoon salt #6 (1 ounce) squares semisweet chocolate, chopped #2 (1 ounce) squares unsweetened chocolate #6 tablespoons butter #2 eggs #½ cup white sugar #2 teaspoons vanilla extract "
29,Date and Nut Bars,11629,"Just and old family favorite that is simple to make, but delicious to eat. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F973859.jpg,12,300.8,20,5.0,46.3,2.6,34.8,12.8,2.7,0.031,0.0209,0.001,0.0216,0.2052,0.18409999999999999,"⅓ cup boiling water #2 cups dates, pitted and chopped #½ cup shortening #1 cup white sugar #⅛ teaspoon ground cinnamon #¾ teaspoon salt #⅛ teaspoon ground nutmeg #2 eggs #1 cup all-purpose flour #¼ teaspoon baking soda #½ cup chopped walnuts #¼ cup confectioners' sugar "
30,Yum Yum Squares,11630,"If you like butter tarts, you'll love these squares! My Mom always makes these at Christmas, but they're good any time of the year. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2022674.jpg,25,164.1,15,3.2,25.6,0.7,19.1,6.5,3.4,0.0246,0.0189,0.0006,0.0087,0.0546,0.0444,"1 ½ cups all-purpose flour #2 tablespoons brown sugar #½ cup white sugar #½ cup butter #1 ½ cups packed brown sugar #2 eggs, beaten #1 cup flaked coconut #½ cup chopped walnuts "
31,Iowa City Oatmeal Cookies,11631,Oatmeal cookies with all the trimmings. A delicious snack anytime. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F687514.jpg,18,207.7,28,4.2,28.8,2.2,14.7,9.7,4.5,0.023899999999999998,0.0202,0.0019,0.0325,0.10479999999999999,0.13269999999999998,½ cup butter #½ cup packed brown sugar #½ cup white sugar #1 egg #1 teaspoon vanilla extract #½ cup all-purpose flour #½ cup whole wheat flour #1 teaspoon baking soda #2 cups rolled oats #½ cup semisweet chocolate chips #½ cup chopped walnuts #½ cup wheat and barley nugget cereal (e.g. Grape-Nuts™) 
32,Almond Yummies,11632,"Simple almond cookies, that are simply heavenly! The dough is good cooked or uncooked and also makes a good pie crust if the recipe is doubled ",0,12,147.2,5,2.4,29.0,0.6,16.8,2.0,0.4,0.031,0.0123,0.0009,0.0103,0.0402,0.012,1 ½ cups all-purpose flour #1 cup white sugar #2 teaspoons almond extract #2 eggs #¼ cup sliced almonds 
33,Rocky Roads,11633,My daughter used to make this when she was little ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4587091.jpg,36,97.4,10,4.3,12.2,0.6,8.7,5.4,2.7,0.0068,0.0070999999999999995,0.0004,0.0107,0.0418,0.0665,12 graham crackers #2 cups miniature marshmallows #1 cup semisweet chocolate chips #½ cup salted peanuts #½ cup butter #½ cup packed brown sugar #1 teaspoon vanilla extract 
34,Spice Bars,11634,"These are Sister Rachel's Spice Bars. If you like yummy, spicy, chewy cookie bars, you'll love these! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4097859.jpg,30,148.5,18,4.1,24.8,0.5,15.3,5.3,1.3,0.0001,0.0123,0.0007,0.0107,0.0876,0.0865,¾ cup shortening #¾ cup white sugar #¼ cup honey #¼ cup molasses #2 teaspoons baking soda #1 teaspoon ground cinnamon #1 teaspoon ground ginger #½ teaspoon ground cloves #2 ½ cups all-purpose flour #¾ cup raisins (Optional)#1 cup confectioners' sugar #3 tablespoons milk #½ teaspoon vanilla extract 
35,Pumpkin Roll-Out Cookies,11635,"Finally, a pumpkin cookie you can roll out and cut with cookie cutters. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F741324.jpg,18,154.6,69,3.0,18.7,0.7,6.3,8.1,5.0,0.0317,0.0136,0.0009,0.006,0.0438,0.02,¾ cup unsalted butter #½ cup packed brown sugar #1 tablespoon orange zest #½ cup solid pack pumpkin puree #1 egg yolk #1 teaspoon vanilla extract #2 ¼ cups all-purpose flour #¼ teaspoon ground cinnamon #¼ teaspoon ground ginger #¼ teaspoon ground nutmeg #1 pinch salt 
36,Sesame Crisps,11636,A crispy little butter cookie with sesame seeds. Great dipped in chocolate too. ,0,36,43.5,8,3.4,5.5,0.1,3.7,2.2,1.3,0.0103,0.0068,0.0002,0.0019,0.0066,0.0352,6 tablespoons butter #.666 cup white sugar #1 teaspoon vanilla extract #⅝ cup all-purpose flour #¼ teaspoon salt #¼ teaspoon baking powder #1 egg #4 teaspoons sesame seeds 
37,Christmas Pastels,11637,"These can be any flavor you want, the kids go nuts for them ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4082267.jpg,48,75.5,20,4.0,10.1,0.2,3.5,3.5,0.9,0.0078,0.0078,0.0004,0.0018,0.0101,0.06620000000000001,¾ cup shortening #½ cup white sugar #1 (3 ounce) package fruit flavored Jell-O® mix #2 eggs #1 teaspoon vanilla extract #2 ½ cups all-purpose flour #1 teaspoon baking powder #1 teaspoon salt #⅓ cup white sugar for decoration 
38,Non-Edible Cinnamon Ornaments,11638,This is a very fun and easy craft project to make with children. Makes wonderful smelling ornaments and pretty 'package tie-ons!' ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F52570.jpg,1,373,61,4.5,113.7,63.1,21.0,2.8,0.8,0.0,1.1544,0.01,0.08929999999999999,0.686,0.030699999999999998,1 cup ground cinnamon #1 tablespoon ground cloves #1 tablespoon ground nutmeg #¾ cup applesauce #2 tablespoons glue 
39,Pfefferneuse (Peppernuts),11639,From old German cookbook...here are the peppernuts made with corn syrup ,0,60,132.6,4,3.9,24.6,0.4,10.6,3.3,2.0,0.011300000000000001,0.008199999999999999,0.0007,0.004200000000000001,0.0257,0.114,1 cup dark corn syrup #½ cup honey #2 cups white sugar #1 cup butter #1 egg #½ cup buttermilk #7 cups all-purpose flour #1 ¼ teaspoons salt #1 ½ teaspoons ground allspice #1 ½ teaspoons ground cinnamon #½ teaspoon ground cloves #1 ½ teaspoons baking soda 
40,Chocolate Thumbprints II,11640,Chocolaty chocolate thumbprint cookies. You need a big glass of milk with these babies. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F138352.jpg,24,215.4,34,4.0,25.4,1.0,11.2,12.3,7.5,0.037899999999999996,0.026600000000000002,0.0011,0.016300000000000002,0.0752,0.1173,"1 cup butter #1 cup white sugar #2 eggs, separated #2 (1 ounce) squares unsweetened chocolate, melted #1 teaspoon vanilla extract #2 cups all-purpose flour #½ teaspoon salt #48 milk chocolate candy kisses, unwrapped #⅓ cup granulated sugar for decoration "
41,Crescent Cookies,11641,These buttery cookies are shaped like little crescents. You can use different kinds of nuts or add spices to your sugar for variety. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F435439.jpg,40,93.5,18,4.0,7.7,0.5,1.5,6.6,3.1,0.012199999999999999,0.0112,0.0004,0.0052,0.0211,0.045,2 ½ cups sifted all-purpose flour #3 tablespoons white sugar #1 teaspoon baking powder #1 cup chopped pecans #1 cup butter #1 teaspoon vanilla extract #2 tablespoons confectioners' sugar 
42,Old Fashioned Tea Cakes II,11642,This delightful buttery cookie recipe has stood the test of time. Have some with an old fashioned cup of tea. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7267941.jpg,18,160.5,8,4.1,24.6,0.5,11.3,5.9,3.5,0.0343,0.0384,0.001,0.005,0.0294,0.099,½ cup butter #1 cup white sugar #2 egg #2 ½ cups all-purpose flour #2 teaspoons baking powder #½ teaspoon ground nutmeg #1 tablespoon milk 
43,Orange Spiced Krumkake,11643,This recipe is for use with a krumkake iron. The rich smell of orange and spices will fill the air. ,0,30,84.7,2,5.0,11.9,0.2,7.1,3.6,2.2,0.0212,0.0135,0.0004,0.0028,0.0249,0.03,"1 cup white sugar #½ cup butter, softened #2 eggs #1 teaspoon orange zest #¼ teaspoon ground cloves #¼ teaspoon ground cardamom #1 ½ cups all-purpose flour #1 cup milk "
44,Laura's Tahini Cookies,11644,I made these up myself and they're really good! They're a bit like Turkish halva but not as sweet and very easy to make! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F110512.jpg,12,329,6,4.1,31.7,1.6,13.7,21.3,10.6,0.0562,0.0536,0.002,0.015099999999999999,0.07529999999999999,0.1268,1 cup butter #¾ cup white sugar #1 egg #½ cup tahini #2 cups all-purpose flour #½ teaspoon ground cinnamon #2 teaspoons honey #¼ teaspoon ground cloves 
45,Cooper's Kolacky Cookies,11645,This is my family's favorite holiday cookie recipe. It is sure to delight yours! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6081200.jpg,18,407.2,24,4.1,42.8,1.0,19.3,25.1,15.8,0.0681,0.0426,0.0013,0.0074,0.0711,0.2214,2 cups butter #8 ounces cream cheese #3 cups all-purpose flour #1 teaspoon baking powder #3 tablespoons white sugar #2 cups any flavor fruit jam #1 teaspoon ground cinnamon 
46,Paul's Pumpkin Bars,11646,"These are very moist, and so far I haven't found anyone who doesn't love them! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8922329.jpg,24,278.8,1142,4.8,34.1,0.9,24.8,15.2,4.7,0.0451,0.039299999999999995,0.001,0.0079,0.0659,0.2825,"4 large eggs #1 ⅔ cups white sugar #1 cup vegetable oil #1 (15 ounce) can pumpkin puree #2 cups all-purpose flour #2 teaspoons baking powder #1 teaspoon baking soda #2 teaspoons ground cinnamon #1 teaspoon salt #1 (3 ounce) package cream cheese, softened #½ cup butter, softened #1 teaspoon vanilla extract #2 cups sifted confectioners' sugar "
