,name,id,calories,sugars,fat,saturated fat,sodium
0,Sour Cream Orange Pumpkin Pie,39201,415,35.0,20.5,10.0,0.3896
1,Stuffed French Toast With Fresh Berry Topping,39212,292,24.5,3.6,1.1,0.3946
2,Super-Easy Rocky Road Fudge,39217,98,10.6,5.1,1.9,0.0136
3,Taster's Choice Hazelnut Brownies,39225,246,22.7,12.8,7.7,0.1178
4,Toasted Almond Truffles,39228,115,10.2,6.7,2.7,0.0173
5,Toll House® Famous Fudge,39231,74,10.7,3.0,1.5,0.0216
6,Toll House® Mini Morsel Pancakes,39232,556,30.7,25.2,9.1,0.4664
7,Vermont Spice Cake,39239,608,61.9,25.8,15.6,0.5118
8,Laura's Unbelievable Chicken and Pasta,39253,547,3.2,16.7,9.0,0.5157999999999999
9,Gravlox,39258,121,2.5,6.2,1.2,1.3555
10,Rice with Sesame Seeds,39262,234,0.1,7.4,1.2,0.1333
