,name,id,calories,sugars,fat,saturated fat,sodium
0,Grilled Ham and Cheese for One,37501,361,4.4,16.8,9.6,1.7359
1,Grilled Turkey Club,37503,731,2.9,56.1,21.4,2.3851999999999998
2,Groovy Grannies' Waffle-y Snack Mix,37505,235,14.9,11.9,3.6,0.1651
3,Halloween Cupcakes,37506,178,25.7,5.4,0.9,0.1774
4,Halloween Sparkle Punch,37507,69,15.0,0.4,0.2,0.0147
5,Ham and Cheese Tostadas,37508,204,2.3,12.0,5.4,0.9552999999999999
6,Holiday Cheesecake Presents,37513,167,9.2,11.8,6.3,0.1726
7,Holiday Fruit Cake,37514,312,21.0,8.0,1.3,0.2333
8,Holiday Gift Cake,37515,670,49.4,35.9,16.7,0.32339999999999997
9,Holiday Thumbprint Cookies,37516,89,5.5,4.5,2.8,0.0538
10,Honey Mustard Teriyaki Chicken,37517,220,9.0,3.0,0.5,0.8579
11,Hopping John,37518,441,4.7,10.3,4.7,0.2199
12,Kraft's Hot Artichoke Dip,37519,199,0.1,19.3,3.9,0.36989999999999995
13,Hot Dog Breakfast Burrito,37520,611,3.1,34.2,13.6,1.346
14,Jell-O® Juicy Jigglers,37524,67,15.3,0.0,0.0,0.066
15,Jell-O® Ween Poke Brownies,37525,92,24.3,2.8,0.6,0.1009
16,Kids-Only Pepperoni Pizza Bagels,37527,262,2.5,1.4,0.2,0.5307000000000001
17,Low Calorie Sparkling Mandarin Orange-Pineapple Mold,37531,21,5.0,0.0,0.0,0.0036
18,Low Fat Bran Muffins,37532,84,8.2,1.0,0.5,0.1308
19,Marble Bark,37533,304,30.4,18.3,11.2,0.0304
20,Open-Faced Turkey Sandwich,37537,218,17.1,7.8,1.4,0.2475
21,Parmesan Breadstick Candy Canes,37540,93,1.0,4.6,2.3,0.2399
22,Party Cheese Wreath,37542,183,0.2,16.9,10.0,0.2799
23,Patriotic Gelatin In A Cloud,37543,156,21.1,4.5,4.5,0.1005
24,Patriotic Poke Cake,37544,368,40.3,12.2,5.4,0.30839999999999995
25,Peanut Butter and Jelly Brownies,37545,229,25.8,11.0,4.6,0.1027
26,Philadelphia's Pesto Christmas Tree,37546,90,0.1,8.9,3.6,0.13419999999999999
27,Philadelphia's Snowmen Cookies,37547,146,8.2,8.8,4.5,0.1018
28,Post® Waffle Crisp Wicked Snack Mix,37551,384,38.5,15.7,5.9,0.178
29,Praline Bars,37552,207,8.4,13.5,7.8,0.1556
30,Pumpkin Cupcakes,37553,176,25.3,5.4,0.9,0.1763
31,"Red, White and Blue Mold",37557,138,25.5,2.5,1.5,0.1196
32,Rocky Road Cups,37559,433,217.3,21.0,9.3,0.4555
33,Safari Punch,37561,119,30.5,0.0,0.0,0.0159
34,Sausage and Sweet Potato Stuffing,37562,226,3.7,15.4,5.5,0.2931
35,Kraft's Seven Layer Salad,37564,756,3.8,69.2,19.4,1.7637
36,Southwest Ranch Cheeseburgers,37567,1064,4.8,83.9,32.3,2.566
37,Spiced Cranberry Orange Mold,37570,176,27.1,3.9,0.4,0.08990000000000001
38,Spooky Eyeball Tacos,37573,331,1.7,23.3,9.9,0.6469
39,Spoon Size Party Mix,37575,42,0.1,3.0,0.6,0.1357
40,Strawberry Lemonade,37577,7,1.1,0.1,0.0,0.0063
41,Sunrise Tacos,37579,458,15.2,14.5,4.4,3.2634000000000003
42,Taco Cornbread Pizza,37582,426,3.9,27.8,13.3,0.9841
43,Tang® Banana Shake,37584,178,33.5,1.4,0.8,0.0305
44,Tangy Cornbread,37587,283,9.8,11.3,2.1,1.1705999999999999
45,Tuna and Noodles,37594,477,11.2,20.1,12.5,1.4453
46,Turkey Steak & Potatoes,37595,191,0.0,9.7,3.8,0.07590000000000001
47,Turkey-in-the-Round Sandwich,37596,276,3.2,7.0,1.2,0.6169
48,Valentine Heart Breadsticks,37598,233,4.0,4.9,0.6,0.6329
