,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Mom's Hot Mexican Salad,14300,This recipe is as easy as one-two-three and it is so good there are never any leftovers! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F819644.jpg,8,617.2,10,4.0,50.4,5.3,10.2,32.7,10.2,0.0795,0.45430000000000004,0.0036,0.08120000000000001,0.8282,1.6300999999999999,"1 ½ pounds lean ground beef #1 onion, diced #1 green bell pepper, diced #1 tablespoon garlic powder #1 tablespoon ground cumin #1 pound processed cheese food (e.g. Velveeta), cubed #1 (4 ounce) can diced green chiles #1 cup tomato sauce #¾ head iceberg lettuce - rinsed, dried, and shredded #2 tomatoes, chopped #1 (16 ounce) package corn chips "
1,Artichoke Salad I,14301,A flavorful Italian-style rice and artichoke salad. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2123176.jpg,4,608,33,4.5,63.8,3.5,4.2,38.6,6.3,0.0104,0.055299999999999995,0.0029,0.012199999999999999,0.1725,1.8720999999999999,"1 (10.75 ounce) package chicken flavored rice mix (e.g. Rice A Roni) #½ cup mayonnaise #1 tablespoon Worcestershire sauce #1 tablespoon lemon juice #1 teaspoon curry powder #1 dash hot pepper sauce #2 (6.5 ounce) jars marinated artichoke hearts, diced #6 green onions, chopped #12 pimento-stuffed green olives, chopped #1 green bell pepper, chopped "
2,Asparagus and Tomato Salad with Yogurt-Cheese Dressing,14302,A yummy and low-fat salad. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2494.jpg,4,40.3,43,4.0,6.2,2.2,2.1,0.7,0.3,0.0013,0.0695,0.0009,0.0205,0.3552,0.043,"1 (10 ounce) package frozen cut asparagus, thawed #1 tomato, chopped #2 tablespoons thinly sliced green onion #3 tablespoons nonfat plain yogurt #1 tablespoon grated Parmesan cheese #1 teaspoon prepared mustard #10 leaves lettuce "
3,Best Chicken Pasta Salad,14303,"This wonderful chicken and pasta salad is perfect for any ladies' luncheon, yet hearty enough for bigger supper appetites. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4527067.jpg,8,475.9,121,4.3,43.6,6.0,4.1,25.5,4.1,0.0419,0.0429,0.0023,0.056799999999999996,0.6191,0.9536,"2 boneless, skinless chicken breast halves #¾ cup steak sauce #1 (12 ounce) package fusilli pasta #2 cubes chicken bouillon #1 Vidalia onion, diced #2 avocados - peeled, pitted and diced #1 cup halved cherry tomatoes #1 cup Ranch-style salad dressing "
4,Black Bean Salad,14304,"This salad is a kaleidoscope of color and taste - black beans, yellow corn, green peppers, and red, red tomatoes. Lime juice, garlic and jalapeno give it some punch. It can also be used as a dip with tortilla chips. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4566140.jpg,12,159,333,4.6,24.2,5.7,5.0,6.3,0.9,0.0,0.0342,0.0019,0.0251,0.3589,0.5619,"1 (15 ounce) can black beans, rinsed and drained #2 (15 ounce) cans whole kernel corn, drained #8 green onions, chopped #2 jalapeno peppers, seeded and minced #1 green bell pepper, chopped #1 avocado - peeled, pitted, and diced #1 (4 ounce) jar pimentos #3 tomatoes, seeded and chopped #1 cup chopped fresh cilantro #1 lime, juiced #½ cup Italian salad dressing #½ teaspoon garlic salt "
5,Broccoli Salad II,14305,A tasteful salad which can be made early in the day and keeps well. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3375935.jpg,6,834.4,50,4.9,42.9,2.8,32.6,61.1,14.8,0.09720000000000001,0.0579,0.0022,0.0485,0.845,1.9835999999999998,5 cups fresh chopped broccoli #1 pound bacon - cooked and crumbled #1 cup raisins #1 cup mayonnaise #½ cup white sugar #2 tablespoons white wine vinegar 
6,Broccoli Salad III,14306,"A different type of salad that does not use lettuce. For a different twist, try raisins instead of grapes and toasted almonds instead of sunflower seeds. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F781246.jpg,7,313.8,14,4.6,20.9,1.8,17.2,22.7,4.5,0.0492,0.0493,0.0012,0.022600000000000002,0.3448,0.6874,"1 head fresh broccoli, chopped #2 cups seedless grapes #1 onion, finely diced #12 slices turkey bacon #1 cup sunflower seeds #¼ cup white sugar #½ cup mayonnaise #1 tablespoon white wine vinegar "
7,Broccoli-Cauliflower Salad,14307,"This is a favorite at salad suppers, I serve the dressing on the side for these suppers. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9381030.jpg,8,399.7,226,4.7,15.5,0.6,13.7,33.0,8.3,0.177,0.13,0.0008,0.014199999999999999,0.1733,0.45280000000000004,"1 cup broccoli florets #1 cup cauliflower florets #2 cups hard-cooked eggs, diced (Optional)#1 cup shredded Cheddar cheese #6 slices bacon #1 cup mayonnaise #½ cup white sugar #2 tablespoons white wine vinegar "
8,Cabbage Salad I,14308,This recipe is sort of like a coleslaw but very very simple. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1134194.jpg,8,120.9,6,4.2,5.6,2.0,2.9,11.0,1.7,0.0052,0.031,0.0004,0.0095,0.16090000000000002,0.101,"½ medium head cabbage, chopped #2 carrots, shredded #1 green onion, chopped #½ cup mayonnaise # salt and pepper to taste "
9,Caesar Salad III,14309,A low-cholesterol Caesar salad that uses liquid egg replacement rather than actual eggs. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F994217.jpg,4,89,9,3.2,4.4,1.8,1.3,5.1,1.0,0.0108,0.0787,0.0018,0.022,0.33080000000000004,0.48619999999999997,"1 head romaine lettuce #1 clove garlic #1 teaspoon lemon juice #¼ tablespoon lemon juice #¼ teaspoon ground mustard #1 (2 ounce) can anchovy fillets, oil reserved #2 teaspoons olive oil from anchovies #¼ cup egg substitute #¼ teaspoon ground black pepper #1 tablespoon grated Parmesan cheese #1 tablespoon white wine vinegar #4 tablespoons croutons "
10,Carmel's Crunchy Pea Salad,14310,This salad is great for summer meals - especially barbeques! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F511947.jpg,6,292.3,92,4.4,16.1,3.0,4.1,21.2,7.1,0.0246,0.061700000000000005,0.0024,0.0808,0.3541,0.5031,"8 slices bacon #1 (10 ounce) package frozen green peas, thawed and drained #½ cup chopped celery #½ cup chopped green onions #⅔ cup sour cream #1 cup chopped cashews # salt and pepper to taste "
11,Garbanzo Bean Salad,14311,"This is a healthy high-fiber salad with a honey mustard dressing. For another variation, use 1 cup seedless grapes instead of the apple. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F604755.jpg,4,277.1,80,4.5,29.1,5.4,9.8,16.7,2.2,0.0052,0.052,0.0016,0.040799999999999996,0.3329,0.3142,"1 (15 ounce) can garbanzo beans, drained #½ cup chopped celery #1 tablespoon diced onion #1 apple, cored and chopped #¼ cup chopped walnuts #¼ cup mayonnaise #1 tablespoon honey #½ teaspoon prepared mustard #¼ teaspoon lemon juice #½ head iceberg lettuce - rinsed, dried, and shredded "
12,Mommy's Summer Salad,14312,A cool summer salad for hot summer nights. Goes well with sliced French bread. You can use any shape pasta you want with this salad--bowties and rotini both work great! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3218265.jpg,10,292.2,28,4.3,22.2,2.4,5.1,17.0,6.5,0.0404,0.171,0.0012,0.022699999999999998,0.2048,0.8328,"3 cups rotelle pasta #½ pound chopped ham #2 cups shredded Colby cheese #½ cup ranch-style salad dressing #1 cup fat-free creamy salad dressing (ie: Fat Free Miracle Whip TM) #1 (15 ounce) can peas, drained "
13,Strawberry Whip,14313,This is a very light recipe with fresh/frozen strawberries and frozen whipped topping. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4949198.jpg,15,134.1,37,4.5,24.1,0.3,23.5,3.8,3.3,0.0,0.0033,0.0001,0.0019,0.0245,0.09570000000000001,"2 (6 ounce) packages strawberry flavored Jell-O® #4 cups water #1 cup frozen strawberries, thawed #1 (8 ounce) container frozen whipped topping, thawed "
14,Spicy Pasta Salad,14314,"This pasta salad with beans is colorful, healthy and tasty. You can try using green olives in this salad, if you like. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1120679.jpg,8,440.7,17,4.2,56.2,5.4,7.1,19.6,3.6,0.004200000000000001,0.0715,0.0037,0.0304,0.1468,1.2265,"1 pound penne pasta #1 (15 ounce) can black beans, rinsed and drained #2 green onions, chopped #½ (6 ounce) can black olives, chopped #¼ cup sun-dried tomatoes, softened in water and sliced #¼ cup crumbled feta cheese #1 (16 ounce) bottle Italian-style salad dressing "
15,Sylvia's Easy Greek Salad,14315,This is a quick and easy salad to prepare and it's a healthy meal when served with chicken or fruit. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2362235.jpg,4,330.6,22,4.3,8.2,2.2,4.4,32.2,6.5,0.0167,0.1141,0.0007,0.019899999999999998,0.2859,0.2532,"¾ cup red bell pepper, chopped #¾ cup chopped green bell pepper #1 cup cucumber - peeled, seeded and chopped #1 tomato, chopped #½ cup diced red onion #4 large black olives, quartered #½ cup crumbled feta cheese #½ cup vegetable oil #2 teaspoons white wine vinegar # salt to taste "
16,Chicken Fiesta Salad,14316,"This is an attractive and zesty all in one dish. It's full of veggies and chicken, and loaded with flavor. A quick fix for a long day. If desired, top with shredded cheese and tortilla chips. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8240906.jpg,4,310.8,460,4.7,42.2,10.5,7.4,6.4,1.1,0.0359,0.09509999999999999,0.0038,0.04,0.54,1.6059,"2 skinless, boneless chicken breast halves #1 (1.27 ounce) packet dry fajita seasoning, divided #1 tablespoon vegetable oil #1 (15 ounce) can black beans, rinsed and drained #1 (11 ounce) can Mexican-style corn #½ cup salsa #1 (10 ounce) package mixed salad greens #1 onion, chopped #1 tomato, cut into wedges "
17,Chicken Salad in the Tropics,14317,This is a beautifully prepared fresh fruit salad with chicken. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F147851.jpg,4,597.3,15,4.1,44.6,10.8,21.2,27.6,7.5,0.1,0.2091,0.0054,0.0935,0.824,0.6879,"¼ cup orange juice #¼ cup unsweetened pineapple juice #½ tablespoon chopped fresh parsley #1 tablespoon fresh lime juice #1 tablespoon light soy sauce #½ tablespoon olive oil #1 tablespoon sesame oil #1 teaspoon honey #1 teaspoon ground black pepper #4 cups mixed salad greens #1 pound boneless chicken breast halves, cooked and chopped #1 cup diced fresh mango #1 cup pineapple chunks #½ cup avocado - peeled, pitted and diced #½ cup chopped green bell pepper #1 (15 ounce) can black beans, rinsed and drained #½ cup shredded Cheddar cheese #¼ cup cashews "
18,American-Italian Pasta Salad,14318,"Garden veggies with fusilli pasta, Italian Parsley, Genoa salami and creamy Italian dressing makes for a pasta salad that will be a favorite at your next picnic or pot-luck. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F664489.jpg,20,236,160,4.4,20.5,1.6,1.5,14.6,3.9,0.017,0.033600000000000005,0.0009,0.0174,0.126,0.4204,"1 (16 ounce) package fusilli pasta #1 cup mayonnaise #1 cup sour cream #2 tablespoons milk #1 (.7 ounce) package dry Italian-style salad dressing mix #1 cup frozen petite peas, thawed #2 (2 ounce) cans sliced black olives #1 cup cubed Genoa salami #¾ cup chopped green onions #¾ cup chopped celery #½ cup chopped fresh parsley "
19,Chinese Chicken Salad III,14319,This is one of my favorite salads. It tastes so good you wouldn't even suspect it's low-fat. Wonton wrappers (or skins) can be found in the deli or produce section of most supermarkets. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F456104.jpg,4,393.4,322,4.5,41.9,5.7,13.3,10.3,2.0,0.0691,0.1159,0.0038,0.0805,0.8725,0.7723,"3 tablespoons hoisin sauce #2 tablespoons peanut butter #2 teaspoons brown sugar #¾ teaspoon hot chile paste #1 teaspoon grated fresh ginger #3 tablespoons rice wine vinegar #1 tablespoon sesame oil #1 pound skinless, boneless chicken breast halves #16 (3.5 inch square) wonton wrappers, shredded #4 cups romaine lettuce - torn, washed and dried #2 cups shredded carrots #1 bunch green onions, chopped #¼ cup chopped fresh cilantro "
20,Creamy Fruit Salad I,14320,"This is a sweet, creamy recipe that has been handed down in my family. We always have it at Thanksgiving and Christmas. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F398512.jpg,12,201.5,21,4.3,34.6,1.9,7.3,7.5,4.6,0.0272,0.0224,0.0004,0.016,0.2278,0.0124,"2 (15.25 ounce) cans fruit cocktail, drained #3 large bananas, peeled and sliced #1 (10 ounce) jar maraschino cherries, halved #½ pint heavy whipping cream #3 tablespoons white sugar #1 teaspoon vanilla extract "
21,Chinese Napa Cabbage Salad,14321,An excellent way to use up that leftover cabbage from the garden. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F9051271.jpg,6,404.9,297,4.7,28.3,5.6,10.6,30.3,7.6,0.020300000000000002,0.3232,0.0035,0.1013,0.6654,0.5902999999999999,"1 (3 ounce) package chicken flavored ramen noodles #¼ cup butter #½ cup sesame seeds, toasted #½ cup blanched slivered almonds #1 large head napa cabbage, shredded #6 green onions, chopped #¼ cup vegetable oil #¼ cup rice wine vinegar #1 tablespoon soy sauce #1 tablespoon sesame oil #⅛ cup white sugar "
22,Coleslaw with a Difference!,14322,Coleslaw like you've never had it before. You'll come back for more! A perfect accompaniment to any Mexican or Tex-Mex meal. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F254568.jpg,3,414.8,35,3.7,13.7,1.8,1.8,40.1,5.9,0.019899999999999998,0.0514,0.0008,0.0149,0.2775,0.6376000000000001,½ (16 ounce) package shredded coleslaw mix #½ teaspoon seasoning salt #1 tablespoon lemon juice #2 tablespoons olive oil #½ cup mayonnaise #½ cup salsa 
23,Congealed Chicken Salad,14323,A wonderful salad for holiday parties. Serve with plenty of crackers. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F365085.jpg,12,417.9,6,4.7,5.1,0.0,2.9,33.3,9.6,0.09390000000000001,0.031,0.0015,0.0188,0.1817,0.4219,1 (4 pound) whole chicken #½ cup chopped sweet pickle #1 cup mayonnaise #1 (8 ounce) package cream cheese #1 (10.75 ounce) can condensed cream of mushroom soup #2 (.25 ounce) envelopes unflavored gelatin 
24,Corn Salad I,14324,"A delicious cold salad for hot summer days, and so simple to make. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F677785.jpg,6,108.9,5,3.6,10.8,1.1,2.9,5.8,1.2,0.1093,0.0202,0.0008,0.013300000000000001,0.1432,0.26630000000000004,"10 ounces white corn, drained #3 green onions, thinly sliced #3 hard-cooked eggs, chopped #¼ cup creamy salad dressing (e.g. Miracle Whip) "
25,Creamy Italian Dressing I,14325,"A wonderful, thick dressing - my favorite. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1014080.jpg,12,139,348,4.5,2.4,0.1,1.5,14.6,2.2,0.007,0.004200000000000001,0.0001,0.001,0.0135,0.153,1 cup mayonnaise #½ small onion #2 tablespoons red wine vinegar #1 tablespoon white sugar #¾ teaspoon Italian seasoning #¼ teaspoon garlic powder #¼ teaspoon salt #⅛ teaspoon ground black pepper 
