,name,id,calories,sugars,fat,saturated fat,sodium
0,Attitude Chicken,39501,320,4.2,12.1,3.9,0.5856
1,Mustard Sauce for Ham,39520,55,10.1,1.1,0.4,0.0073
2,Creamed Tuna On Toast,39533,256,6.0,6.5,2.1,0.9979
3,Tejano Style Shrimp Cocktail,39534,76,2.3,0.8,0.2,0.279
4,Broiled Lemon and Garlic Tiger Prawns,39537,371,0.1,32.4,20.1,0.4545
5,Fresh Tomato Soup,39544,80,5.2,4.3,2.5,0.7429
6,French Tomato Soup,39545,154,4.8,2.4,1.3,0.42
7,Lucy's Tomato and Peach Chutney,39574,18,2.7,0.1,0.0,0.11309999999999999
8,Macadamia-Crusted Sea Bass with Mango Cream Sauce,39583,424,5.1,31.1,10.2,0.22219999999999998
9,No Eggplant Moussaka,39589,613,10.0,34.5,16.9,0.5354
10,Marianna's Marinated Pasta,39594,499,3.8,11.6,2.8,1.7672
