,name,id,calories,sugars,fat,saturated fat,sodium
0,Chicken Nuggets,8600,320,0.1,17.7,3.1,0.9531000000000001
1,Herbed Chicken Nuggets,8601,309,1.1,9.7,2.1,0.37810000000000005
2,Tandoori Chicken I,8602,431,0.7,28.7,7.1,0.7032
3,Oven-Fried Chicken,8603,470,2.8,30.0,8.3,0.6301
4,LaVanda's Fried Chicken,8604,1419,1.3,130.1,23.5,0.3763
5,Veneto Chicken,8605,463,3.4,32.6,8.3,0.1298
6,Ranch Crispy Chicken,8606,162,0.2,1.7,0.4,0.6327
7,Low-Cal Chicken,8607,142,0.5,2.4,0.7,0.9515
8,Chicken Newburg,8608,465,5.9,23.7,4.2,0.9828
9,Chicken Berry Salad,8609,378,6.1,27.2,3.5,0.2672
10,Chicken Creole,8610,225,7.6,4.9,0.9,0.9015
11,Quick Chicken And Wine,8611,225,0.4,12.2,6.8,0.232
12,Aunt Teresa's Chicken,8612,727,12.5,47.0,12.5,2.1646
13,California Chicken,8613,541,2.7,36.7,14.0,0.373
14,Caramelized Baked Chicken,8614,393,47.9,15.6,3.7,1.3072000000000001
15,Pita Chicken,8615,487,4.9,18.7,4.0,0.8866
16,Port And Mushroom Sauce Chicken,8616,229,1.3,5.2,0.9,0.1615
17,Creamy Chicken,8617,200,0.5,5.9,1.6,0.867
18,Easy Chicken Pot Pie,8618,463,3.8,24.8,7.9,0.92
19,Baked Bar-be-Que Chicken,8619,504,16.5,28.7,8.2,0.832
20,Mexican Chicken Kiev,8620,400,1.2,22.5,13.2,0.6842
21,Skillet Chicken Cordon Bleu,8621,314,0.7,14.0,6.3,0.8118
22,Curried Microwaved Chicken,8622,504,4.2,40.9,17.8,0.4675
23,Tiny Chicken Turnovers,8623,220,0.1,17.4,10.7,0.2369
24,Chicken with Couscous,8624,415,2.9,11.5,2.4,0.1766
25,Chicken Crunch Casserole,8625,640,3.0,48.4,26.1,0.9622999999999999
26,Yummy Honey Chicken Kabobs,8626,179,9.9,6.6,1.1,0.4423
27,White Chili I,8627,357,2.8,9.7,3.7,0.49010000000000004
28,Yakisoba Chicken,8628,295,5.5,4.8,0.9,1.6213
29,Wild Rice Spaghetti Chicken,8629,343,1.6,5.1,0.8,0.0441
30,Warm Chicken Ranch Wraps,8630,802,3.3,39.6,6.0,0.8776
31,Easy Slow Cooker Chicken,8631,487,2.6,14.1,3.6,1.648
32,Rollups,8632,359,2.0,25.0,15.9,0.38430000000000003
33,Spicy Chile Casserole,8633,304,3.9,15.7,7.4,0.5261
34,Italian Chicken,8634,323,0.5,9.7,2.0,0.3911
35,Southern Fried Chicken,8635,491,0.1,32.0,6.7,0.0937
36,Parmesan Chicken II,8636,466,0.3,26.7,9.9,0.9813999999999999
