,name,id,calories,sugars,fat,saturated fat,sodium
0,Chi Chi Dango Mochi,31400,141,13.9,2.5,2.1,0.011800000000000001
1,Passover Chocolate Chip Cocoa Meringues,31403,35,6.2,0.8,0.5,0.0088
2,Herby Roasted Potato Wedges,31469,480,3.6,14.1,2.3,0.6115
3,Amazing Asparagus,31471,603,5.6,40.3,23.7,1.4122999999999999
4,Tasty Collard Greens,31478,142,1.4,7.9,1.4,0.6887000000000001
5,Honeyed Sweet Potatoes,31482,305,31.6,11.7,7.3,0.4203
6,Stir Fried Snow Peas and Mushrooms,31483,83,4.1,5.0,0.7,0.0837
7,Cauliflower and Broccoli Bake,31491,200,4.6,13.9,8.7,0.2389
8,Classic Greek Spinach,31492,418,3.9,36.6,5.1,0.2065
9,Crumby Potatoes,31497,165,2.5,3.4,1.9,0.36669999999999997
