,name,id,calories,sugars,fat,saturated fat,sodium
50,Doreen's Asian-Inspired Swordfish Steaks,25453,460,0.3,34.0,6.1,0.8723
51,Doreen's Ham Slices on the Grill,25454,245,55.3,1.3,0.4,0.26039999999999996
52,Rosemary Garlic Rub,25455,177,0.1,18.3,2.6,1.4427999999999999
53,Campfire Potatoes,25456,275,2.6,13.8,8.7,0.214
54,Mouthwatering Whiskey Grill Glaze,25457,276,58.0,0.1,0.0,0.3272
55,Rib Rub,25458,48,8.6,0.2,0.0,0.5812
56,North Carolina-Style Pulled Pork,25459,426,10.1,23.1,8.3,1.6984000000000001
57,Grandpa Bob's Spicy Barbeque Sauce,25460,24,3.7,0.0,0.0,0.48910000000000003
58,Linda's Beef Marinade,25461,126,20.6,1.0,0.2,0.887
59,Joe's Favorite Hamburgers,25462,209,1.8,13.2,5.1,0.1187
60,Grilled Tuna Fish Steaks,25463,171,0.4,7.6,1.3,0.9933
61,Unbelievable Grilled Garlic Bread,25464,289,1.3,18.7,4.5,0.4724
62,Grilled Onion Blossom,25465,70,3.4,4.4,2.8,0.0339
63,Easy Cajun Grilled Veggies,25466,95,2.7,7.3,1.1,0.2328
64,Ham and Pineapple Kabobs,25467,342,25.3,19.3,6.2,1.0969
65,Drunken Camper Mix,25468,453,5.2,0.1,0.0,1.836
66,Asian Barbequed Steak,25469,160,0.3,10.7,3.8,0.5822
67,Fajita Marinade III,25470,248,0.5,27.3,4.3,0.0004
68,Jamaican Jerk Chicken,25471,221,3.8,6.4,1.2,0.4739
69,Korean Beef Ribs,25472,1390,14.0,119.5,42.2,1.9935
70,The Perfect Basic Burger,25473,317,0.9,17.8,6.8,0.4745
71,Marinated Barbequed Vegetables,25474,157,6.8,11.2,1.6,0.0083
72,Glazed Country Ribs,25475,654,9.5,45.1,12.4,0.5622999999999999
73,Spareribs with Savory Sage Rub,25476,633,0.2,53.2,17.1,0.35719999999999996
74,BBQ Potato Roast,25477,532,3.3,22.3,3.5,2.0213
75,Foil Wrapped Veggies,25478,223,5.0,8.3,1.2,0.0351
76,Soy Garlic Steak,25479,282,1.3,18.5,5.3,0.7187
77,Travis's Turkey Burgers with a Bite,25480,228,0.2,12.5,3.4,0.448
78,Moroccan Lamb Kabobs,25481,554,15.9,37.6,14.9,0.2802
79,Barbequed Thai Style Chicken,25482,324,3.6,18.3,6.3,0.6407999999999999
80,Sensational Sirloin Kabobs,25483,327,13.7,17.4,6.9,0.608
81,Skippy Burgers,25484,459,2.7,30.9,12.4,0.4883
82,Hearty Egg Rolls,25485,526,1.4,26.4,7.2,0.372
83,Candied Dills,25486,62,15.3,0.0,0.0,0.19440000000000002
84,Shrimp Stuffed Mushrooms,25487,191,1.9,12.5,6.8,0.2137
85,Easy Chicken Taco Filling,25488,70,0.6,0.8,0.2,0.038700000000000005
86,Monterey Chicken,25489,642,23.8,37.5,15.4,2.8066
87,"Broccoli, Rice, Cheese, and Chicken Casserole",25490,756,7.6,30.8,15.2,1.6422999999999999
88,Whiskey Chicken,25491,288,19.4,1.6,0.4,0.9833999999999999
89,Firecracker Fried Chicken Drumsticks,25492,475,0.3,28.1,5.1,0.7956
90,Dilled Garlic,25493,22,0.1,0.1,0.0,0.43839999999999996
91,Stuffed Mushrooms Casino,25494,394,1.8,27.7,16.2,0.7021000000000001
92,Jean's Marinated Mushrooms,25495,142,2.5,14.2,3.1,0.2924
93,Tangy Egg Salad Spread,25496,71,0.3,6.5,1.3,0.18109999999999998
94,Savory Crab Stuffed Mushrooms,25497,176,1.5,11.8,6.9,0.2333
95,Stuffed Mushrooms with Spinach,25498,163,0.6,15.7,8.2,0.1986
96,Stuffed Mushrooms with Swiss Cheese,25499,138,0.8,13.7,8.6,0.07590000000000001
