,name,id,calories,sugars,fat,saturated fat,sodium
0,Blanc Mange (English Style),38210,265,35.4,8.3,4.8,0.060899999999999996
1,Creole Seasoning Blend,38214,16,0.7,0.4,0.1,1.0482
2,Cajun Style Stuffed Peppers,38215,307,6.7,9.6,1.6,0.9542999999999999
3,Italian Marinated Seafood Salad,38225,265,1.3,16.9,2.4,0.405
4,My Grandma's Anise Potato Salad,38226,380,5.6,16.7,3.0,0.4574
5,Can't Miss Cucumber Salad,38230,69,7.9,0.7,0.4,0.0901
6,Georgia Peach Homemade Ice Cream,38236,106,13.3,4.5,2.7,0.0424
7,Colorful Frosting,38250,245,44.3,7.8,4.9,0.057
8,Cod au Gratin,38276,380,4.1,19.4,9.4,0.39139999999999997
9,Aunt Kate's Green Beans in Tomatoes,38277,134,6.6,7.1,1.1,0.7916
10,Tofu Chocolate Cake,38283,440,20.1,30.6,8.0,0.06420000000000001
11,Sugar Free Granola,38294,405,16.2,19.0,8.2,0.01
