,name,id,calories,sugars,fat,saturated fat,sodium
0,Belgian Salad,35300,240,23.0,11.3,1.8,0.29869999999999997
1,How to Make Pico de Gallo,35304,21,2.3,0.1,0.0,0.07629999999999999
2,Bubba's Best BBQ Sauce,35307,38,5.7,1.0,0.6,0.1443
3,Fettuccini Tomato Rustica I,35351,970,5.0,69.0,13.7,0.36939999999999995
4,Surf and Turf - Gulf Coast Style,35356,649,1.6,52.7,17.4,1.0338
5,Pickled Hot Peppers,35360,11,1.0,0.2,0.0,0.0031
6,"Bacon, Potato and Cheese Tart",35361,433,0.9,35.1,13.6,0.6751
7,Orange-Chili Turkey,35367,711,3.0,33.9,9.5,1.1929
8,Pecan Salmon Roll,35371,119,0.3,9.5,3.7,0.1377
9,El Grande Borezo Chicken,35380,193,1.8,8.9,3.6,0.0862
10,Mushrooms a la Gill,35392,559,8.7,12.1,3.3,1.0236
11,Bean Salad,35393,238,2.3,3.6,0.5,0.7547
