,name,id,calories,sugars,fat,saturated fat,sodium
0,Plum Tomato Cream Tortellini,37800,417,3.2,9.6,5.6,0.36910000000000004
1,Pork Chop Grill with Corn-Pepper Relish,37801,264,2.6,10.2,3.5,0.2075
2,Quick and Spicy Fish Fillets,37802,176,0.8,4.7,2.2,0.30069999999999997
3,Quick Chicken Jambalaya,37803,138,2.8,8.3,2.7,0.471
4,Rocket Pops,37804,128,24.7,3.2,3.2,0.0586
5,Warm Chicken and Cranberry Salad,37805,269,24.3,4.6,0.6,0.0917
6,Zesty Three Bean Salad,37806,161,0.6,0.6,0.1,0.32180000000000003
7,Velveeta® Tuna Mac,37807,383,5.7,13.6,8.4,0.8956000000000001
8,Vegetable Lasagna in Parmesan Cream Sauce,37808,341,8.2,16.7,8.1,0.3797
9,Tortelloni Wreath with Pesto Dip,37809,104,0.3,5.6,1.7,0.1603
10,Tomatoes and Spinach Vinaigrette,37810,61,1.9,3.2,1.9,0.1275
11,Tangy Tuna Pasta Salad,37811,201,5.4,7.3,1.3,0.43560000000000004
12,Tangy Grilled Chicken Kabobs,37812,243,7.6,9.0,1.6,0.7637
13,Tuscan Tuna Salad,37813,127,1.8,1.5,0.3,0.29910000000000003
14,Tangy Broccoli Salad,37814,312,8.2,27.1,7.3,0.6127
15,Veggie Pizza Appetizer,37815,113,2.8,6.8,1.6,0.2908
16,Sweet 'N Sour Shrimp and Bacon Kabobs,37816,418,20.1,17.0,6.5,0.914
17,Sunny Orange French Toast,37818,441,12.3,12.3,2.5,0.4666
18,Strawberry and Melon Salad,37819,124,5.7,10.3,1.5,0.196
19,Spinach and Orange Salad,37820,90,4.9,4.2,2.2,0.2727
20,Spicy Citrus Chicken Wings,37821,130,5.5,7.8,2.2,0.1262
21,Shrimp And Spinach Salad,37823,259,11.0,8.4,3.7,0.3905
22,Sensational Shrimp Dip,37824,53,0.4,4.0,2.2,0.0433
23,Lemonade Stand Pie,37825,295,30.4,13.5,7.9,0.1474
24,Wiggly Watermelon Cool 'n Easy Pie,37826,209,11.1,11.0,5.6,0.12179999999999999
25,Kraft's Apple Pie,37827,386,28.6,17.8,5.0,0.2642
26,Cool Whip® Banana Split Pie,37828,356,209.1,13.7,6.7,0.49860000000000004
27,Cranberry Cream Cheese Pie,37829,315,16.7,14.9,4.5,0.2506
28,Jack-O'-Lantern Pie,37830,426,58.2,11.1,6.0,0.1741
29,S'more Meltaway Pie,37831,385,36.7,17.4,6.1,0.31510000000000005
30,Southern Banana Pudding,37832,298,23.1,12.0,8.2,0.2814
31,Triple Berry Pie,37833,347,35.2,12.6,6.5,0.167
32,Tropical Coconut Cream Pie in Coconut Cookie Crust,37834,490,121.3,26.5,16.5,0.4712
33,Yogurt Crunch Parfaits,37835,185,27.2,1.2,0.2,0.06659999999999999
34,Berry Lemonade Slush,37836,323,75.6,0.1,0.0,0.0712
35,BLT Brunchwiches,37837,567,2.4,25.5,11.3,1.8762
36,Kraft's Broccoli Rice Casserole,37838,333,9.1,24.5,13.7,1.5529000000000002
37,Cool Yogurt Smoothie,37840,103,14.1,0.2,0.0,0.0305
38,Kraft Crab Dip,37841,145,2.2,8.3,3.0,0.27
39,Fruited Yogurt Shake,37842,98,11.2,0.9,0.5,0.1295
40,Garden Coleslaw,37843,146,8.5,10.8,1.4,0.35769999999999996
41,Fun Taco Cups,37844,666,6.6,44.6,18.0,1.4139000000000002
42,Green Bean and Blue Cheese Salad,37845,132,2.3,7.9,3.6,0.4784
43,Grilled Vegetables Dijon,37846,131,5.1,5.9,1.1,0.9207000000000001
44,Green Bean and Mozzarella Cheese Salad,37847,34,3.2,0.3,0.0,0.0081
45,Ham and Pineapple Ranch Salad,37848,111,4.7,6.2,2.0,0.3862
46,Ham and Linguine Primavera,37849,363,8.3,12.7,3.1,1.0136
47,Harvest Thyme Rice,37850,514,21.0,6.3,1.4,0.379
48,Harvest Coffee Cider,37851,55,13.4,0.0,0.0,0.0074
49,Italian Marinated Steak,37852,170,0.0,6.3,2.2,0.0725
50,Italian Pork Chops Mozzarella,37853,250,4.3,11.3,4.5,0.3334
51,Lemon Mulled Cider,37854,135,28.7,0.0,0.0,0.028300000000000002
52,Sparkling Champagne Punch,37855,120,13.4,0.1,0.0,0.024300000000000002
53,Sparkling Raspberry Cranberry Punch,37856,35,7.9,0.0,0.0,0.0052
54,Swamp Juice,37857,134,27.6,0.7,0.4,0.09490000000000001
55,White Chocolate Cranberry Pear Pastry,37858,422,20.2,24.4,8.5,0.1489
56,Cornmeal Coating,37865,219,1.9,7.1,1.3,0.3507
