,name,id,calories,sugars,fat,saturated fat,sodium
48,Creamy White Layers,7348,228,14.4,12.0,7.1,0.11270000000000001
49,Devil's Food Cake I,7349,166,16.9,6.2,3.7,0.1381
50,Chocolate Fudge Buttercream Frosting,7350,218,23.9,11.6,5.7,0.0953
51,Auntie's Buttermilk Cake,7351,299,22.9,11.5,2.9,0.208
52,Our Favorite Chocolate Cake,7352,436,57.6,15.9,6.9,0.2291
53,Coffee Frosting,7353,190,37.0,4.6,2.9,0.0329
54,Norwegian Hazelnut Cake,7354,311,24.9,16.6,7.8,0.1556
55,Cranberry Swirl Coffeecake,7355,288,25.0,11.2,5.6,0.2766
56,Greek Vasilopita,7356,369,25.4,17.8,9.2,0.1544
57,Chocolate Mint Cheesecake,7357,750,49.0,51.5,31.1,0.3351
58,Melt In Your Mouth Blueberry Cake,7358,206,15.8,8.8,5.2,0.1574
59,Fabulous Oatmeal-Bran Cake,7359,148,17.4,4.9,1.2,0.114
60,Banana Cake II,7360,335,28.2,13.2,7.8,0.306
61,Cream Cheese Frosting without Powdered Sugar,7361,147,5.6,12.7,8.0,0.0844
62,Chocolate Spice Cake,7362,238,22.1,11.4,6.7,0.15569999999999998
63,Old-Fashioned Spice Cake,7363,266,19.9,12.4,2.6,0.0608
64,Easy Rum Cake,7364,518,33.5,29.9,7.9,0.4793
65,Barb's Chocolate Cake,7365,650,42.1,41.4,14.4,0.43460000000000004
66,Aunt Maria's Pudding Cake,7366,381,25.1,20.8,3.1,0.514
67,Lemonade Cake I,7367,453,38.3,24.6,12.9,0.3341
68,Lemon Pound Cake I,7368,256,13.3,16.7,10.1,0.09540000000000001
69,Rum Cake I,7369,485,33.5,26.1,5.5,0.4517
70,Crumb Cake I,7370,212,17.2,9.5,2.5,0.0586
71,Lemonade Frosting,7371,121,4.4,11.0,6.9,0.0116
72,Grandma's Fudge Cake,7372,638,59.9,36.1,17.9,0.534
73,Donna's Sherry Wine Cake,7373,357,21.5,20.5,3.1,0.3962
74,Fudge Cake,7374,194,17.5,6.4,3.8,0.2125
75,Black Russian Cake I,7375,544,50.2,25.3,3.8,0.5042
76,Pound Cake I,7376,307,16.9,17.4,10.4,0.1765
77,Prune Mocha Cake,7377,478,61.6,16.2,6.4,0.31860000000000005
78,Sunshine Cake,7378,115,14.5,1.9,0.6,0.16069999999999998
79,Treasure Chest Cake,7379,464,55.9,16.7,4.1,0.1993
80,Applesauce Cake I,7380,268,22.5,11.1,5.2,0.1611
81,Maraschino Cherry Pound Cake,7381,672,62.3,30.9,10.5,0.1027
82,Ice Box Cake I,7382,229,21.3,9.4,5.5,0.15580000000000002
83,Holly's Black Forest Cake,7383,586,81.6,19.0,8.3,0.2226
84,Chocolate Cappuccino Cheesecake,7384,619,36.7,45.0,26.9,0.3325
85,White Chocolate Cheesecake with White Chocolate Brandy Sauce,7385,596,35.5,44.2,27.0,0.2294
86,Happy Birthday Cake,7386,414,34.5,17.7,10.5,0.2761
87,Pineapple Sponge Cake,7387,220,26.5,4.2,1.9,0.15990000000000001
88,Egg-Yolk Sponge Cake,7388,185,21.6,4.0,1.4,0.1469
89,Chocolate Chip Cake,7389,371,34.7,16.4,9.7,0.4
90,Butterscotch Filling,7390,54,8.9,1.0,0.6,0.0581
91,Chocolate Glaze I,7391,66,4.6,4.8,2.9,0.0173
92,Christmas Fruitcake,7392,302,20.5,14.8,7.8,0.2027
93,Hot Fudge Cake,7393,142,23.2,2.2,0.5,0.10490000000000001
94,Crazy Chocolate Cake,7394,242,22.3,8.9,0.9,0.27
95,Chocolate Meringue Frosting,7395,289,18.5,23.8,14.7,0.1419
96,Party Cake,7396,221,24.8,6.0,1.9,0.196
97,Lemon Fluff Cake,7397,310,26.3,11.0,2.9,0.3479
98,Orange Delight Cake,7398,511,58.1,18.8,4.1,0.3593
99,Tres Leches (Milk Cake),7399,280,28.2,13.7,8.2,0.0868
