,name,id,calories,sugars,fat,saturated fat,sodium
0,Fabulous Homemade Bread,6700,45,1.5,2.3,0.3,0.1462
1,Persimmon Bread I,6701,547,32.6,26.9,3.5,0.4295
2,Cinnamon Carrot Bread,6702,311,17.7,18.0,1.9,0.2059
3,Strawberry Bread II,6703,230,17.9,8.8,5.2,0.2112
4,Yummy Lemon Bread,6704,227,18.8,10.1,4.4,0.0978
5,Nick's Favorite Cherry Pecan Bread,6705,302,14.1,15.3,2.3,0.3232
6,Alienated Blueberry Muffins,6706,127,14.3,2.6,0.6,0.2104
7,Swedish Rye Bread I,6707,84,7.8,2.2,0.6,0.2009
8,Bran Muffins I,6708,218,19.7,6.8,1.8,0.352
9,Zucchini Walnut Bread,6709,276,20.7,13.4,1.8,0.253
10,Apricot Nut Bread,6710,222,15.5,9.9,2.0,0.2035
11,Babka I,6711,490,31.2,14.7,7.2,0.1415
12,Brazilian Banana Bread,6712,355,43.8,4.7,1.2,0.1404
13,Easy Banana Bread,6713,258,24.0,9.6,2.4,0.21409999999999998
14,Banana Oat Muffins,6714,200,11.5,7.5,1.2,0.296
15,Canadian Doughnuts,6715,121,2.9,1.9,0.3,0.0663
16,Beer Biscuits,6716,121,0.1,4.5,1.1,0.3167
17,Beer Bread I,6717,136,3.2,0.3,0.0,0.3981
18,Cardamom Bread,6718,157,4.5,1.6,0.3,0.21280000000000002
19,Three C Bread,6719,127,8.6,5.7,1.6,0.1029
20,Grandma Cornish's Whole Wheat Potato Bread,6720,165,3.1,2.7,0.9,0.2086
21,Chocolate Bread,6721,145,2.5,1.5,0.4,0.19519999999999998
22,Strawberry Rhubarb Muffins,6722,108,7.8,4.4,0.6,0.14
23,Poppy Seed Bread I,6723,268,17.4,15.6,2.3,0.1658
24,Zucchini Bread,6724,257,20.7,13.1,3.3,0.0708
25,Honey Wheat Bread I,6725,157,4.7,4.8,1.9,0.21869999999999998
26,Honey White Bread,6726,172,3.9,3.9,2.2,0.15519999999999998
27,Mom's Hazelnut Special,6727,219,2.3,16.7,1.4,0.156
28,Quick Lemon Poppy Seed Bread,6728,199,11.5,10.3,2.2,0.2646
29,Maple Zucchini Bread,6729,248,17.7,13.3,1.7,0.32180000000000003
30,Chocolate Chip Orange Zucchini Bread,6730,280,20.9,15.3,3.0,0.16540000000000002
31,Chocolate Wave Zucchini Bread,6731,263,25.3,10.5,2.9,0.2265
32,Chocolate Chip Pumpkin Bread,6732,210,19.9,9.4,2.0,0.2041
33,Red Pepper Biscuits,6733,158,2.1,5.8,3.5,0.6096
34,Wheat and Barley Bread,6734,185,14.7,3.1,0.9,0.37560000000000004
35,Zucchini Bread II,6735,213,17.0,9.3,1.3,0.1945
36,Tomato Bread I,6736,39,4.4,2.3,0.3,0.1009
37,Mall Pretzels,6737,182,2.3,2.4,1.3,1.7828
38,Soft Pretzels I,6738,176,1.7,2.2,0.4,1.5677999999999999
39,Sweet Potato Rolls,6739,133,3.3,2.7,0.6,0.1687
40,Tea Biscuits,6740,96,0.5,5.4,1.4,0.21780000000000002
41,Cottage Dill Bread,6741,42,1.5,2.5,0.7,0.2693
42,Cheddar Biscuits,6742,214,1.7,12.3,4.9,0.732
43,English Muffin Loaves,6743,130,1.6,0.7,0.3,0.1193
44,Parmesan Focaccia Bread,6744,96,0.2,3.8,0.6,0.09209999999999999
45,Darbey Bread,6745,326,3.5,13.3,4.3,0.5313
46,Nonfat Sour Cream Cake Bread,6746,164,5.0,0.4,0.1,0.1258
47,Lower Fat Banana Nut Bread,6747,188,13.9,1.8,0.3,0.3262
48,Coconut Bread I,6748,331,12.5,14.6,9.4,0.3614
49,Ciabatta,6749,96,0.2,1.3,0.2,0.2345
50,Irish Soda Bread I,6750,215,15.0,5.8,3.3,0.19390000000000002
51,Orange Nut Bread,6751,121,10.5,3.6,0.6,0.089
