,name,id,calories,sugars,fat,saturated fat,sodium
69,Peanut Butter Cornflake Crunch Bars,9869,353,28.4,11.0,2.3,0.2843
70,Easy Sugar Cookies,9870,86,6.3,4.0,2.5,0.0601
71,Trillionaire Cookies,9871,215,10.8,11.9,4.1,0.1313
72,Evelyn's Rolled Sugar Cookies,9872,133,8.6,6.2,1.6,0.087
73,Annemarie's Lemon Bars,9873,151,12.7,6.5,3.9,0.0575
74,Chocolate Mint Brownies,9874,598,67.5,27.5,16.6,0.29919999999999997
75,Soft Whole Wheat Sugar Cookies,9875,211,19.8,9.2,3.3,0.1396
76,Chocolate Filled Bon-Bons,9876,183,6.5,11.2,3.6,0.0702
77,Gourmet Shells,9877,26,0.7,0.5,0.2,0.0275
78,Margarita Balls I,9878,166,5.6,9.2,2.1,0.0509
79,Mexican Coffee Balls,9879,122,8.7,5.2,0.7,0.052700000000000004
80,Chinese Chews I,9880,403,54.5,11.9,1.4,0.2024
81,Chocolate Covered Cherry Cookies I,9881,69,4.5,4.0,2.5,0.0193
82,Old-Fashioned Soft Sugar Cookies,9882,238,16.8,8.5,5.1,0.229
83,Snickerdoodles II,9883,150,10.9,7.3,1.8,0.0663
84,Cappuccino Brownies,9884,127,12.5,6.9,4.0,0.042
85,Chocolate Wafers,9885,83,1.8,4.9,2.2,0.0803
86,No Bake Chocolate Cookies I,9886,154,14.7,7.7,4.8,0.055600000000000004
87,Buttertart Squares,9887,136,16.8,4.6,2.8,0.07440000000000001
88,Sweet Marie Bars,9888,209,20.2,7.5,2.4,0.1155
89,Seven Layer Bars,9889,155,13.7,9.5,5.2,0.048799999999999996
90,Frozen Strawberry Squares,9890,89,7.6,4.9,2.5,0.024300000000000002
91,Haystacks I,9891,180,18.3,7.2,3.7,0.045700000000000005
92,Food for the Gods,9892,289,28.4,15.4,7.2,0.169
93,Joe Froggers,9893,124,10.7,3.0,0.7,0.1356
94,Oatmeal Crispies I,9894,164,11.7,8.4,2.4,0.1178
95,Prize-Winning Sugar Cookies,9895,238,17.6,8.7,5.2,0.2083
96,Gumdrop Gems,9896,197,14.3,9.4,2.3,0.0851
97,Gumdrop Tasty Chewies,9897,217,21.2,9.8,2.8,0.092
98,Sugar-Free Spice Cookies,9898,185,14.0,5.7,0.8,0.1232
99,Tea Cakes I,9899,168,12.6,4.9,1.2,0.1071
