,name,id,calories,sugars,fat,saturated fat,sodium
28,Hawaiian Banana Bars,9628,114,11.8,3.8,0.7,0.0818
29,Old Fashioned Sugar Cookies I,9629,92,5.1,4.1,2.5,0.0942
30,Ghraybeh Cookies,9630,117,3.4,9.3,5.4,0.0007
31,Mexican Bride Cookies,9631,148,2.7,11.0,5.2,0.054799999999999995
32,Crispy Almond Cookies,9632,74,4.3,3.7,0.9,0.0649
33,Decadent Bars,9633,188,14.8,9.6,4.3,0.08270000000000001
34,Shortbread Cookies I,9634,181,7.4,8.5,5.1,0.0637
35,Brandied Apple Bars,9635,101,9.2,4.3,0.9,0.0288
36,Apple Oatmeal Cookies I,9636,90,4.7,5.4,1.0,0.05
37,Applesauce Walnut Bars,9637,67,5.5,3.8,1.1,0.0256
38,Vanilla Wafers I,9638,51,4.3,1.6,0.4,0.0466
39,Rum Raisin Cookies,9639,79,5.2,3.2,0.8,0.0045
40,Fructose Sugar Cookies,9640,99,3.2,7.2,1.8,0.0837
41,Rocky Road Bars,9641,172,16.2,10.0,3.6,0.0538
42,Fruit Cookies,9642,88,5.8,4.5,0.5,0.0299
43,Pineapple Coconut Bars,9643,109,11.1,5.4,1.8,0.0788
44,Pecan Bars I,9644,131,8.7,7.6,2.6,0.072
45,Baklava,9645,214,14.8,14.8,5.6,0.047700000000000006
46,Baked Cheesecake Squares,9646,390,20.9,24.4,7.2,0.0643
47,Almond Squares I,9647,429,17.7,30.7,11.4,0.013900000000000001
48,Almond Cookies I,9648,96,4.5,5.6,2.6,0.0303
49,Apricot Raisin Cookies,9649,232,20.0,10.5,1.9,0.1675
50,Easy Fudge Brownies,9650,100,8.4,6.2,1.6,0.006
51,Blueberry Bars,9651,234,18.0,12.6,4.2,0.093
52,Blueberry Drop Cookies,9652,58,4.5,2.3,0.6,0.046700000000000005
53,Brown Sugar Cookies I,9653,95,4.5,4.4,2.7,0.0688
54,Butter Cookies I,9654,145,11.2,5.7,3.4,0.0424
55,Butter Pecan Cookies,9655,179,6.2,12.8,5.4,0.10779999999999999
56,Butterscotch Brownies I,9656,162,18.0,6.9,1.4,0.1003
57,Caramel Squares,9657,282,25.9,14.6,4.5,0.207
58,Chocolate Chip Bars,9658,138,11.5,7.5,2.4,0.045899999999999996
59,Chocolate Coconut Bars,9659,154,20.2,5.7,3.7,0.0868
60,Coconut Squares,9660,231,21.5,13.1,6.1,0.0772
61,Chewy Coconut Bars,9661,332,32.4,16.5,5.5,0.118
62,Coconut Macaroons I,9662,40,6.6,0.9,0.8,0.017
63,Jumpin' Java Cookies,9663,153,14.6,6.1,1.5,0.07540000000000001
64,Cream Cheese Brownies I,9664,139,13.1,7.5,2.3,0.06509999999999999
65,Filled Cookies I,9665,300,27.9,12.2,3.1,0.10990000000000001
66,Date Bars I,9666,247,23.2,9.4,2.3,0.074
67,Fruit Drops I,9667,70,4.0,2.6,0.4,0.0145
68,Gingerbread Man Cookies,9668,84,6.4,2.3,0.6,0.0426
69,Gingersnaps IV,9669,106,9.1,4.5,1.1,0.0694
70,Granola Bars I,9670,368,37.3,15.0,3.2,0.2513
71,Filbert Bars,9671,70,2.6,5.0,0.9,0.0269
72,Fruit and Honey Cookies,9672,100,13.8,2.5,0.6,0.0433
73,Raisin Lemon Cookies,9673,100,8.1,4.7,1.2,0.053899999999999997
74,Macadamia Nut Cookies,9674,229,13.0,14.9,3.2,0.1455
75,Walnut Cookies I,9675,146,9.1,8.7,1.6,0.0269
76,Sour Cream Chocolate Chip Cookies,9676,229,17.8,12.3,4.9,0.0902
77,Mint Chocolate Cookies,9677,173,16.1,9.4,5.6,0.0717
78,Raisin Peanut Butter Bran Cookies,9678,240,20.9,11.4,5.7,0.14959999999999998
79,Classic Chocolate Cookies,9679,104,6.9,6.6,3.8,0.0334
80,Chocolate Peanut Cookies,9680,141,9.0,9.0,3.3,0.1088
81,Jumbo Raisin Spice Cookies,9681,305,24.1,14.4,5.9,0.229
82,Peanut Butter Chocolate Sandwich Cookies,9682,109,8.2,6.3,3.0,0.0704
83,Chocolate Almond Freezer Cookies,9683,58,4.6,2.7,1.2,0.032799999999999996
84,Fortune Cookies I,9684,54,8.4,0.1,0.0,0.0094
85,Sugar Pretzels,9685,193,11.5,8.1,4.7,0.009
86,Mincemeat Cookies I,9686,74,5.6,3.7,0.8,0.056299999999999996
87,Orange Biscotti,9687,94,5.1,4.4,1.8,0.0588
88,Norwegian Butter Cookies,9688,134,4.3,8.6,5.1,0.0664
89,Nutmeg Refrigerator Cookies,9689,40,3.5,1.7,1.0,0.0225
90,Date Filled Cookies,9690,129,12.6,4.2,2.5,0.0906
91,Sour Cream Cookies I,9691,44,3.6,1.6,0.9,0.0218
92,Coconut Chocolate Cookies,9692,194,18.7,11.6,5.6,0.0606
93,Macaroons I,9693,87,10.0,2.6,0.2,0.019899999999999998
94,Candied Cherry Macaroons,9694,89,10.4,2.6,0.2,0.0205
95,Almond Macaroons I,9695,182,20.1,6.0,0.6,0.040299999999999996
96,Jubilees,9696,179,17.2,5.8,3.4,0.1797
97,Peanut Butter Brownies I,9697,241,19.2,13.2,4.2,0.2321
98,Walnut Brownies,9698,195,19.0,10.3,3.0,0.0867
99,Honey Nut Bars,9699,325,37.9,12.1,3.6,0.119
