,name,id,calories,sugars,fat,saturated fat,sodium
0,Chinese Chicken Rice Salad,35408,231,2.3,6.7,1.2,0.6057
1,Waser Kipfels (Water Lillie's),35411,163,4.5,9.8,2.8,0.048799999999999996
2,Cantonese Style Lobster,35426,538,1.9,31.7,7.6,1.2210999999999999
3,Lubeck Marzipan,35434,147,16.1,7.2,0.6,0.0145
4,Enchiladas Suizas,35440,737,2.5,52.1,22.4,0.9773999999999999
5,"Cinnamon, Spice and Everything Nice Cookies",35447,151,14.4,6.7,2.2,0.175
6,Apple Cinnamon Spice Cake,35448,294,24.6,14.7,3.7,0.1285
7,Apple Crunch Pie with Vanilla Sauce,35449,881,98.6,40.4,21.8,0.3639
8,Chocolate-Mascarpone Phyllo Triangles,35450,447,8.0,39.1,21.0,0.13440000000000002
9,Cinnamon Buttermilk Biscuits,35451,560,48.2,27.7,15.6,0.6089
10,Silver's Savory Chicken and Broccoli Casserole,35468,580,3.6,28.6,14.6,0.4535
11,Creamy Dreamy Chicken and Spirals Casserole,35469,510,3.2,36.3,21.5,0.67
12,Raspberry Jalapeno Jelly,35472,77,19.0,0.0,0.0,0.0005
13,Freshly Fresh Strawberry Muffins,35488,227,11.2,8.9,5.2,0.1747
