,name,id,calories,sugars,fat,saturated fat,sodium
0,Autumn Cheesecake,7700,341,23.9,23.4,11.4,0.1655
1,"Eggless, Milkless, Butterless Cake II",7701,335,30.2,9.6,2.0,0.3115
2,Lemon Gold Cake,7702,327,30.4,10.6,6.0,0.26689999999999997
3,Heavenly White Cake,7703,336,26.2,12.2,7.6,0.4171
4,Cherry Cream Cheese Cake,7704,418,27.8,23.4,12.6,0.2417
5,Festive Fruitcake,7705,460,45.1,15.6,5.9,0.2286
6,Pinto Bean Cake,7706,226,22.6,6.8,2.5,0.2033
7,Mom's Brazil Nut Fruitcake,7707,468,37.3,25.3,10.0,0.1376
8,Black Forest Dump Cake I,7708,198,15.8,8.1,4.0,0.2773
9,Coconut Pecan Cake,7709,469,44.8,26.6,10.7,0.30619999999999997
10,Carrot Cake IV,7710,410,23.7,25.6,4.6,0.327
11,Orange Juice Cake,7711,444,38.7,23.6,7.3,0.4793
12,Fruit Cocktail Cake II,7712,539,58.8,13.0,5.8,0.5769
13,Brownie Caramel Cheesecake,7713,512,43.2,24.1,11.9,0.3549
14,Chocolate Turtles® Cheesecake I,7714,433,26.5,25.8,10.8,0.2306
15,Rocky Road Cheesecake,7715,379,20.3,28.1,15.5,0.181
16,Lemon Pound Cake II,7716,290,18.9,12.9,3.1,0.44039999999999996
17,Self-Filled Cupcakes I,7717,355,32.5,17.8,8.1,0.4181
18,Christmas Cherry Cake,7718,423,43.6,16.5,10.0,0.1765
19,Chocolate Earthquake Cake I,7719,381,42.8,17.4,9.0,0.3058
20,Rum and Raisin Cake,7720,289,22.8,14.4,6.9,0.1666
21,Katrina's Banana Cake,7721,285,16.0,16.4,4.3,0.1729
22,Buttermilk Pound Cake II,7722,489,51.3,18.3,10.7,0.2892
23,Chocolate Roll I,7723,128,9.7,8.5,4.9,0.0223
24,Chocolate Fudge Sauce,7724,113,20.0,2.6,1.6,0.0092
25,Foamy Butter Sauce,7725,172,15.4,12.1,7.5,0.0906
26,Hawaiian Cake,7726,566,48.5,32.5,16.4,0.6436000000000001
27,Fresh Orange Refrigerator Cake,7727,394,42.0,12.2,6.7,0.09309999999999999
28,Blizzard Cake,7728,330,31.4,17.7,9.9,0.1866
29,Self-Filled Cupcakes II,7729,123,12.8,5.2,2.6,0.1381
30,Caramel Raisin Cheesecake,7730,477,32.6,28.0,16.4,0.3125
31,Carrot Fruit Ring,7731,582,49.8,23.0,3.1,0.42569999999999997
32,Banana Cake III,7732,695,58.7,41.5,16.5,0.4793
33,Fluffy Banana Cake,7733,418,27.8,24.4,11.7,0.2287
34,Apricot Brandy Pound Cake I,7734,305,25.0,10.7,3.8,0.43439999999999995
35,German Chocolate Cake I,7735,353,32.8,16.9,9.7,0.2781
36,Dark Chocolate Cake I,7736,427,37.9,18.3,10.9,0.4626
37,Chocolate Cheese Frosting,7737,268,39.6,11.0,6.9,0.0858
38,Almond Coconut Chocolate Cake,7738,418,49.9,18.8,11.3,0.2565
39,Coconut Chocolate Cake I,7739,620,97.3,15.1,11.8,0.4617
