,name,id,calories,sugars,fat,saturated fat,sodium
0,Enchilada Casserole,26600,409,1.5,25.0,12.3,0.8573999999999999
1,Enchilada Casserole II,26601,605,8.3,33.3,16.1,1.2597
2,Enchilada Casserole III,26602,449,3.3,22.0,10.7,1.5221
3,EZ Meatloaf,26603,490,11.4,28.1,10.7,0.8359
4,Fancy Hamburgers,26604,285,23.9,10.6,4.0,0.4587
5,Goulash II,26605,310,3.4,19.0,6.5,1.0579
6,Gourmet Meatloaf,26606,673,4.2,40.2,19.2,1.5989
7,Ground Beef Green Chili Casserole,26607,350,5.5,21.5,10.7,1.0513
8,Ground Beef for Tacos,26608,371,9.6,23.6,9.5,1.0602
9,Hamburger Potato Casserole,26609,403,4.0,26.9,12.2,0.5383
10,"Sheet Pan Ground Beef, Potato, and Carrot Dinner",26611,451,6.7,14.1,5.5,0.13219999999999998
11,Hot Stuff,26612,626,10.3,34.5,9.3,1.1122
12,Italian Style Short Ribs,26613,607,0.3,54.0,22.7,1.3149000000000002
13,Johnny Marzetti V,26614,336,3.8,17.3,7.0,0.5532
14,Kelsey's Favorite Stuffed Green Peppers,26615,465,6.0,20.3,9.4,0.6751
15,Lana's Sweet and Sour Meatballs,26616,427,27.1,16.5,6.2,0.4793
16,Marty's Loosemeat Sandwich,26618,228,0.7,15.6,6.3,0.4422
17,Mary's Meatloaf,26619,450,14.5,25.9,10.2,0.5815
18,Mashed Potato Tacos,26620,345,2.1,14.7,4.7,0.8977999999999999
19,Meatloaf Mexicana,26622,590,1.4,42.5,18.3,0.9813
20,Mexican Meatloaf,26623,488,1.7,28.8,12.0,0.8855
21,Mexican Pizza,26624,249,0.6,12.8,5.8,0.6505
22,Mexicorn Tacos,26625,335,1.0,14.6,4.6,1.0203
23,Mimi's Slumgullion,26626,693,6.3,48.4,18.5,1.2388
24,Mongolian Beef II,26627,349,6.3,22.2,6.0,0.9642999999999999
25,Nacho Chip Casserole,26630,471,4.3,28.8,9.9,1.1455
26,Never Fail Meatloaf,26631,602,46.2,23.6,9.0,1.1367
27,No-Peek Beef Stew,26632,382,3.2,24.3,9.0,0.9045
28,Old Fashioned Beef Stew,26633,442,3.5,21.3,8.3,0.9691000000000001
29,Ortega® Beef Burrito,26634,220,0.6,9.1,3.2,0.4641
30,Ortega® Fiesta Bake,26635,465,7.5,21.9,9.4,1.4907000000000001
31,Pan-Fried Steak with Marsala Sauce,26637,366,2.5,20.3,10.0,0.2547
32,Poor Man's Shepherd's Pie,26639,341,1.9,18.3,6.4,0.6762999999999999
33,Porcupine Meatballs II,26640,462,3.6,17.2,6.6,0.7212999999999999
34,Porcupine Meatballs III,26641,458,6.0,24.3,8.2,1.0907
35,Porcupines,26642,275,4.2,12.8,4.9,1.1074000000000002
36,Potted Beef,26643,552,0.1,47.6,24.3,0.234
37,Round Steak and Gravy II,26647,248,4.0,11.1,3.2,1.1834
38,Scrumptious Beef and Potato Casserole,26648,694,6.0,42.7,18.9,0.7842
39,Shredded Beef Filling - Machaca,26650,730,3.0,54.5,20.6,0.6396000000000001
40,Skillet Beef and Celery,26651,375,2.2,29.5,9.7,0.6016
41,Slow-Cooked Shredded Beef Tacos,26653,390,6.4,18.9,6.6,1.2842
42,Smothered Meatballs,26655,849,5.7,55.1,23.5,1.9196
43,Southwestern Bake,26656,570,5.1,40.4,21.0,0.9727
44,Southwestern Burgers,26657,468,3.4,27.6,11.1,0.787
45,Steak Tip Marinade,26659,289,12.3,14.9,3.8,1.1584
46,Stroganoff Soup,26660,754,3.5,38.6,17.4,0.9026000000000001
47,Stuffed Cabbage Rolls,26661,223,3.0,13.1,5.0,0.6568999999999999
48,Sweet and Sour Meatballs IV,26664,501,23.5,25.6,10.0,0.8946000000000001
49,Sweet and Sour Meatballs V,26665,544,31.5,24.9,11.4,0.4815
50,Sweet and Spicy Meatloaf,26666,543,13.3,32.2,10.9,0.9677
51,Taco Bake II,26667,663,1.4,40.2,15.9,1.0756
52,Tater Tot Casserole III,26668,404,7.6,21.9,5.7,1.7532999999999999
53,Taylor's Piroshki,26670,447,4.0,24.7,5.5,0.478
54,Texas Cowboy Chili Beans,26671,434,1.1,26.7,10.6,0.4562
55,Texas Hash,26672,543,7.3,21.1,9.3,0.7202999999999999
56,The Best Sweet and Sour Meatballs,26673,516,55.4,16.8,6.4,0.815
57,The Casserole,26674,568,8.3,19.3,8.2,0.7572000000000001
58,U.S. Navy Minced Beef On Toast,26675,217,3.0,14.2,5.7,0.16140000000000002
59,Fiesta Pork Tenderloin with Oven-Roasted Vegetables,26684,282,5.0,9.7,2.0,0.9022
60,Ortega® Chile Verde,26685,261,3.5,9.2,2.2,0.4063
61,Salsa Pork Chops and Potatoes Skillet Dinner,26686,368,2.7,14.6,3.8,1.1602999999999999
62,Shredded Pork Filling,26687,68,0.6,3.1,0.8,0.1683
63,Southwest Tacos,26688,529,0.0,36.9,12.4,1.1014000000000002
64,Annie's Fruit Salsa and Cinnamon Chips,26692,312,15.6,5.9,1.4,0.4617
65,Antipasto Platter,26694,503,2.6,39.0,18.0,2.2087
66,Appetizing Bread,26695,510,2.7,36.8,8.6,0.7209
67,Artichoke Spinach Dip,26699,80,0.1,7.5,4.6,0.0897
