,name,id,calories,sugars,fat,saturated fat,sodium
0,Big M's Grilled Orange Lamb Kabobs,35802,351,26.1,12.0,4.0,0.047700000000000006
1,Big M's Spicy Lime Grilled Prawns,35803,62,1.6,0.6,0.1,0.1
2,Big M's Barbadian Chicken Skewers,35804,377,21.0,2.0,0.5,0.1018
3,Big M's Whisky Soaked Beef Rib Steaks,35805,438,0.0,28.9,11.7,0.07840000000000001
4,Chicken Kabobs Mexicana,35806,166,3.2,7.9,1.2,0.0494
5,Blueberry Peach Muffins,35815,231,15.7,8.7,5.1,0.1362
6,Paradise of Chocolate,35822,532,33.8,34.0,15.5,0.1849
7,Chili Verde,35831,403,3.5,23.3,8.0,0.7642
8,Butterscotch Biscotti,35837,141,9.2,6.5,3.1,0.0631
9,Hard Candy,35842,124,25.3,0.0,0.0,0.0085
10,Adult Watermelon for BBQ's,35854,64,0.0,0.0,0.0,0.0003
11,Marchetti,35855,322,3.0,22.0,9.5,0.5969
12,Stovies,35856,707,8.8,17.2,7.9,0.9252
13,Grilled Gyro Burgers,35857,590,7.8,32.1,13.1,0.7822
14,Black Pasta in a Pink Gorgonzola Sauce,35859,647,6.8,27.3,11.0,1.0052
15,Cajun Style Baked Sweet Potato,35878,229,16.0,2.3,0.4,0.08259999999999999
16,Chicana,35887,211,5.7,8.4,3.0,0.6026
17,Thai Chicken with Basil Stir Fry,35892,506,1.6,12.1,6.7,0.8044
18,Watermelon Preserves,35899,67,16.4,0.1,0.0,0.0005
