,name,id,calories,sugars,fat,saturated fat,sodium
0,Mary's Pecan Crusted Chicken,8500,507,2.4,33.1,4.7,0.2501
1,Buffalo Chicken Fingers,8501,125,0.8,2.0,0.5,0.26280000000000003
2,Cranberry Chicken I,8502,481,35.5,22.3,3.9,1.0874000000000001
3,Hawaiian Chicken I,8503,548,56.1,18.2,10.5,5.8309
4,Quick Chicken Enchiladas,8504,343,2.3,9.0,3.0,0.845
5,Cashew Chicken I,8505,425,2.3,27.4,14.7,0.3113
6,Florentine Curried Chicken,8506,487,3.5,27.6,12.9,1.0806
7,Chicken In a Tarragon Sauce,8507,1013,3.2,59.0,16.0,0.2475
8,Parmesan Chicken I,8508,491,4.7,21.5,10.5,1.3035
9,Crispy Herb Baked Chicken,8509,557,0.3,31.5,14.8,0.837
10,Hot Chicken Salad I,8510,636,3.1,50.6,13.1,0.5738
11,Jazzy New Orleans Chicken,8511,610,3.9,39.9,11.4,0.5657000000000001
12,Ginger Chicken,8512,1234,8.4,79.6,11.5,0.25939999999999996
13,Gypsy Chicken Stew,8513,588,9.5,27.1,7.6,1.0016
14,Sesame Wings,8514,514,23.5,31.3,7.7,0.4289
15,Chicken Curry I,8515,343,3.2,24.3,5.3,0.0829
16,Pineapple Chicken,8516,245,16.0,5.8,1.3,0.8015
17,Super Sunday Chicken,8517,859,8.9,26.0,12.6,2.1007
18,Chicken Spaghetti I,8518,639,8.7,34.9,9.9,1.9125999999999999
19,Chicken In Sour Cream,8519,636,1.6,48.8,17.2,1.8657000000000001
20,Hawaiian Chicken II,8520,540,70.5,14.4,8.1,0.5478999999999999
21,Mexicali,8521,401,3.2,18.6,8.7,1.0032
22,Oh-So-Good Chicken,8522,357,3.4,18.7,8.6,0.7175
23,Chicken and Summer Squash,8523,221,2.3,8.2,2.7,0.3996
24,Chicken Breasts with Herb Basting Sauce,8524,392,0.1,21.9,4.7,0.4003
25,Chicken Costa Brava,8525,239,10.9,6.1,1.0,0.4945
26,Party Chicken I,8526,493,1.3,31.1,13.6,1.6211
