,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
0,Amish Oatmeal Cookies,10900,Peanut raisin cookies. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F129640.jpg,48,224.5,9,3.9,33.9,1.2,17.6,8.8,2.0,0.0157,0.040799999999999996,0.0013,0.0245,0.1469,0.1958,1 ½ cups raisins #1 cup salted peanuts #6 cups all-purpose flour #3 teaspoons baking powder #1 teaspoon salt #1 teaspoon ground nutmeg #1 teaspoon ground cinnamon #1 ½ cups shortening #3 cups white sugar #2 cups quick cooking oats #3 teaspoons baking soda #1 cup buttermilk #½ cup dark molasses #4 eggs 
1,Williamsburg Cookies,10901,"Very tasty, these cookies have very little flour. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F968292.jpg,18,182.7,15,4.2,26.5,1.3,24.3,8.7,0.8,0.0,0.031100000000000003,0.0005,0.0176,0.09029999999999999,0.0777,2 egg whites #2 cups light brown sugar #2 cups chopped pecans #2 tablespoons all-purpose flour #½ teaspoon salt #1 teaspoon vanilla extract #½ tablespoon ground cinnamon 
2,Anise Tuiles,10902,These cookies are shaped to have a fluted edge after baking. ,0,12,103.7,1,4.0,11.5,0.1,7.4,5.8,3.7,0.015300000000000001,0.0032,0.0003,0.0022,0.0213,0.1034,3 egg whites #¾ cup confectioners' sugar #½ cup all-purpose flour #6 tablespoons butter #¾ teaspoon anise extract #¼ teaspoon salt 
3,Cinnamon Sugar Butter Cookies I,10903,I hope that you enjoy this recipe - it's one of my favorites! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7215995.jpg,12,364.8,29,4.1,51.4,1.3,30.5,16.4,10.0,0.0717,0.039799999999999995,0.0016,0.0095,0.074,0.1789,"2 ½ cups all-purpose flour #½ teaspoon baking soda #1 pinch salt #1 cup packed brown sugar #½ cup white sugar #1 cup butter, softened #2 eggs #1 ½ teaspoons vanilla extract #4 tablespoons white sugar #2 tablespoons ground cinnamon "
4,Earthquake Cookies,10904,"These cookies are so easy to make, you'll probably crumble! You can use any flavor cake mix you like for these cookies. The possibilities are endless! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8284704.jpg,24,152,185,4.5,18.9,0.1,13.1,7.7,2.4,0.0198,0.0229,0.0009,0.0005,0.10740000000000001,0.1643,1 (18.25 ounce) package devil's food cake mix #2 eggs #½ cup shortening #¾ cup confectioners' sugar #1 tablespoon water 
5,No Bake Bumpy Peanut Butter Nuggets,10905,Kids love to make (and eat) these sugar free cookies. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F361016.jpg,30,46.1,88,3.9,3.8,0.7,1.8,2.9,0.8,0.0002,0.0169,0.0003,0.013699999999999999,0.07440000000000001,0.0177,"½ cup natural peanut butter #¼ cup nonfat dry milk powder #¼ cup unsweetened flaked coconut #⅓ cup rolled oats #½ teaspoon ground cinnamon #¼ cup wheat germ #¼ cup unsweetened apple juice concentrate, thawed "
6,Peanut Butter Bars III,10906,My grandkids love these. Very easy to make. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F6948392.jpg,12,460.1,15,3.4,56.5,1.2,39.0,24.4,6.4,0.019100000000000002,0.0373,0.0014,0.024399999999999998,0.1383,0.1688,1 cup shortening #1 cup packed brown sugar #1 egg #1 teaspoon vanilla extract #2 cups all-purpose flour #½ teaspoon salt #2 cups confectioners' sugar #½ cup peanut butter #1 tablespoon butter #1 teaspoon vanilla extract #½ cup milk 
7,Oatmeal Cranberry White Chocolate Chunk Cookies,10907,"Oatmeal cookies using dried cranberries and white chocolate chips, or you can use chocolate chips if you wish. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5548435.jpg,30,133.6,193,4.2,18.8,0.8,10.4,6.0,3.5,0.0241,0.0179,0.0006,0.008400000000000001,0.044700000000000004,0.1197,"⅔ cup butter, softened #⅔ cup packed brown sugar #2 eggs #1 ½ cups rolled oats #1 ½ cups all-purpose flour #½ teaspoon salt #1 teaspoon baking soda #1 ¼ cups dried cranberries #⅔ cup coarsely chopped white chocolate "
8,Good Cookies I,10908,These cookies melt in your mouth. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F211826.jpg,24,322.3,6,4.1,37.7,1.1,18.3,18.1,6.7,0.0281,0.017,0.0016,0.011800000000000001,0.08209999999999999,0.1761,1 cup white sugar #1 cup packed brown sugar #1 egg #1 cup vegetable oil #1 cup butter #½ teaspoon salt #1 teaspoon baking soda #1 tablespoon milk #1 teaspoon cream of tartar #1 cup rolled oats #⅔ cup flaked coconut #1 cup crushed cornflakes cereal #1 teaspoon vanilla extract #4 cups all-purpose flour 
9,Anna's Chocolate Chip Cookies,10909,This is a recipe my friends' mom gave me and I thought the cookies were excellent! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F5318469.jpg,48,119.9,1134,4.2,16.0,0.6,10.4,6.2,3.7,0.0179,0.009300000000000001,0.0006,0.0103,0.0427,0.107,1 cup butter #½ cup white sugar #1 cup packed brown sugar #1 teaspoon vanilla extract #2 eggs #2 ½ cups all-purpose flour #1 teaspoon baking soda #1 teaspoon salt #2 cups semisweet chocolate chips 
