,name,id,calories,sugars,fat,saturated fat,sodium
43,Chinky's Mango Bread,6843,193,16.7,8.9,1.3,0.19190000000000002
44,Chinky's Puto Bread,6844,181,11.1,8.6,1.7,0.2357
45,Baked Pumpkin Bread,6845,162,19.1,2.7,1.5,0.4098
46,Low-Cholesterol Blueberry Muffins II,6846,127,10.1,3.1,0.4,0.15969999999999998
47,Eggnog Loaf Cake,6847,262,18.6,10.3,6.1,0.25630000000000003
48,Strawberry Nut Bread,6848,326,21.1,18.8,2.5,0.1358
49,Boiled Bagels,6849,181,4.3,0.5,0.1,0.5837
50,Mocha Cream Bread,6850,181,6.4,3.1,1.3,0.2083
51,Pina Colada Bread,6851,181,5.4,3.2,1.2,0.2295
52,Date Nut Bread,6852,226,22.7,5.2,0.7,0.2763
53,Blueberry Monkey Bread,6853,415,27.2,18.6,4.1,0.8882000000000001
54,Streusel Topped Blueberry Muffins,6854,267,20.2,10.9,6.5,0.26280000000000003
55,Easy Biscuits,6855,206,1.0,13.4,3.5,0.306
56,Amish Friendship Bread I,6856,119,6.9,5.5,0.8,0.0891
57,Jalapeno Bread I,6857,152,2.3,2.0,1.0,0.22
58,Jalapeno Bread II,6858,34,2.2,1.9,1.2,0.2298
59,Sourdough Tomato Bread,6859,127,0.9,0.4,0.1,0.08209999999999999
60,Chocolate Chip Almond Bread,6860,202,17.8,13.6,6.9,0.37589999999999996
61,Hot Onion Pinwheels,6861,148,3.0,5.5,3.2,0.24
62,Pumpkin Bread IV,6862,247,23.0,10.3,1.5,0.2311
63,Italian Bread III,6863,43,2.6,3.0,0.6,0.0395
64,Monkey Bread II,6864,389,29.4,17.3,3.0,0.4029
65,To Die For Blueberry Muffins,6865,383,33.6,16.1,5.2,0.32180000000000003
66,Angel Biscuits I,6866,186,2.9,9.0,2.3,0.1341
67,Bread of Life,6867,129,4.3,0.9,0.1,0.1726
68,Cranberry Pineapple Bread,6868,202,13.8,3.1,0.4,0.24719999999999998
69,Poppy Seed Muffins,6869,557,56.4,23.9,4.0,0.38739999999999997
70,Buttered Biscuits,6870,147,0.7,8.0,5.0,0.3334
71,Sour Cream Biscuits,6871,107,0.1,3.2,1.9,0.2793
72,Butter Honey Wheat Bread,6872,57,4.6,1.9,0.3,0.2336
73,Blueberry Bread I,6873,270,19.1,8.2,1.3,0.3772
74,Best Ever Muffins,6874,182,13.5,5.6,1.0,0.2334
75,Rory's Most Wonderful Corn Bread,6875,143,2.5,8.2,4.2,0.3882
76,Almond Crescent Buns,6876,272,16.7,15.3,4.0,0.36169999999999997
77,White Bread I,6877,151,2.8,2.8,1.6,0.3157
78,Dad's Orange Cardamom Breakfast Rolls,6878,159,28.4,1.4,0.2,0.1989
79,A Number One Egg Bread,6879,214,3.0,9.0,1.7,0.1484
80,Fry Bread I,6880,217,0.1,7.7,1.0,0.2196
81,Jalapeno Cornbread,6881,115,1.7,1.8,0.8,0.24559999999999998
82,French Bread,6882,94,0.1,0.3,0.0,0.1194
83,Dark and Sweet Rye Bread,6883,162,6.4,4.1,1.1,0.21559999999999999
84,Bishop's Bread I,6884,264,20.9,10.7,2.4,0.18280000000000002
85,Spicy Scones,6885,174,11.2,6.1,1.3,0.3314
86,Zucchini Muffins,6886,140,6.8,5.0,0.7,0.2367
87,Croutons,6887,118,1.3,4.9,2.7,0.5421
88,Savory Onion Bread,6888,188,1.2,9.6,4.2,0.5716
89,Cheddar Cheese Straws,6889,67,0.1,4.8,1.7,0.1031
90,Portugal Cakes,6890,301,24.9,17.2,10.3,0.16340000000000002
91,Apple Loaf,6891,259,18.0,11.9,5.5,0.25680000000000003
92,Apricot Raisin Loaf,6892,289,30.5,8.2,1.2,0.3395
93,Cinnamon Coconut Loaf,6893,248,22.4,10.4,4.2,0.2465
94,Banana Coconut Loaf,6894,277,20.3,12.8,6.3,0.2859
95,Apricot Cheese Loaf,6895,271,30.4,7.2,2.9,0.30369999999999997
96,Chocolate Date Loaf I,6896,256,22.1,10.8,4.8,0.32580000000000003
97,Whole Wheat Apple Muffins,6897,144,7.8,5.0,0.7,0.2359
98,Raisin Loaf,6898,217,20.8,5.2,1.2,0.24380000000000002
99,Blueberry Anadama Bread,6899,172,6.1,1.9,0.4,0.0208
