,name,id,description,picture,servings,calories,reviews,rating,carbohydrates,dietary fiber,sugars,fat,saturated fat,cholesterol,calcium,iron,magnesium,potassium,sodium,ingredients
15,Spanish Rice I,22718,"This is a quick and easy way to spice up rice. Saute instant rice with onion, red bell pepper and green bell pepper. Then simmer with tomatoes and tomato juice and you've got a savory Spanish-style rice. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F22115.jpg,4,508.8,56,4.5,108.4,4.6,8.6,3.8,0.6,0.0,0.063,0.0077,0.030699999999999998,0.5476,0.684,"1 tablespoon vegetable oil #1 ½ cups instant rice #1 onion, chopped #1 red bell pepper, chopped #½ green bell pepper, chopped #1 teaspoon prepared mustard #½ teaspoon salt #1 ½ (14.5 ounce) cans whole peeled tomatoes #1 cup tomato juice "
16,Cheesy Green Beans,22719,This is a simple and delicious recipe. Great for the holidays or any day. Kids love it. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2747503.jpg,10,185,16,3.8,10.6,1.8,6.8,11.4,6.8,0.0363,0.29869999999999997,0.001,0.0155,0.1424,1.2459,"5 (14.5 ounce) cans French-style green beans, drained #1 pound processed cheese, cubed #1 tablespoon dried dill, or to taste "
17,Broccoli Pie,22720,This is good hot or cold. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1520.jpg,6,256.5,20,3.7,14.4,3.3,4.6,16.1,9.2,0.0659,0.3959,0.0015,0.0344,0.3437,0.4117,"2 (10 ounce) packages chopped frozen broccoli, thawed #½ cup diced onion #2 cups shredded Cheddar cheese #½ cup baking mix #1 egg #1 cup milk # salt and pepper to taste "
18,Irish Slammer,22721,Tastes like a chocolate milkshake! This is a great beverage for St. Patrick's Day parties. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F667550.jpg,1,208.5,18,4.5,16.5,0.0,9.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0002,0.0043,¾ fluid ounce Irish whiskey #¾ fluid ounce Irish cream liqueur #6 fluid ounces Irish stout beer 
19,Brown Sugar Banana Nut Bread I,22722,Deliciously sweet banana bread with plenty of vanilla flavor. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1995947.jpg,12,272.8,385,4.4,37.9,1.9,16.9,12.1,5.5,0.0513,0.0767,0.0016,0.0257,0.2165,0.25730000000000003,"½ cup butter, softened #1 cup brown sugar #2 eggs #1 tablespoon vanilla extract #4 very ripe bananas, mashed #2 cups all-purpose flour #3 teaspoons baking powder #½ teaspoon salt #½ cup chopped walnuts "
20,Grandmom Andersons' Crab Cakes,22723,"My grandmother instilled in me a love of good food, purely made, with the best ingredients. This recipe has been coveted by our family & friends for many years. It's too good to keep a secret any more ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4058027.jpg,10,338.7,6,4.0,32.7,1.9,4.8,15.2,3.5,0.1072,0.1551,0.0026,0.0446,0.3358,0.5134,"1 egg #1 tablespoon butter #1 small onion, minced #1 strip celery, minced #1 pound fresh crabmeat #1 teaspoon Worcestershire sauce #1 ½ cups milk #5 slices day-old bread #3 eggs, beaten #3 cups dry bread crumbs # oil for frying "
21,Easiest Peanut Butter Fudge,22724,This is the best recipe for creamy and delicious peanut butter fudge I have ever used. It is great for sharing at work. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2F08882e9383104ca49fd9516b43a43e67%2F1645396381PXL_20220220_222651180.jpg,15,357.4,1963,4.5,60.1,0.8,58.0,12.8,5.4,0.0169,0.042,0.0005,0.023600000000000003,0.1384,0.1148,½ cup butter #1 (16 ounce) package brown sugar #½ cup milk #¾ cup peanut butter #1 teaspoon vanilla extract #3 ½ cups confectioners' sugar 
22,Macaroni Pie,22725,This wonderful pie is a variation of macaroni and cheese. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7970611.jpg,8,742.7,42,3.7,91.6,5.0,6.3,25.0,14.1,0.1364,0.544,0.0043,0.0785,0.341,0.49010000000000004,32 ounces elbow macaroni #3 eggs #3 cups milk #4 cups shredded Cheddar cheese #¼ teaspoon salt 
23,Salty Dog II,22726,"This simple salty concoction is made with gin, grapefruit juice and salt. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F354748.jpg,1,167.1,13,3.9,13.4,0.1,0.0,0.1,0.0,0.0,0.0134,0.0003,0.0174,0.2355,0.4888,1 (1.5 fluid ounce) jigger dry gin #5 fluid ounces grapefruit juice #¼ teaspoon salt 
24,Eggnog Extreme,22727,An extremely rich eggnog. Not for anyone watching cholesterol! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F166009.jpg,20,424.3,33,4.5,33.4,0.0,30.1,23.1,14.4,0.083,0.08170000000000001,0.0001,0.0081,0.0995,0.038200000000000005,12 egg yolks #2 cups white sugar #1 (750 milliliter) bottle white rum #1 quart half-and-half cream #1 quart heavy cream #12 egg whites #1 cup white sugar #¼ teaspoon ground nutmeg 
25,Hot Fudge Ice Cream Bar Dessert,22728,This is an incredibly easy rich and satisfying ice cream dessert made with ice cream sandwiches and fudge sauce. This keeps in the freezer very well and can be eaten straight from the freezer. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F329947.jpg,12,575.3,641,4.7,70.7,3.8,47.1,28.1,12.5,0.0313,0.1138,0.0018,0.0906,0.4621,0.25739999999999996,"1 (16 ounce) can chocolate syrup #¾ cup peanut butter #19 ice cream sandwiches #1 (12 ounce) container frozen whipped topping, thawed #1 cup salted peanuts "
26,Spinach Lasagna,22729,"A spinach lasagna recipe made with fresh spinach and plenty of cheese — ricotta, Romano, and mozzarella. This cheesy, hearty lasagna can also be made without the spinach. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2F787fffb6f376443c83d99754b1bf30d9%2F164791254616479124896547890313849057934665.jpg,12,288.9,475,4.6,14.9,2.2,0.0,16.7,8.7,0.0497,0.5478999999999999,0.0012,0.04,0.3821,0.8509,15 lasagna noodles #2 tablespoons olive oil #1 cup chopped fresh mushrooms #1 cup chopped onions #1 tablespoon minced garlic #2 cups fresh spinach #3 cups ricotta cheese #⅔ cup grated Romano cheese #1 egg #1 teaspoon salt #1 teaspoon dried oregano #1 teaspoon dried basil leaves #½ teaspoon ground black pepper #3 cups shredded mozzarella cheese #3 cups tomato pasta sauce #1 cup grated Parmesan cheese 
27,Rocky Road Candies,22730,It couldn't be easier to make this treat. Just melt chocolate chips and stir in peanuts and marshmallows. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F304483.jpg,24,283.6,103,4.5,36.3,2.0,27.8,14.1,5.0,0.0081,0.0594,0.0008,0.0471,0.21209999999999998,0.0533,1 (12 ounce) package semisweet chocolate chips #⅛ cup butter #1 (14 ounce) can sweetened condensed milk #2 ½ cups dry-roasted peanuts #1 (16 ounce) package miniature marshmallows 
28,Chinese New Year Chocolate Candy,22731,An easy recipe to make! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F926251.jpg,24,276.4,39,4.9,25.5,2.3,17.4,18.1,7.4,0.0,0.014199999999999999,0.0011,0.046799999999999994,0.18669999999999998,0.0505,2 cups semisweet chocolate chips #2 cups butterscotch chips #2 ½ cups dry-roasted peanuts #4 cups chow mein noodles 
29,Crawfish Etouffee Like Maw-Maw Used to Make,22732,This delicious crawfish entree is great for impressing guests (or even your spouse!) Serve with rice and crusty bread. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F17672.jpg,4,534.9,49,4.2,11.5,1.5,3.4,47.5,29.4,0.24180000000000001,0.0828,0.0018,0.0424,0.39,0.4209,"1 cup butter #2 tablespoons all-purpose flour #2 onions, minced #1 green bell pepper, diced #3 cloves garlic, diced #16 ounces cleaned crawfish tails #1 teaspoon ground cumin #⅛ teaspoon Worcestershire sauce #⅛ teaspoon hot sauce # salt and pepper to taste "
30,Kids' Snack,22733,This quickly thrown together snack is a sure child pleaser. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1054907.jpg,25,219.7,17,4.2,41.3,1.5,23.0,5.9,2.9,0.0,0.0444,0.0023,0.0215,0.0685,0.1931,1 (14.5 ounce) package sweetened honey corn and oat cereal #1 (10 ounce) package bear-shaped graham cookies #1 (10.5 ounce) package miniature marshmallows #1 (12 ounce) package semisweet chocolate chips 
31,Kiddie Holiday Juice,22735,This is really great for the holidays and kids just love it even when they hate cranberry juice! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F752666.jpg,20,136.4,5,5.0,34.9,0.6,13.0,0.1,0.0,0.0,0.0166,0.0002,0.0053,0.0601,0.022699999999999998,"1 (64 fluid ounce) bottle cranberry juice #4 liters lemon-lime flavored carbonated beverage #3 oranges, sliced into rounds #8 cups crushed ice "
32,Easy Southern Biscuits,22736,These are the easiest biscuits to make in the world. Sweet and fluffy. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F8073633.jpg,10,163,73,4.2,22.4,0.7,3.8,6.5,1.2,0.0047,0.11359999999999999,0.0012,0.0075,0.0685,0.3692,2 cups self-rising flour #2 tablespoons white sugar #1 cup milk #⅓ cup mayonnaise 
33,Chicken Enchiladas V,22737,"A spicy chicken and chile pepper mixture is blended with a creamy soup mixture, rolled up in flour tortillas, and baked with Cheddar cheese on top. This is an easy chicken enchiladas recipe that you will love. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F4533621.jpg,8,351.8,1098,4.6,30.6,0.5,1.4,16.9,6.8,0.0505,0.2293,0.002,0.0188,0.1716,0.7942,"1 (10.75 ounce) can condensed cream of chicken soup #½ cup sour cream #1 tablespoon margarine #1 onion, chopped #1 teaspoon chili powder #2 cups chopped cooked chicken breast #1 (4 ounce) can chopped green chile peppers, drained #8 (8 inch) flour tortillas #1 cup shredded Cheddar cheese "
34,Banana Margaritas,22738,"An unusual twist to a classic drink! Watch out, these will sneak up on you! ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F2490824.jpg,4,387.4,30,4.3,59.7,0.0,57.3,0.1,0.0,0.0,0.01,0.0,0.0064,0.032299999999999995,0.0121,6 fluid ounces tequila #1 (6 ounce) can frozen limeade concentrate #4 fluid ounces triple sec liqueur #6 cups ice #2 bananas #¼ cup coarse granulated sugar 
35,Rayna's Freezer Antipasto,22739,This great tasting antipasto is easy to make because all the ingredients go into one pot. A variety of vegetable flavors combine to make this freezer stored treat a great holiday gift I keep it on hand all year; it's great for impromptu entertaining! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F3502630.jpg,96,21.7,21,4.8,2.4,0.4,1.8,1.0,0.1,0.0008,0.0066,0.0003,0.0039,0.0484,0.1975,"1 cup marinated cocktail onions, cut in half #20 ounces canned mushrooms, drained and minced #1 red bell pepper, minced #1 green bell pepper, minced #1 cup stuffed green olives, minced #1 cup black olives, minced #1 cup dill pickles, minced #1 (14.5 ounce) can green beans, drained #2 (5 ounce) cans tuna, drained and flaked #2 ½ cups ketchup #¼ cup vinegar #¼ cup olive oil "
36,Native American Galette,22740,This is a heavy bread common among the Ojibwa/Chippewa of the Turtle Mountain Band of Chippewa. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F7079778.jpg,12,184.3,15,4.5,33.4,1.1,1.5,2.9,1.7,0.0075,0.0891,0.002,0.0128,0.0911,0.30469999999999997,4 cups all-purpose flour #1 teaspoon salt #1 tablespoon baking powder #2 tablespoons butter #1 ½ cups milk 
37,Fresh Spring Rolls,22741,These little veggie and shrimp filled wraps are a real hit at parties! Serve them with a spicy dipping sauce. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F854996.jpg,20,25.4,26,3.6,3.9,0.2,0.2,0.3,0.1,0.0111,0.0073,0.0002,0.0038,0.0329,0.0295,"1 cup finely shredded cabbage #1 (6.5 ounce) can shrimp, rinsed and drained #⅓ cup sweet and sour sauce #⅓ cup minced celery #¼ cup shredded carrots #20 rice wrappers (6.5 inch diameter) "
38,Vegan Corn Muffins,22742,"A small, fast batch of muffins that's the perfect size for a couple. Crisp outside, moist inside with a light texture. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F28527.jpg,6,182.2,54,4.1,31.3,1.2,4.6,5.1,0.8,0.0,0.0702,0.0016,0.0111,0.0469,0.3177,1 ½ teaspoons egg replacer (dry) #2 tablespoons water #1 cup yellow cornmeal #½ cup all-purpose flour #2 teaspoons baking powder #2 tablespoons white sugar #2 tablespoons vegetable oil #1 cup water #½ teaspoon salt 
39,Butterscotch Sauce,22743,It's a butterscotch sauce! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1499383.jpg,8,168.1,17,4.0,28.5,0.0,21.5,6.4,3.8,0.0385,0.0222,0.0002,0.0028,0.0347,0.0634,"1 egg, lightly beaten #⅔ cup brown sugar #⅓ cup light corn syrup #¼ cup water #¼ cup butter "
40,Easy Fresh Peach Cobbler,22744,Very easy and very good. ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F61575.jpg,5,511.8,65,4.5,81.1,0.7,67.1,20.3,12.2,0.086,0.0613,0.0013,0.0107,0.0809,0.319,"5 fresh peaches - peeled, pitted, and sliced #5 slices white bread, crusts trimmed #1 ½ cups white sugar #2 tablespoons all-purpose flour #1 egg, lightly beaten #½ cup butter, melted "
41,Libby's® White Chip Pumpkin Spice Cake,22745,Adorn your table with this stunning dessert sure to please both friends and family! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F975756.jpg,18,297.5,27,4.4,35.3,1.3,26.4,14.7,7.4,0.0347,0.08209999999999999,0.0008,0.0040999999999999995,0.0851,0.2454,1 (18.25 ounce) package spice cake mix #3 large eggs eggs #1 cup LIBBY'S® 100% Pure Pumpkin #⅔ cup NESTLE® CARNATION® Evaporated Milk #⅓ cup vegetable oil #1 cup NESTLE® TOLL HOUSE® Premier White Morsels #3 tablespoons NESTLE® CARNATION® Evaporated Milk #1 cup NESTLE® TOLL HOUSE® Premier White Morsels #½ teaspoon ground cinnamon 
42,Cheese Cake Cups,22746,"Very easy recipe that can be made with kids. Top with chocolate chips or cherry pie filling, if you like. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F14090.jpg,16,172.1,322,4.7,14.5,0.1,9.5,11.5,6.6,0.054,0.0273,0.0006,0.0032,0.0487,0.11,"16 vanilla wafer cookies #2 (8 ounce) packages cream cheese, softened #¾ cup white sugar #2 eggs #1 teaspoon vanilla extract "
43,Libby's® Pumpkin Apple Butter,22747,Take the chill off a winter day or delight in a sunny morning! Pumpkin Apple Butter on flaky buttermilk biscuits makes the perfect combination! ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F984524.jpg,24,31.4,5,4.4,7.9,0.9,6.8,0.1,0.0,0.0,0.008199999999999999,0.0002,0.0011,0.0249,0.0024,"1 (15 ounce) can LIBBY'S® 100% Pure Pumpkin #1 medium apple, peeled and grated #1 cup apple juice #½ cup packed brown sugar #¾ teaspoon pumpkin pie spice "
44,Pepper and Olive Pasta Sauce,22748,"This dish is different than the typical red sauce pasta dish. It's light, but not wimpy. You can use any color of pepper in this sauce. ",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fimages.media-allrecipes.com%2Fuserphotos%2F1025206.jpg,4,540.9,20,4.4,27.0,4.4,12.0,42.2,5.6,0.0,0.09090000000000001,0.0024,0.024,0.8245,1.8433,"½ cup olive oil #4 cloves garlic, minced #5 green bell peppers, cut into 1/4 inch strips #8 ounces kalamata olives #½ teaspoon crushed red pepper #1 cup white wine #32 ounces tomato-vegetable juice cocktail #1 teaspoon dried basil leaves #½ teaspoon dried oregano #1 pinch white sugar # salt and pepper to taste #1 tablespoon chopped fresh parsley "
45,The Best Banana Pudding,22749,The best no bake banana pudding you will ever find (or so I've been told by many). ,https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2F607dd1b808c985db6cd65c30f560f5c4%2F1650176121434F0B29-8648-4B9C-8825-1B0D81588562.jpeg,20,328.9,760,4.7,56.9,2.6,29.1,9.6,5.4,0.0086,0.09490000000000001,0.0008,0.0329,0.4308,0.2052,"1 (5 ounce) package instant vanilla pudding mix #2 cups cold milk #1 (14 ounce) can sweetened condensed milk #1 tablespoon vanilla extract #1 (12 ounce) container frozen whipped topping, thawed #1 (16 ounce) package vanilla wafers #14 bananas, sliced "
