,name,id,calories,sugars,fat,saturated fat,sodium
0,Special Frosted Applesauce Cake,8400,565,87.3,14.6,5.5,0.173
1,Applesauce Fruitcake,8401,625,52.0,28.6,5.6,0.2707
2,Aunt Dee Dee's Apple Coffee Cake,8402,210,15.1,7.2,3.8,0.2223
3,Cupcake Graveyard,8403,312,36.9,12.4,3.4,0.284
4,Great Pumpkin Dessert,8404,261,20.1,14.9,5.4,0.2509
5,Franklin Nut Cake,8405,719,41.3,45.6,18.8,0.30689999999999995
6,Pineapple Upside-Down Cake III,8406,251,24.1,11.0,3.5,0.12409999999999999
7,Sea Foam Frosting,8407,108,26.8,0.0,0.0,0.017
8,Barm Brack,8408,220,32.1,0.8,0.2,0.2325
9,White Chocolate Mocha Frosting,8409,145,21.7,6.4,4.0,0.0427
10,Yum Yum Cake I,8410,270,24.8,12.9,6.1,0.2932
11,Fruit Filled Cheesecake,8411,366,17.2,22.9,13.9,0.1814
12,Pie Snacking Cake,8412,195,12.6,9.9,1.4,0.1665
13,Dinette Cake,8413,233,20.9,7.8,2.1,0.22790000000000002
14,Bee Lian's Rich Orange Cake,8414,227,17.9,11.4,6.9,0.26330000000000003
15,Pineapple Upside-Down Cake IV,8415,268,28.1,10.5,3.5,0.1886
16,Poppy Seed Bundt Cake I,8416,410,34.9,18.7,10.5,0.35669999999999996
17,Chocolate Icing,8417,157,28.5,4.8,3.0,0.037399999999999996
18,Washington Apple Cake,8418,317,28.9,17.5,4.5,0.1449
19,Easy Sour Cream Cheesecake,8419,324,21.0,21.2,11.6,0.1999
20,Chocolate Zucchini Cake II,8420,224,18.9,11.2,4.5,0.09309999999999999
21,Chocolate Decadence Cake II,8421,507,36.0,33.4,20.2,0.1407
22,Apple Cake in a Jar,8422,371,39.6,13.3,2.9,0.3943
23,Pineapple Meringue Cake,8423,163,12.9,9.3,4.6,0.09559999999999999
24,Beer Cake I,8424,290,24.9,11.3,1.9,0.4249
25,My Mom's Apple Sauce Cake,8425,312,42.9,9.6,3.4,0.26180000000000003
26,Special Chocolate Cake II,8426,153,13.1,6.3,3.8,0.1458
27,Blueberry Muffins II,8427,182,18.9,5.9,3.5,0.16469999999999999
28,Homemade Angel Food Cake,8428,159,26.0,0.1,0.0,0.0718
29,Pineapple Upside-Down Cake V,8429,322,34.7,9.8,4.0,0.3237
30,Cream Puff Cake,8430,216,16.0,12.4,8.3,0.26589999999999997
31,Creamy Whipped Frosting,8431,137,8.4,11.5,5.1,0.046200000000000005
32,Orange Rice Cake,8432,319,24.1,16.1,9.5,0.1422
33,Pumpkin Roll with Toffee Cream Filling and Caramel Sauce,8433,429,16.6,17.7,9.9,0.3358
34,Nannie's Hot Milk Sponge Cake,8434,207,29.6,1.9,0.7,0.09720000000000001
35,Snow Tunnel Cake,8435,253,34.1,6.7,5.6,0.4452
36,Shiny Chocolate Glaze,8436,531,26.7,41.9,26.2,0.0092
37,Sherry Bundt Cake,8437,412,33.4,20.6,3.2,0.514
38,Darling Husbands' Cake,8438,284,26.9,9.5,3.9,0.3994
39,Pineapple Upside-Down Cake VI,8439,246,29.9,6.1,3.4,0.1422
40,One Egg Lemon Pound Cake,8440,272,21.3,10.4,6.3,0.413
41,Chocolate Torte,8441,181,16.4,8.8,5.2,0.1968
42,Lemon Poke Cake I,8442,257,24.5,12.0,1.8,0.2078
43,Aunt Blanche's Blueberry Muffins,8443,252,23.2,9.0,5.3,0.2491
44,Black Forest Cake II,8444,693,70.2,33.6,17.4,0.4683
45,English Trifle,8445,633,62.8,24.0,8.6,0.5372
46,Chocolate Cavity Maker Cake,8446,528,46.3,26.4,12.2,0.4985
47,Chocolate Hazelnut Cake,8447,201,12.3,13.9,6.8,0.15730000000000002
48,Poppy Seed Cake III,8448,420,32.0,20.7,4.0,0.18009999999999998
49,Strawberry Muffins,8449,233,14.3,8.2,0.9,0.283
50,Mom's Pineapple-Carrot Cake,8450,717,62.4,38.0,6.8,0.5435
51,Chocolate Mousse Cake II,8451,706,44.9,48.6,23.6,0.1606
52,White Velvet Cake II,8452,422,40.2,23.8,12.8,0.273
53,Mazarin Cake I,8453,357,0.8,26.8,12.9,0.07859999999999999
54,Apple Cake V,8454,706,60.2,38.7,9.0,0.38110000000000005
55,Amaretto Cream Cake,8455,333,35.4,12.1,5.0,0.2195
56,Fuzzy Navel Cake I,8456,594,64.7,25.5,3.4,0.4305
57,Sweet Potato Pound Cake,8457,409,39.6,14.9,8.9,0.2805
58,Pumpkin Cream Cheese Muffins,8458,304,28.8,12.2,4.9,0.2258
59,Pumpkin Roll II,8459,203,20.4,9.8,4.6,0.1689
60,Gingerbread III,8460,196,12.1,9.1,2.3,0.1825
61,Pineapple Macadamia Nut Cake,8461,467,45.6,17.5,4.9,0.42969999999999997
62,Strawberry Shortcut Cake,8462,186,23.0,5.2,1.4,0.1393
63,Beer Cake II,8463,386,39.6,18.1,9.3,0.295
64,Kayla's Southern Pecan Mist Cake,8464,292,28.4,16.7,2.5,0.1377
65,Cool Whipped Frosting,8465,121,13.7,6.2,5.2,0.1569
66,Coconut Lamb Cake,8466,196,28.6,4.8,1.7,0.2291
67,Moist German Chocolate Cake,8467,142,15.2,4.8,2.8,0.0856
68,Easy Pumpkin Cake,8468,478,30.0,28.1,3.8,0.5206000000000001
69,Apple Cheesecake with Caramel Sauce,8469,381,15.5,23.7,9.9,0.2676
70,Noel Fruitcake,8470,665,70.6,26.2,5.8,0.2388
71,Ricotta Cake,8471,182,15.8,6.3,2.5,0.2005
72,Chocolate Bundt Cake,8472,568,51.3,27.2,13.1,0.2651
73,Cream Cheese Frosting III,8473,292,16.0,25.3,5.0,0.30319999999999997
74,Orange Date Nut Cake,8474,676,76.0,27.3,10.2,0.5097
75,Best Ever Butter Cream Frosting,8475,140,11.6,10.4,6.6,0.0799
76,Lazy Dazy Cake I,8476,204,27.4,5.9,3.7,0.0963
77,Old Fashioned Red Devil's Food Cake,8477,251,29.1,10.0,2.6,0.19669999999999999
78,Nutty Cream Cheese Frosting,8478,264,33.1,14.0,5.7,0.0663
79,Caramel Cake II,8479,185,15.0,6.7,3.9,0.16219999999999998
80,Something Different Pound Cake,8480,545,58.6,23.4,11.3,0.2326
81,Gail's Raisin Cake,8481,264,24.3,11.1,5.2,0.3574
82,One - Two - Three - Four Cake III,8482,144,11.5,6.5,1.7,0.065
83,Toll House Crumbcake II,8483,589,52.6,32.9,18.0,0.3467
84,Chocolate Sauerkraut Cake II,8484,168,16.5,6.1,3.7,0.2
85,Caramel Cake with Caramel Nut Frosting,8485,264,30.2,10.6,5.0,0.1464
86,Caroline's Chocolate Fudge Frosting,8486,258,37.8,11.7,7.3,0.0628
87,Raspberry Cup Cakes,8487,227,21.7,12.8,7.3,0.1238
88,Hungarian Flourless Hazelnut Cake,8488,399,11.9,35.0,11.3,0.128
89,Chocolate Praline Layer Cake,8489,295,19.7,20.3,9.0,0.2045
90,Classic Tiramisu,8490,568,24.7,31.8,17.0,0.11270000000000001
91,Banana Cake VII,8491,116,10.2,4.4,2.6,0.1296
92,White Chocolate Amaretto Cake,8492,681,69.2,31.0,8.6,0.4569
93,Chicken With Mushrooms,8493,454,3.5,19.8,10.0,1.1079
94,Jamaican Jerked Chicken,8494,247,1.6,12.2,3.4,0.3246
95,Chicken Cordon Bleu,8495,419,1.4,19.4,10.0,0.9316
96,Busy Day Chicken,8496,375,12.2,17.5,4.8,0.6292000000000001
97,Swiss Chicken Casserole I,8497,568,4.2,29.1,16.4,1.1708
98,Tangy Chicken Breasts,8498,676,8.5,57.4,7.8,0.717
99,Basic Chicken Salad,8499,779,2.2,63.1,9.0,0.403
