,name,id,calories,sugars,fat,saturated fat,sodium
0,Lemon Poppy Seed Dessert Cake,25600,655,61.9,31.4,9.9,0.606
1,Mango and Mixed Fruit Cake,25601,173,0.2,0.8,0.2,0.039299999999999995
2,Marble Cake II,25602,398,44.4,14.2,3.7,0.1308
3,Mars™ Bar Cake,25603,275,20.9,16.6,10.1,0.0409
4,Mary's Cheesecake,25604,525,26.4,39.7,21.0,0.3529
5,Mimi's 300 Dollar Chocolate Cake,25605,618,70.6,28.8,13.5,0.1358
6,Mazarin Cake II,25606,314,12.4,17.4,8.1,0.0963
7,Moist Yellow Cake,25607,240,22.2,8.7,5.2,0.2553
8,Mom's Pound Cake,25608,455,31.1,25.2,15.2,0.227
9,My Mom's Chocolate Cake,25609,294,23.7,13.0,3.6,0.3073
10,My Pound Cake,25610,528,38.5,30.9,18.9,0.2555
11,Nada's Baba Cake,25611,208,25.2,5.3,1.1,0.2221
12,No Fail Pound Cake,25612,313,26.6,13.5,6.4,0.274
13,Old Fashioned Pound Cake II,25613,454,38.4,21.7,5.6,0.1785
14,Old Fashioned Apple Cake,25614,512,41.0,28.7,7.4,0.3291
15,Texas Sheet Cake VI,25615,710,75.3,35.8,18.5,0.3982
16,Quick Pour Chocolate Fondant,25616,217,46.8,2.8,1.7,0.0033
17,Date Cake,25617,366,27.5,16.7,8.5,0.2525
18,Sherry's Chocolate Cake,25618,397,34.7,17.9,3.8,0.32830000000000004
19,Snow Peak Frosting,25619,102,9.3,0.0,0.0,0.0351
20,Sour Cream Coffee Cake IV,25620,428,31.5,20.4,7.4,0.381
21,Sour Cream Streusel Coffee Cake,25621,397,42.7,14.1,7.8,0.1692
22,Lemon Custard Filling,25622,70,8.5,2.7,1.5,0.0637
23,Orange Cream Frosting,25623,223,37.0,7.7,4.9,0.0571
24,Peanut Butter and Chocolate Cake II,25624,718,72.5,36.7,7.1,0.44589999999999996
25,Rhubarb Cake III,25625,402,40.4,15.7,8.7,0.3281
26,Rhubarb Cheesecake,25626,388,23.5,25.7,15.9,0.18830000000000002
27,Rhubarb Cake IV,25627,270,22.4,13.3,6.2,0.1399
28,Rhubarb Spice Cake with Lemon Sauce,25628,351,51.1,6.8,4.0,0.3399
29,Rhubarb Upside Down Cake II,25629,327,51.1,6.6,1.9,0.3371
30,Rocky Road Cake,25630,502,59.7,18.8,5.0,0.37989999999999996
31,Root Beer Float Cake II,25631,264,28.7,10.0,1.7,0.29919999999999997
32,Ruby Cake,25632,528,52.2,19.9,6.4,0.4325
33,Rum and Chocolate Cheesecake,25633,387,9.7,27.4,3.8,0.13140000000000002
34,Southern-Style Chocolate Pound Cake,25634,283,25.6,13.6,6.5,0.0814
35,Spice Cake II,25635,259,28.0,7.3,1.7,0.186
36,Strawberry Cake and Frosting II,25636,722,80.3,37.6,7.6,0.4525
37,Strawberry Dream Cake II,25637,786,70.9,48.1,16.2,0.4756
38,Super Delicate Chocolate Buttercream,25638,303,12.6,27.9,12.4,0.085
39,Tiramisu Layer Cake,25639,465,34.4,28.9,15.0,0.3088
40,Tracy's Favorite Three Hole Cake,25640,274,25.2,9.8,1.7,0.1586
41,Tunnel of Fudge Cake IV,25641,544,43.9,32.0,5.4,0.259
42,White Chocolate Raspberry Cheesecake,25642,412,29.0,28.3,16.9,0.2258
43,Meatloaf with Italian Sausage,25643,640,2.1,50.1,19.2,0.6371
44,"Ham, Potato and Broccoli Casserole",25644,502,5.5,31.2,10.0,1.6257000000000001
45,Turkey Jambalaya,25645,401,6.0,10.7,3.3,1.3184
46,One Dish Jambalaya,25646,648,5.2,16.6,4.9,1.4824000000000002
47,Apricot Balls,25647,210,28.7,9.0,7.6,0.0295
48,Caramel-Glazed Flan,25648,327,59.3,3.7,2.2,0.1138
49,Almond Leche Flan,25649,260,39.3,8.4,4.3,0.0783
50,Cheese Filling For Pastries,25650,116,5.5,8.8,5.5,0.0708
51,A-1 Chicken Soup,25651,119,1.0,3.9,0.8,0.24130000000000001
52,Cozy Cottage Beef Stew Soup,25652,293,4.4,8.4,3.2,0.8135
53,Prosciutto Fave Minestrone alla Riso,25653,283,3.5,14.4,3.4,0.5045
54,Cheeseburger Soup III,25654,429,7.1,24.6,12.9,1.2565
55,Creole Onion Soup,25655,465,5.1,18.5,10.9,1.4864000000000002
56,Turkey Noodle Soup Mix,25656,33,0.4,0.3,0.0,0.0156
57,Curry Pumpkin Soup,25657,162,6.6,9.1,5.3,0.7596
58,Polish Sausage Soup,25658,780,11.3,41.8,14.1,1.459
59,Onion and Gruyere Soup,25659,450,9.0,26.5,15.8,0.5431
60,Beer Soup (Biersuppe),25660,493,2.2,22.2,13.2,0.5546
61,Texas Taco Soup,25661,605,5.9,20.9,7.7,0.8847
62,Cream of Mushroom Soup III,25662,208,1.9,17.4,10.5,0.9547
63,Awesome Crab Soup,25663,516,6.3,33.6,19.7,1.4664000000000001
64,Cheese Soup V,25664,249,4.7,17.5,10.9,0.2762
65,Baked Potato Soup V,25665,440,7.6,27.2,16.6,0.7217
66,Creamy Slow Cooker Potato Cheese Soup,25666,169,2.4,5.2,3.2,0.32030000000000003
67,Cajun Crab Soup,25667,420,0.9,34.6,21.2,0.6357999999999999
68,Stracciatella II,25668,255,3.9,11.5,3.7,1.0484
69,Texas Deer Chili,25669,291,1.4,7.3,1.8,0.8158
70,Easy Tortellini Soup,25670,218,4.7,6.2,2.4,0.4234
71,No Stir Fish Stew,25671,278,3.8,12.1,3.7,0.48169999999999996
72,Zucchini Stew,25672,442,3.3,19.0,7.4,0.2056
73,Sasser Family Oven Stew,25673,316,8.9,9.4,3.7,0.644
74,Mountain Man Stew,25674,916,13.8,57.5,31.0,1.515
75,Rocky Mountain Stew,25675,281,5.0,11.4,3.8,0.9198999999999999
76,Slow Cooker Kielbasa Stew,25676,495,8.6,33.3,11.8,1.7893
77,Kielbasa Stew,25677,297,3.6,24.8,9.5,1.5166
78,Beef Stew VI,25678,401,2.9,21.2,7.4,0.4363
79,"Beef, Bean and Barley Stew",25679,306,2.6,11.3,4.4,0.421
80,Hearty Cabbage Soup,25680,167,8.5,7.2,2.2,0.2076
81,Creamy Homemade Chicken Stew,25681,562,18.4,14.3,4.5,0.8345
82,Microwave Sausage and Clam Soup,25682,635,8.0,33.5,9.0,1.6685999999999999
