,name,id,calories,sugars,fat,saturated fat,sodium
0,Crispy Cheese Twists,6663,121,0.2,8.3,2.3,0.0787
1,"Basil, Roasted Peppers and Monterey Jack Cornbread",6664,314,7.2,15.4,8.5,0.6237
2,Mom's Yeast Rolls,6665,104,2.0,3.0,0.6,0.16340000000000002
3,Sweet Potato Bread I,6666,303,26.4,13.5,1.8,0.1714
4,Cornish Splits,6667,198,3.0,3.7,2.1,0.09770000000000001
5,Orange Buns,6668,141,4.7,2.5,1.3,0.0974
6,Jalapeno Cheese Bread,6669,214,3.6,7.2,3.5,0.2109
7,Dee's Health Bread,6670,94,1.8,2.2,0.3,0.1325
8,Oatmeal Bread I,6671,68,3.1,3.1,0.5,0.0854
9,Strawberry Bread I,6672,551,38.3,31.5,4.1,0.32289999999999996
10,Sun Dried Tomato and Asiago Cheese Bread,6673,165,3.0,3.8,0.8,0.2385
11,Hawaiian Sweet Bread,6674,150,4.8,3.8,0.7,0.1653
12,The Best Corn Bread You'll Ever Eat,6675,328,2.9,15.9,5.4,0.7721
13,No Knead Refrigerator Rolls,6676,82,2.1,1.4,0.3,0.0992
14,Sourdough Starter I,6677,51,9.4,0.1,0.0,0.0033
15,Sourdough Bread I,6678,234,5.4,6.3,0.8,0.17809999999999998
16,Pumpkin Bread I,6680,202,26.8,2.7,0.5,0.2671
17,Sy's Challah,6681,158,2.3,3.6,0.6,0.3033
18,Onion Bread I,6682,151,2.7,2.1,0.5,0.3703
19,Grandma VanDoren's White Bread,6683,137,2.9,2.1,0.3,0.1955
20,Italian Bread I,6684,203,4.2,8.2,3.2,0.31710000000000005
21,Sunday Dinner Rolls,6685,105,3.2,3.9,0.6,0.0775
22,Banana Wheat Bread,6686,232,15.4,9.7,1.3,0.3125
23,Banana Bread,6687,145,15.3,3.7,2.1,0.181
24,Candied Fruit Bread,6688,482,36.4,15.0,5.3,0.6382000000000001
25,Nut and Fruit Bread,6689,272,20.1,9.3,2.5,0.347
26,Mother's Banana Bread,6690,216,13.6,9.4,3.8,0.253
27,Pumpernickel Bread I,6691,196,4.4,3.2,0.8,0.21059999999999998
28,Sun Dried Tomato Focaccia,6692,205,10.5,14.7,4.4,1.0026
29,Buttermilk Bread I,6693,80,3.6,1.9,0.4,0.2425
30,Michell Jenny's Challah,6694,177,4.8,4.1,2.2,0.2652
31,Potato Bread I,6695,173,3.6,2.8,0.5,0.2371
32,Cinnamon Cranraisin Bread,6696,150,7.1,1.6,0.3,0.22119999999999998
33,Delicious Pumpkin Bread,6697,275,25.9,11.9,1.7,0.3115
34,Mom's Zucchini Bread,6698,255,19.2,13.1,1.7,0.17980000000000002
35,Molasses-Oat Bran Bread,6699,134,4.3,2.5,1.1,0.0933
