,name,id,calories,sugars,fat,saturated fat,sodium
41,Cinnamon Chip Apple Cookies,25841,104,8.3,4.8,2.9,0.0819
42,Real N'awlins Muffuletta,25842,987,1.8,62.8,19.3,3.4649
43,Hasenpfeffer (Rabbit Stew),25843,767,3.7,33.3,10.8,0.8939
44,Cosmopolitan Martini,25844,115,2.4,0.0,0.0,0.0013
45,Cosmopolitan,25845,174,11.4,0.1,0.0,0.0025
46,Creamy Orange Glorious,25846,259,22.0,17.7,11.0,0.0224
47,Iced Mocha Fusion Shake,25847,260,47.9,4.0,2.4,0.082
48,Chocolate Banana Peanut Butter Shake,25848,366,33.9,13.7,4.5,0.2082
49,Eggnog Blend,25849,608,32.3,39.6,24.6,0.0989
50,Cape Sunrise,25850,117,19.3,0.0,0.0,0.0183
51,Cape Breeze,25851,141,9.6,0.1,0.0,0.013900000000000001
52,Peppermint Patty II,25852,267,28.9,0.2,0.1,0.0068
53,New Year's Champagne Punch,25853,104,14.0,0.5,0.2,0.0173
54,Eggless Eggnog,25854,108,10.6,3.9,2.5,0.1093
55,Cough Syrup,25855,191,0.0,0.2,0.0,0.0026
56,Paralyzers,25856,233,17.0,2.5,1.6,0.0531
57,Very Easy Shrimp Dip,25857,134,2.9,10.2,6.2,0.36110000000000003
58,Baked Cheesy Potatoes,25858,476,3.8,44.8,12.3,0.9308
59,Jumbo Shrimp and Asparagus,25859,107,3.3,5.2,0.8,0.5376000000000001
60,Tuna Casserole III,25860,465,2.3,27.5,7.5,1.2078
61,Ann's Shrimp Etouffee,25861,205,0.9,11.0,5.9,0.328
62,Bunch's Crab Casserole,25862,684,2.7,58.1,19.5,0.8372999999999999
63,Lobster Casserole,25863,473,2.3,33.2,19.9,0.5602
64,Crawfish Thermidor,25864,298,6.3,15.3,9.0,0.5105
65,Mushroom Tuna Noodle Casserole,25865,414,8.6,7.5,2.0,0.6088
66,Wrapped Salmon,25866,574,0.1,35.1,17.2,0.7914
67,Shrimp Verde,25867,215,0.3,11.3,2.7,0.4118
68,Shrimp de Jonghe II,25868,516,2.1,35.8,20.9,1.1142
69,Deb's Scallops Florentine,25869,376,1.0,26.6,16.0,0.9708
70,Daddy's Shrimp Toast,25870,454,5.5,18.5,2.6,1.7325
71,Grilled Fish Steaks,25871,554,0.2,43.7,5.6,1.2592999999999999
72,Salmon with Pecan Honey Glaze,25872,1069,70.8,80.3,28.0,0.3018
73,Seviche,25873,227,5.2,15.2,2.4,0.43589999999999995
74,Shrimp Scampi Bake,25874,420,0.1,32.8,19.4,0.6812
75,Shrimp and Crabmeat Loaf,25875,379,2.0,17.1,4.9,0.7604
76,Succulent Salmon Wraps,25876,613,3.2,29.7,9.4,0.9295
77,Shrimp Versailles,25877,628,1.8,44.2,20.3,0.8142999999999999
78,Shrimp and Crab Stuffed Flounder,25878,376,2.5,14.6,5.5,1.1148
79,Ann's Neptune's Delight,25879,668,0.3,52.4,28.6,0.7699
80,Chewy Drizzled Cinnamon Chips Cookies,25880,107,8.3,5.6,2.8,0.0864
81,Basic Curry Sauce,25881,25,0.6,1.6,0.3,0.043
82,Beef and Mushroom Stuffed Peppers,25882,600,4.5,42.6,17.2,1.2808
83,Beefy Oven Packets,25883,522,10.9,32.9,17.0,2.1909
84,"Spinach, Sausage and Cheese Bake",25884,322,2.5,20.2,9.3,1.1594
85,Lamb Ribs with Honey and Wine,25885,508,5.5,36.8,15.1,1.0771
86,Steak Diane,25886,543,0.5,43.6,14.9,0.2303
87,Horseradish Sauce,25887,20,1.4,0.2,0.0,0.033100000000000004
88,Baked Spaghetti Corn,25888,323,5.4,15.0,5.5,0.6466000000000001
89,Sauteed Portobellos and Spinach,25889,146,1.6,11.0,6.6,0.35869999999999996
90,Potato Spinach Casserole,25890,430,2.9,17.0,10.5,0.7663
91,Garlic Potatoes Gratin,25891,394,2.5,26.9,16.8,0.5239
92,Quick and Easy Spinach Casserole,25892,381,1.4,30.6,12.9,0.7484
93,Baked Zesty Carrots,25893,326,5.0,30.6,8.7,0.5755
94,Slow Cooker Creamed Corn,25894,193,3.0,15.0,9.2,0.1139
95,Slow Cooker Mashed Potatoes,25895,470,3.5,27.7,17.2,0.7029
96,Good Good Green Beans,25896,265,19.6,18.2,2.8,0.4643
97,One Bowl Rice,25897,325,1.1,14.3,2.3,0.8446
98,Saundra's Hot Sauce,25898,9,0.4,0.1,0.0,0.18159999999999998
99,Creamed Carrot Strips,25899,95,5.0,4.7,2.8,0.6862999999999999
