,name,id,calories,sugars,fat,saturated fat,sodium
0,Stuffed Peppers Italian Style,32001,246,4.4,8.3,1.4,0.9087999999999999
1,Breaded Turkey Breasts,32003,428,4.5,21.4,5.0,0.36169999999999997
2,Cally's Omelet,32007,511,10.5,29.5,13.8,0.2842
3,Filipino Lumpia,32010,550,1.3,30.6,8.0,0.060399999999999995
4,Pizza Sauce and Dough,32013,84,5.6,3.8,0.6,0.5192
5,Green Curry Lamb Balls,32026,348,0.8,31.4,18.7,0.2489
6,Bean-Hole Beans,32033,390,15.5,16.1,6.6,0.2506
7,Rabbit with Mustard,32049,570,7.6,29.7,7.5,0.3469
8,Stir-Fried Vegetables with Chicken or Pork,32057,192,5.3,8.0,1.3,1.1747
9,Divine Casserole,32065,748,6.3,50.5,28.5,0.7681
10,Rosemary Mushroom Goose Breast,32069,1347,5.5,75.4,18.0,0.2626
11,Zucchini Parmigiana,32070,238,7.3,9.2,5.3,1.0149
12,Bulgur Pilaf with Lamb,32073,509,8.5,20.5,10.8,0.1367
13,Easy Slow Cooker Venison Stew,32081,278,3.5,8.2,2.6,0.7936
14,BBQ Chicken Pizza II,32086,493,11.3,16.0,7.8,1.093
15,Awesome Grilled Cheese Sandwiches,32089,293,2.3,16.2,9.6,0.5529
16,Cheesy Broccoli Bake,32099,589,9.5,37.8,14.5,1.559
