,name,id,calories,sugars,fat,saturated fat,sodium
0,Grandpa McAndrew's Irish Soda Bread,34900,255,10.2,4.0,0.9,0.1525
1,Fried Rice with Cilantro,34911,634,4.6,17.3,3.1,0.5624
2,Shrimp Red Thai Curry,34912,442,0.7,46.8,37.5,0.5062
3,Creamy Mushroom Peas,34913,303,5.2,24.7,15.3,0.2929
4,Almond Carrots,34915,145,11.3,9.3,1.5,0.0444
5,Artichoke Bites III,34926,57,0.1,4.4,2.3,0.1371
6,Pepperoncini Beef,34929,998,5.2,52.7,23.7,2.5501
7,Cheesy Italian Tortellini,34942,468,10.3,24.1,10.9,1.1856
8,Asparagus with Parmesan Crust,34946,93,4.4,5.6,1.7,0.1145
9,Fresh Sardines Naples Style,34953,1011,0.7,72.2,5.6,0.004900000000000001
10,Easy Barbeque Chicken,34957,584,1.2,43.4,11.2,0.15969999999999998
11,Penne Russo a la Vodka,34972,866,9.4,36.4,19.7,0.9297000000000001
12,Reshmi Kebab (Silken Kebabs),34974,293,0.7,15.6,8.1,0.1149
