,name,id,calories,sugars,fat,saturated fat,sodium
0,Chocolate Pudding Cake IV,26000,384,22.9,25.8,8.7,0.3984
1,Chocolate Sheet Cake II,26001,189,17.0,9.2,3.5,0.0915
2,Chocolate Sheet Cake III,26002,281,26.3,14.5,3.0,0.2384
3,Simple Chocolate Strawberry Shortcake,26003,249,17.9,14.2,8.6,0.231
4,Chocolate Walnut Cake,26004,341,26.4,17.6,5.5,0.09809999999999999
5,Chocolate Zucchini Cake IV,26005,274,25.6,10.8,4.8,0.37760000000000005
6,Chocolatissimo,26006,318,24.6,22.8,13.2,0.0416
7,Cinnamon Coffee Cake III,26007,229,19.3,10.2,3.7,0.1673
8,Cinnamon Coffee Frosting,26008,146,23.3,5.9,3.7,0.0432
9,Cinnamon Pudding Cake,26009,327,49.7,5.7,1.8,0.1884
10,Citrus Cheesecake,26010,556,44.4,33.0,20.2,0.2636
11,Clara's White German Chocolate Cake,26011,546,42.7,28.5,14.4,0.305
12,Coconut Chocolate Cake II,26013,425,43.5,18.9,10.0,0.42610000000000003
13,Coconut Pecan Frosting II,26014,280,22.6,19.5,9.2,0.1051
14,Cold Oven Pound Cake,26015,410,38.5,19.1,4.1,0.15130000000000002
15,Cranberry Upside-Down Coffee Cake,26016,355,25.1,21.1,11.2,0.31489999999999996
16,Cream Cheese Coffee Cake II,26017,274,15.7,15.9,8.4,0.2672
17,Cream Filled Cupcakes,26018,196,18.4,9.4,2.4,0.1514
18,Creamy Chocolate Frosting,26019,179,28.9,6.7,4.2,0.0492
19,Creamy Cream Cheese Frosting,26020,155,22.2,7.2,5.6,0.0258
20,Creme de Menthe Cake II,26021,335,24.1,15.8,5.4,0.3246
21,Crumb Cake II,26023,306,26.6,12.7,7.7,0.2808
22,Cupcake Surprise,26024,194,15.8,10.3,4.8,0.21830000000000002
23,Elizabeth's Extreme Chocolate Lover's Cake,26027,759,64.7,40.7,24.7,0.3217
24,Fresh Grapefruit Cake,26028,358,30.1,11.7,7.0,0.26330000000000003
25,Grandmother's Cheesecake,26030,475,26.2,34.0,20.7,0.233
26,Lemon Poppy Seed Bundt Cake,26033,249,19.1,12.9,3.0,0.3365
27,Oatmeal Praline Cake,26034,586,67.0,23.0,11.8,0.2261
28,Ortega® Spicy Chocolate Jalapeno Cake,26035,635,64.1,31.0,15.1,0.4099
29,Peach Kuchen,26036,170,14.4,8.0,1.4,0.1598
30,Peaches and Cream Cake,26037,436,55.7,16.1,7.3,0.3658
31,Peanut Butter and Chocolate Cake I,26038,531,37.9,30.8,14.5,0.2437
32,Peanut Butter and Jelly Cheesecake,26039,276,22.3,15.9,8.2,0.1734
33,Peanut Butter Cake IV,26040,870,97.7,39.3,7.7,0.5054
34,Peanut Butter Cake V,26041,282,21.9,12.2,4.9,0.2331
35,Peanut Butter Cake VI,26042,386,34.8,18.3,5.0,0.2695
36,Pear Preserves Cake,26043,721,93.1,27.3,14.1,0.2739
37,Pecan Pie Cake III,26044,619,41.8,34.4,10.5,0.2504
38,Pennsylvania Dutch Pound Cake,26045,334,28.4,13.2,7.9,0.1272
39,Pina Colada Cake IV,26046,473,48.7,22.8,16.0,0.5518
40,Pineapple Cheesecake Squares,26047,359,19.6,22.5,13.1,0.1499
41,Pineapple Filling,26048,54,8.5,1.1,0.6,0.028
42,Pineapple Sheet Cake II,26049,185,30.2,0.8,0.2,0.1668
43,Pink Azalea Cake,26050,342,26.2,14.6,3.6,0.2651
44,Plain Egg Less Cake,26052,260,14.8,13.9,8.7,0.237
45,Plum Custard Kuchen,26053,285,17.2,17.7,10.7,0.1348
46,Pooter's Wine Cake,26055,291,20.7,15.3,2.6,0.42319999999999997
47,Poppy Seed Bundt Cake III,26056,246,18.7,12.3,2.1,0.3158
48,Pound Cake III,26057,423,38.7,20.1,9.6,0.1708
49,Praline Cake,26058,380,36.8,18.0,6.2,0.3485
50,Preacher's Delight,26059,397,51.0,16.7,11.8,0.2592
51,Pumpkin Dump Cake,26060,434,42.1,20.1,9.1,0.6581
52,Pumpkin Spice Cake I,26061,384,30.1,19.5,4.5,0.38
53,Pumpkin Spice Cake II,26062,359,21.5,23.6,3.5,0.3727
54,Rich and Creamy Cheesecake Squares,26064,397,41.2,19.1,5.9,0.2719
55,Upside-Down Coffee Cake,26067,418,46.1,15.1,5.6,0.3261
56,Caper Baked Chicken,26069,254,0.1,13.3,7.8,1.2283
57,Chicken and Bean Burritos,26071,422,2.7,12.7,4.5,1.0152
58,Chicken Fajita Pasta Toss,26074,311,7.2,4.2,0.8,0.8897999999999999
59,Chicken with Rice,26075,634,4.0,26.7,7.9,1.3102
60,Fajita Quesadilla,26079,562,4.8,26.2,11.6,1.4984000000000002
61,Fiesta Chicken Pizza,26080,295,1.7,11.6,5.0,0.8857
62,Grilled Chicken with Chile Strips in Cream,26082,362,6.0,18.9,6.9,0.5414
63,Oaxacan Tacos,26085,379,1.7,21.4,6.4,0.0692
64,Ortega® Chicken Fajitas,26086,205,2.6,4.9,1.1,0.6822999999999999
65,Ortega® Chicken Tacos,26088,252,1.0,8.6,1.7,0.6779
66,Southwestern Chicken Wraps,26090,546,4.4,26.6,11.9,0.8478
67,Tamales,26091,213,0.2,13.0,4.5,0.35969999999999996
68,Tinga,26094,355,2.7,16.5,2.9,0.07579999999999999
