,name,id,calories,sugars,fat,saturated fat,sodium
0,BBQ Steak,36002,442,0.9,35.3,9.4,2.1591
1,Scarlet Kiss,36008,367,18.1,0.1,0.0,0.0072
2,Lamb Shanks with Ancho Chile Honey Glaze,36016,616,52.5,18.4,4.8,1.1351
3,Raspberry Summer Pudding (English Style),36017,632,109.5,6.8,3.1,0.36660000000000004
4,Kat's Cheesecake Tarts,36018,836,14.9,61.5,25.1,0.4606
5,Strawberries and Wine,36039,172,29.3,0.2,0.0,0.0039
6,Texas BBQ Chicken,36047,182,10.4,1.8,0.4,0.7022
7,Won Ton Snacks,36051,86,0.3,4.8,1.6,0.0669
8,Shudderuppers,36055,122,21.3,1.6,0.5,0.0598
9,Lemon Dijon Wings,36057,303,0.1,24.6,5.0,1.3911
10,Grilled Mushroom Swiss Burgers,36058,520,1.1,32.4,14.2,0.8675
11,Hawaiian Waffles with Pineapple and Coconut,36071,464,5.0,31.0,19.8,0.379
12,"Chicken with Mushrooms, Prosciutto, and Cream Sauce",36079,383,0.3,30.8,13.3,0.4245
13,Granny's Vinegar Chicken,36082,250,0.1,15.0,4.2,0.2348
14,Apple Topaz Candies,36098,83,12.4,2.8,0.5,0.0322
