,name,id,calories,sugars,fat,saturated fat,sodium
0,German Pancakes II,36900,236,2.4,13.6,7.0,0.19
1,Caribbean Chicken,36908,319,11.8,3.7,0.5,1.2395
2,Summer Style Chicken,36912,280,6.0,8.6,4.7,0.5692
3,Mushroom Lentil Barley Stew,36922,213,5.2,1.2,0.1,0.466
4,Garlic Butter,36925,110,0.0,12.0,7.6,0.4455
5,Rosemary Braised Lamb Shanks,36927,481,7.3,21.8,7.7,0.7587
6,Meatball Grinders with a Yummy Sauce,36931,700,37.9,27.6,12.3,2.4421
7,Haviland Glop,36932,365,4.2,18.7,8.9,0.915
8,Mock Filets,36944,404,10.1,26.9,9.5,1.2047999999999999
9,Asian Style Meatloaf,36948,438,7.4,30.9,12.0,0.8644
10,California Style Israeli Salad,36992,100,4.2,7.0,1.0,0.0076
11,Ginger Salmon,36994,249,4.3,14.7,2.8,0.1611
12,Grilled Rock Lobster Tails,36996,742,0.3,60.9,11.1,2.036
