,name,id,calories,sugars,fat,saturated fat,sodium
0,Margaritas on the Rocks,32501,364,40.6,0.1,0.0,0.0031
1,Lemonade Plus,32502,122,28.9,0.2,0.0,0.0026
2,Easy Strawberry Lemonade,32509,89,21.0,0.1,0.0,0.0023
3,Banana Fruit Smoothie,32513,128,21.4,0.4,0.1,0.0060999999999999995
4,Mocha Coffee Mix,32516,116,13.1,4.9,3.3,0.0716
5,Brandy Slush II,32518,150,29.9,0.1,0.0,0.0033
6,Iced Mochas,32521,163,27.5,2.6,1.6,0.0653
7,Indiana Bulldog,32527,256,24.0,2.7,1.6,0.0391
8,Mocha Cola,32538,240,28.9,0.2,0.1,0.008
9,Banana Smoothie II,32543,404,44.2,11.1,5.1,0.1734
10,Fresh Pineapple Coolers,32546,193,36.6,0.4,0.0,0.0094
11,Boston Iced Tea,32547,118,27.5,0.0,0.0,0.0094
12,Morning Afternoon Night Iced Tea,32548,95,20.3,1.2,0.8,0.033
13,Mocha Liqueur Shake,32552,286,19.9,7.3,4.5,0.055299999999999995
14,Cold Duck Punch,32553,74,7.0,0.0,0.0,0.0295
15,Hot Spiced Cranberry Cider,32555,79,17.5,0.2,0.0,0.0046
16,Fuzzy Navel Slush,32556,171,27.6,0.1,0.0,0.011800000000000001
17,Banana Berry Smoothie III,32560,249,46.5,1.0,0.3,0.023
18,Mindy's Berry Nice Smoothie,32563,353,7.1,2.9,0.4,0.0367
19,Raspberry Banana Tofu Shake,32564,149,17.0,2.6,0.4,0.0461
20,Chocolate Banana Smoothie,32571,280,35.2,5.4,3.3,0.1222
21,Fuzzies,32574,108,10.0,2.7,1.6,0.0111
22,Golden Wedding Punch,32577,76,13.4,0.0,0.0,0.0035
23,Strawberry Kiwi Milkshakes,32578,272,31.4,10.4,6.1,0.1062
24,Chocolate Mug Milkshake,32580,446,60.6,17.0,10.5,0.1536
25,Frozen Almond,32582,396,49.6,9.0,5.5,0.1108
26,Orange Jewel,32590,230,41.2,5.7,3.5,0.054
27,The South Mission Mango,32595,284,41.8,1.7,1.2,0.0134
28,Strawberry Margarita,32597,311,32.2,0.2,0.0,0.0052
29,Malibu Bay Breeze,32599,228,14.4,0.2,0.0,0.0268
