,name,id,calories,sugars,fat,saturated fat,sodium
0,Rutabaga Casserole,9200,97,12.4,2.7,1.5,0.0653
1,Sara's Pumpkin Pie,9201,310,30.9,12.8,4.7,0.3363
2,Sausage Stuffing,9202,514,3.6,38.1,8.0,0.9893
3,Savory Turkey Gravy,9203,13,0.0,0.1,0.0,0.2797
4,Scalloped Corn,9204,263,6.7,14.9,8.1,0.6162000000000001
5,Scalloped Oysters I,9205,397,3.2,28.9,16.4,0.4345
6,Screaming Potatoes,9206,164,2.7,0.3,0.0,1.455
7,Serious Herb Cheese Spread,9207,27,0.1,2.6,1.6,0.0322
8,Smashed Sweet Potatoes,9208,425,44.6,6.0,3.7,0.1835
9,Southern Candied Sweet Potatoes,9209,397,43.0,7.9,5.0,0.1795
10,Spicy Persimmon Chutney,9210,45,8.4,0.1,0.0,0.0016
11,Squash Casserole I,9211,266,1.7,19.4,10.8,0.4771
12,Squash-Carrot Casserole,9212,297,5.2,21.7,11.6,0.6528999999999999
13,Savory Stuffed Celery Bites,9213,121,1.0,11.4,5.6,0.29869999999999997
14,Cranberry Stuffed Turkey Breasts,9214,369,3.5,18.4,2.5,0.8575
15,Stuffed Turkey Legs,9215,581,4.3,24.3,6.6,4.307300000000001
16,Sugarless Pumpkin Pie,9216,217,5.9,9.0,2.4,0.3788
17,Super Moist Pumpkin Bread,9217,360,29.4,17.7,4.2,0.25739999999999996
18,Sweet Potato Balls Appetizer,9218,286,27.4,5.5,3.3,0.19569999999999999
19,Sweet Potato Casserole I,9219,602,59.9,26.9,11.1,0.2127
20,Sweet Potato Casserole II,9220,292,38.3,5.7,1.0,0.1437
21,Sweet Potato Casserole III,9221,657,72.8,25.3,11.8,0.3024
22,Sweet Potato Casserole IV,9222,679,66.6,35.7,15.9,0.2283
23,Sweet Potato Casserole V,9223,238,28.2,6.5,2.8,0.2499
24,Sweet Potato Fluff,9224,490,48.5,26.4,12.7,0.1719
25,Sweet Potato Souffle,9225,516,49.2,26.5,12.8,0.1767
26,Tarragon Stuffing,9226,303,3.1,13.9,7.8,0.6466000000000001
27,Thanksgiving Meatloaf,9227,222,1.1,9.5,2.6,0.4283
28,Old-Fashioned Three Bean Salad,9228,112,10.6,4.7,0.6,0.29860000000000003
29,Three Cranberry Relish,9229,222,48.3,0.1,0.0,0.0027
30,Turkey Pot Pie,9230,481,2.7,27.3,9.2,0.6688999999999999
31,Turkey Tenderloins,9231,154,0.2,3.1,0.9,0.8249
32,Twice Baked Potatoes I,9232,186,1.8,4.4,2.7,0.056600000000000004
33,Vegetarian Stuffing,9233,316,8.8,8.9,1.6,0.945
34,Pumpkin Pie with Walnut Streusel Topping,9234,441,44.4,21.6,6.8,0.3896
35,Whipped Carrots And Parsnips,9235,222,9.5,12.1,7.4,0.15180000000000002
36,Wild Mushroom Stuffing for Turkey,9236,971,9.9,40.8,13.1,1.1158
37,Winter Fruit Salad with Lemon Poppyseed Dressing,9237,277,14.2,20.6,4.4,0.2013
38,Yeast Hot Rolls,9238,118,3.1,3.4,0.6,0.0664
39,Yorkshire Pudding,9239,157,1.3,3.3,1.2,0.26130000000000003
40,Roast Goose with Port Gravy,9240,676,3.4,41.7,13.0,0.44430000000000003
41,Roast Goose with Stuffing,9241,1169,28.7,67.9,23.2,0.8805
42,Roast Pork with Cranberry Glaze,9242,370,41.3,6.1,2.0,0.11
43,Hot Buttered Rum Mix,9243,411,66.1,16.2,10.2,0.0386
44,Winter Wonder Bars,9244,362,25.0,22.8,11.6,0.0709
45,Grandma Weld's Cookies,9245,122,5.4,8.0,4.9,0.011300000000000001
46,Gingerbread Cupcakes with Cream Cheese Frosting,9246,241,23.3,9.6,5.8,0.1845
47,Christmas Breakfast Sausage Casserole,9247,377,4.0,26.0,11.9,1.0154
48,Sunday School Fudge,9248,71,6.6,3.8,2.0,0.0152
49,Holiday Hot Spinach Dip,9249,35,0.2,2.5,1.5,0.0839
50,Baked Cream Cheese Appetizer,9250,160,1.1,13.3,7.1,0.194
51,Pork Pie,9251,712,0.8,51.1,17.6,0.4624
52,Roast Pork,9252,387,13.5,18.4,6.9,1.355
53,Roast Pork with Maple and Mustard Glaze,9253,290,23.5,8.2,3.0,0.5217999999999999
54,Kriss Kringle Cookies,9254,337,27.8,19.8,4.9,0.1196
55,Coconut Coquito,9255,350,9.5,28.6,25.4,0.0182
56,Scandinavian Glogg,9256,181,1.6,3.6,0.3,0.0058
