,name,id,calories,sugars,fat,saturated fat,sodium
0,Manicotti Alla Romana,25300,612,12.7,30.3,13.1,0.9916
1,Laura's Lush Pasta Mix,25301,452,6.0,13.4,3.6,0.06520000000000001
2,Pasta with Tomato Cream Sauce,25302,425,18.5,14.5,6.2,1.273
3,Chicken Fettuccini Alfredo,25303,673,8.2,30.8,18.9,1.3859000000000001
4,"Cavatelli, Broccoli and Mushrooms",25304,465,4.3,25.6,15.7,0.4016
5,Shell-Roni,25305,448,6.8,24.2,10.4,0.6836
6,Primo Spaghetti Sauce,25306,335,21.2,18.7,6.6,1.9252
7,Sun-Dried Tomato Pesto,25307,44,1.4,3.5,0.6,0.0805
8,Roasted Three Squash Soup,25308,212,11.2,4.2,2.3,0.408
9,Sean's Falafel and Cucumber Sauce,25309,586,8.1,33.1,5.0,1.5800999999999998
10,Dolmas (Stuffed Grape Leaves),25310,207,3.9,3.8,0.6,0.8467
11,Vegetarian Moussaka,25311,240,9.3,11.8,6.4,0.42569999999999997
12,Tofu and Veggies in Peanut Sauce,25312,443,9.2,29.9,5.4,0.642
13,Vegetable Filo Pie,25313,192,0.7,9.3,3.8,0.2974
14,Vegan Curried Rice,25314,262,0.5,8.0,1.2,0.2532
15,Paula's Polenta with Mushroom Topping,25315,283,2.6,14.6,2.0,0.29919999999999997
16,Vegetarian Nori Rolls,25316,289,3.3,4.8,0.7,0.7342000000000001
17,Carrot Chile and Cilantro Soup,25317,140,7.8,3.5,0.5,0.4874
18,Southwestern Vegetarian Pasta,25318,421,7.3,7.9,2.6,0.4263
19,Saffron Rice with Raisins and Cashews,25319,306,13.0,6.8,2.3,0.0599
20,Tofu Quiche with Broccoli,25320,337,3.4,19.6,3.9,0.5322
21,Eggplant Parmesan II,25321,487,19.9,16.0,6.7,1.6630999999999998
22,Baked Shells in Sauce,25322,212,6.8,5.5,2.6,0.8188
23,Creamy Asparagus Pasta,25323,247,0.7,4.7,2.4,0.030899999999999997
24,Potato Dumplings,25324,136,0.8,0.9,0.2,0.21130000000000002
25,The Best Veggie Sandwich,25325,470,3.0,30.2,9.0,0.5211
26,Faux Meat Balls,25326,129,1.4,4.9,1.5,0.4652
27,Yummy Vegan Chocolate Pudding,25327,594,43.4,25.8,8.3,0.1445
28,Seasoned Rice,25328,185,0.2,5.1,0.9,0.0544
29,Broccoli Pizza Pie,25329,357,7.2,5.7,1.9,0.8118
30,Vegan Chili,25330,147,4.5,4.4,0.6,1.3040999999999998
31,American-Style Red Beans and Rice,25331,511,3.8,5.1,0.8,0.7119
32,Vegetable Pasta Casserole,25332,340,10.3,5.4,2.6,0.221
33,Vegan Black Bean Soup,25333,410,7.2,5.0,0.8,1.7335999999999998
34,Layered Taco Dip,25334,273,2.0,21.5,13.3,0.5992999999999999
35,Vegan Fajitas,25335,198,6.6,14.4,2.0,0.13019999999999998
36,Fettuccini with Salsa Cruda and Feta,25336,494,3.8,17.3,5.6,0.9332
37,Parmesan and Broccoli Stuffed Potatoes,25337,320,4.8,2.7,0.9,0.1343
38,Agedashi-esque Tofu,25338,433,5.6,32.4,3.8,0.2753
39,Bold Vegan Chili,25339,256,7.1,2.9,0.3,0.6904
40,Easy Vegetable Biryani,25340,277,1.8,8.7,2.9,0.9269
41,Babaci's Potato Pierogi,25341,201,1.0,7.1,2.4,0.12040000000000001
42,Chinese Peppered Green Beans,25342,69,1.8,2.4,0.3,0.1439
43,Jamaican Beans and Rice Dish,25343,407,1.2,9.9,7.5,0.012199999999999999
44,Dolmathes,25344,535,6.2,33.4,4.7,0.935
45,Tofu Lasagna,25345,324,4.7,14.5,6.0,0.5692999999999999
46,Coconut Rice,25346,535,0.2,33.2,29.0,0.0198
47,"Eggplant, Zucchini and Sweet Red Pepper Stew",25347,402,16.5,14.5,2.1,1.0543
48,Italian Wheat Rolls,25348,89,2.2,5.1,0.8,0.2974
49,Molasses Mistake Cornbread,25349,83,3.0,1.0,0.4,0.2938
50,Orange Quick Bread,25350,175,10.1,6.6,1.3,0.2585
51,Gourmet Cheese Potatoes,25351,382,4.9,16.8,10.3,0.568
52,Country Morning Cake,25352,386,25.8,20.4,12.5,0.2395
53,Crab Brunch Casserole,25353,273,3.7,15.1,8.3,0.6069
54,Egg and Cheese Puffs,25354,251,0.6,21.0,10.1,0.5502999999999999
55,Italian Style Brunch Cakes,25355,101,1.3,5.0,1.9,0.2866
56,Old-Fashioned Johnny Cake,25356,81,2.2,2.6,0.8,0.1419
57,Blueberry Spread,25357,20,4.2,0.1,0.0,0.0006
58,Homemade Mustard,25358,20,0.8,1.2,0.1,0.0735
59,Veggie Lasagna,25359,534,6.1,27.0,14.4,1.0906
60,Creamy Mushrooms,25360,168,4.3,13.3,8.3,0.2645
61,Portuguese Favas,25361,221,4.1,9.5,1.3,0.29960000000000003
62,Better Slow Cooker Robust Chicken,25362,198,4.6,4.7,1.2,0.946
63,Slow Cooker Chicken with Mushroom Wine Sauce,25363,208,2.2,7.1,1.8,0.9559
64,Aimee's Quick Chicken,25364,243,2.6,7.2,3.0,1.7933
65,Walnut Cinnamon Swirl,25365,215,7.5,9.7,2.7,0.2097
66,The Original Home-Baked Girl Scout Cookie,25366,102,7.0,5.5,3.3,0.060700000000000004
67,Animal Crackers,25367,41,0.7,2.1,1.3,0.0538
68,Crab Casserole,25368,612,11.8,34.4,14.3,1.6109
69,Authentic Hungarian Goulash,25369,339,4.7,15.7,7.2,0.0845
70,Habanero Hellfire Chili,25370,595,13.0,31.9,10.9,1.5751
71,Lime Chicken Soft Tacos,25371,204,1.7,6.8,2.1,0.4335
