,id,brightness_picture,sharpness_picture,entropy_picture,colorfulness_picture,contrast_picture
0,23000,169.8358888888889,6.304758579412998,1.2324111111111111,89.06357048679192,49.79999923706055
1,23004,152.133,9.992168844954552,1.4091777777777779,56.392246630106634,126.0
2,23005,150.05326666666667,9.106898596354949,1.6761333333333333,37.88049376312113,1.0
3,23006,162.90692222222222,5.94636127681489,1.3034777777777777,55.105058438482786,10.043478012084961
4,23008,125.02815555555556,8.906630678075304,1.6337111111111111,94.49948224963069,0.960629940032959
5,23009,125.20611111111111,7.87925057059536,1.5503444444444445,45.84479362049285,1.0
6,23010,119.49222222222222,16.642309024223433,1.7224111111111111,58.58641050891711,18.538461685180664
7,23011,155.5762222222222,4.5395865593428795,1.2726444444444445,24.897322695587278,253.0
8,23012,112.83616666666667,5.614383858750275,1.3487,46.99129185499445,0.9754098653793335
9,23013,95.19241111111111,8.151352607890875,1.4270222222222222,64.01688803506445,1.0
10,23015,0.0,0.0,0.0,0.0,0.0
11,23016,155.35722222222222,3.402304293257674,1.1606,27.89007766186507,20.16666603088379
12,23018,116.99043333333333,12.854813440551133,1.6868444444444444,48.920561923040786,62.5
13,23020,99.30966666666667,7.922072759418136,1.5408777777777778,49.34545987964046,249.0
14,23021,80.70707777777778,7.114314436546346,1.5886333333333333,32.67169474179855,0.9673469662666321
15,23022,0.0,0.0,0.0,0.0,0.0
16,23023,124.70916666666666,10.336642956827195,1.7020222222222223,77.20965329490777,0.9921568632125854
17,23024,177.25341111111112,4.116070135086486,1.1810222222222222,55.05619155973881,1.0
18,23025,128.80236666666667,4.931748412322254,1.3460333333333334,18.39524199889879,0.8798283338546753
19,23026,138.3910888888889,7.371608123167528,1.4602444444444445,78.23149472000163,27.22222137451172
20,23027,194.4951111111111,6.504356711166089,1.1587888888888889,64.01301167994727,12.368420600891113
21,23029,84.83553333333333,6.825587512254071,1.4777333333333333,66.86553164306709,0.9604743123054504
22,23030,172.16232222222223,3.5148563403850765,1.2310555555555556,28.948258804210536,1.8965517282485962
23,23031,118.48745555555556,7.447166223542008,1.4708,47.62327304590946,20.16666603088379
24,23032,152.24315555555555,15.177886263127553,1.6104777777777777,69.77328752322107,30.75
25,23033,121.19713333333333,13.324706457900616,1.7085666666666666,78.21272323564436,1.0
26,23034,101.58414444444445,11.163075711465787,1.4629222222222222,33.597423830930765,1.0
27,23035,152.76674444444444,8.914840151002588,1.494688888888889,64.63734016794848,1.0
28,23036,129.82655555555556,5.0738360754341025,1.1590888888888888,33.09830274879933,12.368420600891113
29,23037,124.26592222222222,11.064672684818985,1.527,52.57533901484402,inf
30,23039,134.1314111111111,9.27935431709147,1.5669555555555557,63.776465735380015,inf
31,23040,133.93174444444443,7.224116478489498,1.1346,32.338270499118046,21.727272033691406
32,23041,85.76,14.577215731254025,1.491088888888889,92.44376407500984,126.0
33,23042,116.53102222222222,13.325998716721376,1.523388888888889,40.744679625492495,1.0
34,23043,118.37741111111112,6.271719986127385,1.6070777777777778,50.454838594552925,0.8849557638168335
35,23044,0.0,0.0,0.0,0.0,0.0
36,23045,161.46763333333334,8.616984176140052,1.316,66.19551458078242,1.0
37,23046,147.95721111111112,7.657202862716035,1.4636,74.57060248680575,0.9277108311653137
38,23047,119.15705555555556,9.959066912631178,1.7446777777777778,53.735330182749856,0.9529411792755127
39,23048,165.86077777777777,5.674708722264173,1.4005666666666667,32.671764631642475,24.399999618530273
40,23050,104.16753333333334,12.63942503787119,1.6769333333333334,57.34119292122168,126.0
41,23051,128.29278888888888,5.817285765110224,1.4147555555555555,21.19588316452758,113.0
42,23052,89.256,9.381710595189212,1.4658555555555555,39.38739421584121,1.0
43,23053,116.61105555555555,11.390349698042995,1.5596444444444444,35.199012907685564,22.090909957885742
44,23055,138.83545555555557,5.050132267203453,1.397988888888889,49.75161584212573,0.976190447807312
45,23056,101.75336666666666,11.439342333058248,1.6057666666666666,70.24955099265381,1.0
46,23057,77.31884444444445,14.15510429775029,1.7711444444444444,39.68138423878568,inf
47,23058,100.30223333333333,5.638924049105133,1.3326666666666667,31.83338201502651,0.9921568632125854
48,23059,84.00838888888889,6.114808234392263,1.0002333333333333,45.772096254265286,1.0
49,23060,133.58831111111112,11.914861142183545,1.563788888888889,42.05259453224409,1.0
