,id,brightness_picture,sharpness_picture,entropy_picture,colorfulness_picture,contrast_picture
0,10500,0.0,0.0,0.0,0.0,0.0
1,10501,129.21366666666665,7.780182156459176,1.571711111111111,27.998550950715504,0.9917012453079224
2,10502,139.1183111111111,12.535699900773421,1.725088888888889,56.251366487968184,1.0
3,10503,129.05641111111112,12.558212142303814,1.6010888888888888,28.84728065011477,0.95652174949646
4,10504,118.92295555555556,11.561741986779634,1.4413333333333334,64.29804568731363,1.0
5,10505,124.62103333333333,9.720134547434965,1.478188888888889,55.1934181123902,0.9514170289039612
6,10506,0.0,0.0,0.0,0.0,0.0
7,10507,113.13666666666667,5.5663470130225425,1.4056555555555557,22.85092051895586,126.0
8,10508,93.87855555555555,10.246151046140936,1.7211777777777777,62.10527042027036,0.9921568632125854
9,10509,170.19686666666666,16.18385205191236,1.7197444444444445,48.248444451876686,1.0
10,10510,139.94646666666668,6.884348386438542,1.4685,77.4493521101806,inf
11,10511,146.41653333333332,12.652238004926149,1.7014333333333334,44.22096515407902,inf
12,10512,64.87413333333333,8.383467126894123,1.5729333333333333,17.935198503348577,1.0
13,10513,124.91474444444444,7.388299652962781,1.2218222222222221,33.67424758623588,253.0
14,10514,0.0,0.0,0.0,0.0,0.0
15,10515,0.0,0.0,0.0,0.0,0.0
16,10516,0.0,0.0,0.0,0.0,0.0
17,10517,93.6765,5.693395659971657,1.200788888888889,37.44433869925008,1.0
18,10518,126.02068888888888,13.125246785524022,1.6613,39.16761921274466,41.33333206176758
19,10519,120.53091111111111,10.430265562529565,1.5421,72.26981658920172,0.9921259880065918
20,10520,0.0,0.0,0.0,0.0,0.0
21,10521,141.40436666666668,12.941417608206978,1.3078222222222222,40.26267762463379,1.0
22,10522,117.10067777777778,11.987473914573803,1.5390444444444444,87.20478168042273,1.0
23,10523,0.0,0.0,0.0,0.0,0.0
24,10524,121.73527777777778,12.823087684099006,1.5878222222222222,39.7057566552221,1.0
25,10525,145.86014444444444,15.74801791694454,1.7440333333333333,28.743809628133643,1.0
26,10526,119.50356666666667,12.216004531654283,1.7259666666666666,48.51242303959263,27.22222137451172
27,10527,123.59097777777778,24.182625430768702,1.8743666666666667,58.44095180274654,1.0
28,10528,151.79262222222223,7.976733804261332,1.5037555555555555,40.209923544217546,49.79999923706055
29,10529,126.98312222222222,11.137770594041935,1.6213666666666666,41.93488031533452,1.0
30,10530,105.81822222222222,15.32549184932286,1.6283,32.934112401028734,0.9682539701461792
31,10531,115.95655555555555,7.470724149287989,1.5447777777777778,40.44352539968888,inf
32,10532,153.24058888888888,12.488835257893243,1.6592444444444445,46.77497097927434,126.0
33,10533,135.85152222222223,19.284714237428453,1.804988888888889,40.20088002975789,126.0
34,10534,113.53434444444444,7.505398055670194,1.1292,36.27325484894987,1.0
35,10535,125.8214,4.669058322604065,1.1801666666666666,50.3313268354176,0.9601593613624573
36,10536,95.13931111111111,5.045256240838876,1.3273777777777778,38.36240797721394,0.9912663698196411
37,10537,123.59721111111111,7.445616317344363,1.2164444444444444,36.154609112585696,1.0
38,10538,96.4424,7.100685285288014,1.5764444444444445,54.248622725278295,0.9512194991111755
39,10539,139.62318888888888,6.1842967111113145,1.418811111111111,32.28489542907708,0.9683794379234314
40,10540,137.45744444444443,10.241415293710855,1.6366777777777777,51.619644400842816,62.5
41,10541,138.20054444444443,8.51066759348787,1.444788888888889,29.514933099585733,0.9841897487640381
