,id,brightness_picture,sharpness_picture,entropy_picture,colorfulness_picture,contrast_picture
0,23800,130.49137777777779,8.673435067667372,1.4882111111111112,45.54734093852549,0.9838056564331055
1,23801,181.0931,12.033571872637667,1.6259,73.83866014421031,1.0
2,23802,0.0,0.0,0.0,0.0,0.0
3,23803,0.0,0.0,0.0,0.0,0.0
4,23804,106.96883333333334,8.161494678771534,1.4663666666666666,27.593886075846115,inf
5,23805,199.7169888888889,5.573541801551131,1.1669,85.24813628761348,35.28571319580078
6,23806,91.0509888888889,13.761015760297393,1.4827,48.47109185959515,1.0
7,23807,114.33754444444445,6.262620291891095,1.5365666666666666,43.250327787036596,0.908713698387146
8,23808,129.49045555555554,11.644124831271734,1.740488888888889,48.48923331276496,0.9919999837875366
9,23809,162.78594444444445,7.872419863625741,1.1119333333333334,46.15377011642762,1.0
10,23810,110.7367111111111,8.016959864458071,1.4036,63.45916714519071,253.0
11,23811,97.27585555555555,12.431676490743564,1.6049444444444445,84.09290920926227,17.14285659790039
12,23812,97.31614444444445,8.309353799911053,1.4852444444444444,30.373241410555266,126.0
13,23813,104.56964444444445,8.308798315895324,1.4880666666666666,78.38149703558489,1.0
14,23814,80.09082222222223,8.926677076449304,1.5554444444444444,40.0412642429355,1.0
15,23815,160.3874888888889,13.65347951227694,1.5030555555555556,65.11450418587953,1.0
16,23816,85.25572222222222,9.604186417667055,1.5506222222222221,40.170723477021106,83.66666412353516
17,23817,128.2998888888889,8.8223051889166,1.4154222222222221,47.792186488999356,inf
18,23818,119.61074444444445,10.69126757129492,1.7412555555555556,21.125493191183452,0.9656652212142944
19,23819,200.18352222222222,10.331070795339263,1.3666888888888888,27.560679962492888,83.66666412353516
20,23820,137.37906666666666,10.9783570140321,1.5929888888888888,29.06639384730523,1.0
21,23821,162.67247777777777,8.345036620628896,1.5114666666666667,84.79602728114381,28.5
22,23822,135.66387777777777,8.474119774018156,1.2951666666666666,56.703930678204685,1.0
23,23823,148.07315555555556,16.478417269141502,1.6646666666666667,24.075795244095264,inf
24,23824,160.73234444444444,11.747568468823724,1.6712444444444445,80.05905466299183,14.875
25,23825,88.96184444444444,7.720265503275875,1.4294444444444445,52.7055189621348,1.0
26,23826,131.8187888888889,15.56347235341068,1.7950777777777778,41.100121344421105,126.0
27,23827,96.12108888888889,5.747022288542049,1.3566777777777779,50.448875460803784,inf
28,23828,66.6724,5.222363716665729,1.2090222222222222,14.305719804987213,1.0
29,23829,135.7528888888889,9.34795034896422,1.4150444444444445,57.22958964251969,0.9841897487640381
30,23830,101.12116666666667,11.70204419493924,1.6163333333333334,68.95943689168818,1.0
31,23831,131.29698888888888,9.916018997958574,1.5438888888888889,74.50486858181844,1.0
32,23832,123.12516666666667,6.497080747339842,1.3744777777777777,82.9728999633505,inf
33,23833,136.90488888888888,7.716811066705801,1.443888888888889,53.57568245747619,inf
34,23834,167.4879222222222,6.525878878642747,1.3630111111111112,37.64285426409438,3.81632661819458
35,23835,135.51596666666666,10.45569534317145,1.6205333333333334,67.8957350681251,239.0
36,23836,124.5381,13.349587792326513,1.7030888888888889,75.76466382451935,1.0
37,23837,112.98268888888889,9.64116094017947,1.704088888888889,31.27224795200545,0.8862559199333191
38,23838,102.77735555555556,18.45350612918925,1.6161333333333334,50.75098068641684,1.0
39,23839,147.2083888888889,11.54095073810324,1.5223,58.77983412360728,1.0
40,23840,154.68033333333332,6.96260025764548,1.4567555555555556,91.34823438709836,1.0
41,23841,118.60976666666667,8.08485552895589,1.5314222222222222,44.103165937238174,0.9411764740943909
42,23842,77.20988888888888,6.779760621544847,1.3947333333333334,62.145446451879316,1.0
43,23843,85.17123333333333,9.389165354587979,1.5637333333333334,40.576943160970686,1.0
44,23844,0.0,0.0,0.0,0.0,0.0
45,23845,100.24716666666667,4.920387675639243,1.3683444444444444,38.41629884160155,1.0
46,23846,88.49627777777778,6.340295015839693,1.5150666666666666,11.104582089301795,1.0
47,23847,113.2671888888889,9.98781738952652,1.5483666666666667,49.36663791448228,1.0
48,23848,157.80687777777777,3.9113416540520416,1.1090888888888888,37.54232245050207,8.407407760620117
49,23849,100.78264444444444,8.708071643706042,1.6427777777777777,75.85620508788867,0.991631805896759
50,23850,130.45107777777778,11.18162659206549,1.6116777777777778,31.64091662423379,1.0
51,23851,121.01696666666666,8.011471306075975,1.4497666666666666,41.81519564765325,49.400001525878906
52,23852,126.86665555555555,8.680318513642828,1.6192444444444445,36.83246974106214,62.5
53,23853,122.18501111111111,7.765092945387452,1.442088888888889,63.827837036053324,inf
54,23854,123.81233333333333,13.683521140052282,1.7614888888888889,61.75973822842668,126.0
55,23855,132.43197777777777,5.520402909722832,1.3580555555555556,39.98332926822084,1.0
56,23856,135.9952888888889,12.428043171784232,1.6719,39.84231360355178,1.0
57,23857,136.8652,6.298593311762543,1.3647777777777779,55.689780537898585,20.16666603088379
58,23858,90.42481111111111,3.372547584776645,1.0113777777777777,18.438532262447268,1.0
59,23859,139.14272222222223,6.678070601654889,1.4350666666666667,41.13681677786444,0.9763779640197754
60,23860,64.27546666666667,3.6996099857221623,1.1204555555555555,53.91448838769513,1.0
61,23861,104.88251111111111,12.358890076513426,1.6966444444444444,73.9027388139907,22.090909957885742
62,23862,126.81534444444445,10.054232244723089,1.632088888888889,64.30163624392056,0.960629940032959
63,23863,113.08195555555555,14.271413795503886,1.7392666666666667,90.83773087224577,1.0
64,23864,135.3338777777778,10.973941839083501,1.5896333333333332,54.055392778274665,1.0
65,23865,154.20995555555555,10.854940708605804,1.5499666666666667,61.53057699352935,40.66666793823242
66,23866,0.0,0.0,0.0,0.0,0.0
67,23867,94.53642222222223,7.996912538183528,1.3975111111111111,46.955258784197376,inf
68,23868,114.68615555555556,8.531808238564201,1.4276222222222221,108.88870353866824,1.0
69,23869,114.89061111111111,4.124175844763803,1.0938555555555556,42.38364746416597,0.9461883306503296
70,23870,182.60422222222223,6.370403631354637,1.2418555555555555,80.82544773565374,12.368420600891113
71,23871,123.25995555555555,6.052091829818818,1.4827555555555556,25.04365363523315,49.79999923706055
72,23872,0.0,0.0,0.0,0.0,0.0
73,23873,107.59494444444445,4.845490291850066,1.1187666666666667,41.286372952151865,1.0
74,23874,95.4599,17.193074832415807,1.7169666666666668,57.47797108571926,1.0
75,23875,52.22696666666667,6.144606516450204,1.2415444444444443,38.32507703749088,1.0
76,23876,127.54025555555556,7.654735644164805,1.5192666666666668,75.78351405134968,0.9344262480735779
77,23877,134.09456666666668,5.779205310978529,1.435,41.85764514466757,11.699999809265137
78,23878,136.28972222222222,9.200328418900678,1.4725222222222223,72.8544507328325,27.22222137451172
79,23880,92.81673333333333,12.233054566821814,1.7221222222222223,33.718258777858715,253.0
80,23881,181.8427,12.383618864923553,1.351288888888889,90.7160621245182,1.0
81,23882,125.18173333333333,11.95365399175539,1.5630333333333333,62.09801736562469,1.0
82,23883,176.2370222222222,8.739278106195176,1.3165777777777778,78.67981487789771,24.399999618530273
83,23884,131.0502888888889,7.099265049574744,1.5599222222222222,75.1137707264786,0.9686274528503418
84,23885,140.65983333333332,7.478750112461486,1.4905444444444444,66.92799390140492,14.875
85,23886,126.86895555555556,15.226206351157677,1.6435333333333333,72.95446155008997,1.0
86,23887,193.81806666666665,4.502415592402863,1.3460333333333334,90.29474503079746,3.1639344692230225
87,23888,136.83747777777776,5.864855579848236,1.3144777777777779,35.21325794817609,0.9508196711540222
88,23889,107.9624,7.068847864030316,1.2683111111111112,55.41843346104291,1.0
89,23890,151.6907,7.015201676428081,1.3302,34.80205076111315,inf
90,23891,150.02994444444445,9.051884505002462,1.5126222222222223,67.67633461903326,25.88888931274414
91,23892,117.7293,9.333556310596904,1.4355888888888888,53.76566799959279,1.0
