recipe_A_id,recipe_A_name,recipe_A_picture,recipe_A_ingredients,recipe_B_id,recipe_B_name,recipe_B_picture,recipe_B_ingredients,correct_answer
13999,Quick Black Beans and Rice,pictures/recipes_13900_13999/recipe_13999.png,"1 tablespoon vegetable oil #1 onion, chopped #1 (15 ounce) can black beans, undrained #1 (14.5 ounce) can stewed tomatoes #1 teaspoon dried oregano #½ teaspoon garlic powder #1 ½ cups uncooked instant brown rice ",17127,Rice with Black Beans,pictures/recipes_17100_17199/recipe_17127.png,"1 onion, chopped #1 tablespoon vegetable oil #1 (14.5 ounce) can stewed tomatoes #1 (15 ounce) can black beans, undrained #½ teaspoon dried oregano #½ teaspoon garlic powder #1 cup instant white rice ",1
17973,Ham Loaf I,pictures/recipes_17900_17999/recipe_17973.png,2 pounds ground ham #1 ½ pounds ground pork #2 eggs #1 cup dried bread crumbs #1 cup evaporated milk #⅛ teaspoon salt #⅛ teaspoon ground black pepper #1 cup brown sugar #1 tablespoon mustard powder #¼ cup cider vinegar ,21731,Ham Loaf II,pictures/recipes_21700_21799/recipe_21731.png,1 pound ground smoked ham #¾ pound ground pork #2 eggs #1 cup dry bread crumbs #¼ cup brown sugar #1 tablespoon prepared mustard #1 teaspoon soy sauce ,1
10996,Monkey Peanut Butter Bars,pictures/recipes_10900_10999/recipe_10996.png,½ cup butter #½ cup white sugar #½ cup packed brown sugar #⅓ cup peanut butter #1 egg #½ teaspoon vanilla extract #½ teaspoon baking soda #1 cup all-purpose flour #1 cup rolled oats #2 cups semisweet chocolate chips #1 cup confectioners' sugar #¼ cup peanut butter #3 ½ tablespoons milk ,10019,Chocolate Peanut Butter Bars II,pictures/recipes_10000_10099/recipe_10019.png,½ cup butter #½ cup packed brown sugar #1 teaspoon vanilla extract #2 cups peanut butter #2 ½ cups confectioners' sugar #2 cups semisweet chocolate chips ,2
12521,Fruit Cobbler,pictures/recipes_12500_12599/recipe_12521.png,"¼ cup butter #1 ¼ cups all-purpose flour #1 cup white sugar #1 tablespoon baking powder #¼ teaspoon salt #1 cup milk #½ teaspoon vanilla extract #4 cups fresh peaches, pitted and sliced ",12148,Easy Fruit Cobbler,pictures/recipes_12100_12199/recipe_12148.png,1 cup all-purpose flour #2 teaspoons baking powder #¾ cup white sugar #¾ cup milk #¼ cup butter #2 cups sliced fresh peaches ,2
23016,Russian Tea,pictures/recipes_23000_23099/recipe_23016.png,1 cup instant tea powder #2 cups orange-flavored drink mix (e.g. Tang) #1 (3 ounce) package powdered lemonade mix #2 cups white sugar #2 teaspoons ground cinnamon #½ teaspoon ground cloves ,18395,Russian Tea II,pictures/recipes_18300_18399/recipe_18395.png,2 cups instant tea with lemon-flavoring dry mix #2 cups orange-flavored drink mix (e.g. Tang) #1 cup white sugar #1 teaspoon ground cinnamon #½ teaspoon ground cloves ,1
24457,Coconut Rum Balls,pictures/recipes_24400_24499/recipe_24457.png,"1 (12 ounce) package vanilla wafers, crushed very fine #1 ⅓ cups flaked coconut #1 cup finely chopped walnuts #1 (14 ounce) can sweetened condensed milk #¼ cup rum #1 cup flaked coconut ",24294,Rum Balls III,pictures/recipes_24200_24299/recipe_24294.png,"1 (16 ounce) package vanilla wafers, crushed very fine #2 cups ground pecans #4 tablespoons unsweetened cocoa powder #1 (12 ounce) package miniature semisweet chocolate chips #1 cup corn syrup #½ cup rum # confectioners' sugar for rolling ",2
19873,Dessert Cherry Pie,pictures/recipes_19800_19899/recipe_19873.png,"1 (20 ounce) can pitted sour cherries #¼ cup white sugar #1 envelope (1 tablespoon) unflavored gelatin #2 pasteurized egg yolks #⅛ teaspoon salt #¼ teaspoon almond extract #¼ teaspoon red food coloring (Optional)#2 pasteurized egg whites #¼ cup white sugar #1 cup heavy cream, whipped #1 (9 inch) graham cracker crust ",12571,Best Cherry Pie,pictures/recipes_12500_12599/recipe_12571.png,1 recipe pastry for a 9 inch double crust pie #1 (20 ounce) can pitted sour cherries #1 cup white sugar #⅓ cup all-purpose flour #⅛ teaspoon salt #2 tablespoons butter #¼ teaspoon almond extract #¼ teaspoon red food coloring (Optional)#1 egg yolk ,2
11292,Brazilian Coffee Cookies,pictures/recipes_11200_11299/recipe_11292.png,⅓ cup shortening #½ cup packed brown sugar #½ cup white sugar #1 egg #1 ½ teaspoons vanilla extract #1 tablespoon milk #2 cups all-purpose flour #½ teaspoon salt #¼ teaspoon baking soda #¼ teaspoon baking powder #2 tablespoons instant coffee powder ,10534,Coffee Shortbread Cookies,pictures/recipes_10500_10599/recipe_10534.png,"½ cup finely ground almonds #1 ¼ cups sifted all-purpose flour #¾ cup confectioners' sugar #2 tablespoons instant coffee powder #¾ cup butter, softened #⅓ cup granulated sugar for decoration ",2
15637,Hannah's Cream Cheese Caramel Apple Pie,pictures/recipes_15600_15699/recipe_15637.png,"1 recipe pastry for a 9 inch double crust pie #1 (8 ounce) package cream cheese, softened #3 cups confectioners' sugar #½ cup packed brown sugar #2 teaspoons ground cinnamon #2 teaspoons ground nutmeg #3 tablespoons all-purpose flour #6 cups thinly sliced apples #1 (2.5 ounce) package caramel apple circle #1 tablespoon turbinado sugar ",15996,French Apple Cream Pie,pictures/recipes_15900_15999/recipe_15996.png,1 recipe pastry for a 9 inch double crust pie #1 (21 ounce) can apple pie filling #¼ teaspoon ground cinnamon #¼ teaspoon ground nutmeg #1 teaspoon lemon zest #1 egg #⅓ cup white sugar #1 tablespoon lemon juice #3 ounces cream cheese #¼ cup sour cream ,1
14729,Pork Stroganoff,pictures/recipes_14700_14799/recipe_14729.png,"4 (1 1/4 inch) thick pork chops #2 tablespoons vegetable oil #1 onion, thinly sliced #¼ pound fresh mushrooms, sliced #¼ cup water #2 teaspoons prepared mustard #½ teaspoon salt #½ cup sour cream #2 tablespoons chopped fresh parsley, for garnish ",16433,Stroganoff,pictures/recipes_16400_16499/recipe_16433.png,1 pound ground beef #½ cup chopped onion #1 tablespoon all-purpose flour #½ teaspoon salt #¼ teaspoon paprika #1 (10.75 ounce) can condensed cream of mushroom soup #1 cup sour cream #8 ounces macaroni ,2
